address_id,city,state_province,postal_code,country
146,Bristol,AL,30146,US
147,Fairview,WI,79533,US
148,Fairview,WI,79533,US
149,San Jose,CA,39837,US
150,Tacoma,WA,11461,US
151,Fairview,ME,19149,US
152,Fairview,ME,19149,US
153,Franklin,NU,P7K 5G7,CA
154,Madison,ND,44513,US
155,Salem,HI,12942,US
156,Philadelphia,PA,40122,US
157,Philadelphia,PA,40122,US
158,Madison,NT,J1A 9E8,CA
159,Franklin,NH,23143,US
160,Franklin,NH,23143,US
161,Springfield,ND,18993,US
162,Springfield,ND,18993,US
163,Springfield,ND,18993,US
164,Clinton,MN,85197,US
165,Clinton,MN,85197,US
166,Chester,DE,70302,US
167,Franklin,AL,65249,US
168,Franklin,AL,65249,US
169,Riverside,MT,20369,US
170,Riverside,MT,20369,US
171,Franklin,ND,13744,US
172,Bristol,WI,49270,US
173,Fairview,NJ,69345,US
174,Springfield,MO,25985,US
175,Bristol,PE,G6C 4H7,CA
176,Riverside,MB,X3T 5L8,CA
177,Syracuse,NY,91785,US
178,New York,NY,20215,US
179,Greensboro,NC,96184,US
180,Charlotte,NC,77844,US
181,Salem,OR,84588,US
182,Salem,AR,68407,US
183,Naperville,IL,55157,US
184,Naperville,IL,55157,US
185,Naperville,IL,55157,US
186,Clinton,NT,R9E 6V9,CA
187,Clinton,NT,R9E 6V9,CA
188,Clinton,UT,28102,US
189,Clinton,UT,28102,US
190,Clinton,UT,28102,US
191,Springfield,WY,89682,US
192,Springfield,WY,89682,US
193,Worcester,MA,26193,US
194,Toronto,ON,V4J 8T6,CA
195,Mississauga,ON,Y3T 6B1,CA
196,Toronto,ON,V4J 8T6,CA
197,Bristol,OR,78118,US
198,Riverside,OR,52457,US
199,Bristol,OR,78118,US
200,Georgetown,AK,59183,US
201,Chester,CT,98698,US
202,Clinton,CT,51831,US
203,Springfield,UT,23884,US
204,Springfield,UT,23884,US
205,Toledo,OH,62535,US
206,Georgetown,MO,74788,US
207,Georgetown,MO,74788,US
208,Georgetown,MO,74788,US
209,Riverside,AL,94985,US
210,Riverside,AL,94985,US
211,Bristol,AL,78997,US
212,Chester,NJ,71503,US
213,Clinton,VT,73559,US
214,Clinton,VT,73559,US
215,Clinton,VT,73559,US
216,Salem,AL,22805,US
217,Riverside,AL,71204,US
218,Riverside,SC,67878,US
219,Riverside,SC,67878,US
220,Clinton,MO,49173,US
221,Riverside,IA,14833,US
222,Springfield,IN,87736,US
223,Springfield,IN,87736,US
224,Clinton,OK,35153,US
225,Clinton,OK,35153,US
226,Henderson,NV,38333,US
227,Henderson,NV,42483,US
228,Henderson,NV,42483,US
229,North Las Vegas,NV,92157,US
230,Georgetown,UT,16758,US
231,Bristol,ME,91389,US
232,Allentown,PA,95951,US
233,Pittsburgh,PA,32984,US
234,Georgetown,NJ,30454,US
235,Houston,TX,77081,US
236,Houston,TX,77081,US
237,Franklin,WI,36117,US
238,Georgetown,DE,77177,US
239,Albany,NY,54605,US
240,Albany,NY,54605,US
241,Las Vegas,NV,35736,US
242,Philadelphia,PA,79315,US
243,Clinton,NH,82602,US
244,Clinton,NH,82602,US
245,Fairview,NH,94388,US
246,Savannah,GA,91522,US
247,Augusta,GA,49720,US
248,Springfield,NS,A1G 6P9,CA
249,Georgetown,IN,75107,US
250,Fairview,IN,18817,US
251,Bristol,WV,45118,US
252,Fairview,WV,29655,US
253,Madison,WV,15535,US
254,Madison,ND,75070,US
255,Springfield,WV,98027,US
256,Springfield,WV,98027,US
257,Springfield,WV,98027,US
258,Cambridge,MA,72700,US
259,Boston,MA,84349,US
260,Clinton,UT,64831,US
261,Springfield,OK,86085,US
262,Springfield,OK,86085,US
263,Springfield,OK,86085,US
264,Fort Worth,TX,37839,US
265,Fairview,NS,G4B 5N0,CA
266,Reno,NV,90460,US
267,Reno,NV,90460,US
268,Lowell,MA,69637,US
269,Clinton,TN,67119,US
270,Reading,PA,98954,US
271,Franklin,NM,91506,US
272,Macon,GA,89205,US
273,Macon,GA,89205,US
274,Macon,GA,89205,US
275,Cambridge,MA,31538,US
276,Cambridge,MA,31538,US
277,Cambridge,MA,31538,US
278,Chester,KY,56461,US
279,Salem,ND,87101,US
280,Bristol,ME,13667,US
281,Bristol,ME,13667,US
282,Bristol,ME,13667,US
283,Fairview,VA,68226,US
284,Fairview,VA,68226,US
285,Savannah,GA,80836,US
286,Georgetown,NS,L8L 4N5,CA
287,Georgetown,NS,L8L 4N5,CA
288,Springfield,MS,46799,US
289,Lethbridge,AB,B6S 7L1,CA
290,Lethbridge,AB,B6S 7L1,CA
291,Lethbridge,AB,B6S 7L1,CA
292,Salem,MO,22560,US
293,Clinton,MO,76702,US
294,Fairview,MD,54944,US
295,Quebec City,QC,K8J 4V5,CA
296,Franklin,MS,79065,US
297,Bristol,MS,78012,US
298,Bristol,MS,78012,US
299,Aurora,CO,75767,US
300,Aurora,CO,75767,US
301,Boulder,CO,62101,US
302,Austin,TX,54541,US
303,Austin,TX,54541,US
304,Bristol,NE,19012,US
305,Fairview,MT,32954,US
306,Salem,NJ,55043,US
307,Chester,SD,94018,US
308,Chester,SD,94018,US
309,Springfield,MS,18825,US
310,Springfield,MS,18825,US
311,Springfield,MS,18825,US
312,Chester,IN,17087,US
313,Chester,IN,17087,US
314,Madison,YT,Y3Y 3L6,CA
315,Fairview,YT,L6X 8P0,CA
316,Ottawa,ON,S3S 5M8,CA
317,Ottawa,ON,S3S 5M8,CA
318,Victoria,BC,C5C 7E4,CA
319,Georgetown,AR,53287,US
320,Georgetown,AR,53287,US
321,Chester,YT,B3V 2M8,CA
322,Salem,SK,Y7K 4L1,CA
323,Salem,SK,Y7K 4L1,CA
324,Salem,SK,Y7K 4L1,CA
325,Clinton,VA,39500,US
326,Springfield,WV,57477,US
327,Riverside,DE,20831,US
328,Clinton,WI,96321,US
329,Clinton,WI,96321,US
330,Madison,MN,26841,US
331,Aurora,CO,53714,US
332,Springfield,KY,77314,US
333,Springfield,KY,77314,US
334,Chester,UT,26343,US
335,Chester,UT,26343,US
336,Riverside,MN,10675,US
337,Georgetown,NE,14142,US
338,Riverside,LA,44541,US
339,Riverside,LA,44541,US
340,Henderson,NV,43064,US
341,Henderson,NV,22928,US
342,Franklin,AK,88532,US
343,Riverside,OK,32427,US
344,Riverside,OK,32427,US
345,Fairview,IN,92549,US
346,Riverside,RI,59528,US
347,Riverside,NB,M6C 6E5,CA
348,North Las Vegas,NV,64256,US
349,Clinton,NE,37621,US
350,Springfield,NH,47587,US
351,Springfield,NH,47587,US
352,Franklin,ME,80984,US
353,Toronto,ON,X3A 7V9,CA
354,Fort Collins,CO,22335,US
355,Montreal,QC,B4Y 1G1,CA
356,Georgetown,AR,66375,US
357,Clinton,AR,72324,US
358,Georgetown,AR,66375,US
359,Clinton,IN,65073,US
360,Fairview,ME,23005,US
361,Fairview,ME,23005,US
362,Savannah,GA,78021,US
363,Fairview,AK,81260,US
364,Fairview,AK,81260,US
365,Fairview,AK,81260,US
366,Chester,HI,43357,US
367,Chester,HI,43357,US
368,Salem,RI,66270,US
369,Clinton,RI,79109,US
370,Clinton,RI,79109,US
371,Clinton,RI,79109,US
372,Cambridge,MA,39667,US
373,Worcester,MA,64171,US
374,Clinton,AL,71361,US
375,Madison,AL,23377,US
376,Salem,AR,65389,US
377,Seattle,WA,22352,US
378,Seattle,WA,22352,US
379,Tacoma,WA,74312,US
380,Salem,OR,57109,US
381,Salem,OR,57109,US
382,Salem,OR,57109,US
383,Spokane,WA,66629,US
384,Greensboro,NC,71391,US
385,Georgetown,VT,17977,US
386,Riverside,VT,68171,US
387,Bristol,NM,48015,US
388,Bristol,NM,48015,US
389,Fairview,ID,76450,US
390,Fairview,ID,76450,US
391,Fairview,ID,76450,US
392,Columbus,OH,54657,US
393,Riverside,ME,80047,US
394,Sacramento,CA,88400,US
395,Riverside,IA,87151,US
396,Riverside,IA,87151,US
397,Clinton,ND,49968,US
398,Georgetown,RI,44410,US
399,Fairview,TN,11617,US
400,Madison,TN,39808,US
401,Springfield,VA,88719,US
402,Chester,WY,86216,US
403,Georgetown,NT,C6Y 9C5,CA
404,Chandler,AZ,13136,US
405,Chandler,AZ,13136,US
406,Chandler,AZ,13136,US
407,Fairview,LA,90671,US
408,Madison,NJ,24367,US
409,Riverside,NJ,51618,US
410,Madison,NJ,24367,US
411,Georgetown,RI,81226,US
412,Mesa,AZ,68672,US
413,Riverside,ND,75732,US
414,Madison,MD,70149,US
415,Colorado Springs,CO,62847,US
416,Colorado Springs,CO,62847,US
417,Salem,DE,48564,US
418,Salem,DE,48564,US
419,Georgetown,MD,91854,US
420,Clinton,DE,83419,US
421,Bristol,NB,P9J 1M5,CA
422,Bristol,NB,P9J 1M5,CA
423,Worcester,MA,86919,US
424,Cambridge,MA,84211,US
425,Madison,MO,33331,US
426,Madison,MO,33331,US
427,Georgetown,CT,11035,US
428,Franklin,OR,27025,US
429,Franklin,OR,27025,US
430,Sparks,NV,61622,US
431,Riverside,NJ,55388,US
432,Salem,NJ,16362,US
433,Clinton,SC,78623,US
434,Madison,ID,75740,US
435,Salem,KY,14229,US
436,Salem,WV,82098,US
437,Chester,SC,20552,US
438,Bristol,SC,52300,US
439,Bristol,NB,C1B 7X7,CA
440,Bristol,NJ,42077,US
441,Bristol,NJ,42077,US
442,Greensboro,NC,78594,US
443,Chester,LA,80091,US
444,Chester,LA,80091,US
445,Surrey,BC,J8A 5S9,CA
446,Bristol,ND,23489,US
447,Jacksonville,FL,45940,US
448,Bristol,MS,47255,US
449,Bristol,MS,47255,US
450,Salem,MS,16295,US
451,Chicago,IL,99647,US
452,Chicago,IL,99647,US
453,Cincinnati,OH,19078,US
454,Clinton,WI,25775,US
455,Franklin,AL,77976,US
456,Medicine Hat,AB,R9H 3E0,CA
457,Austin,TX,53073,US
458,Austin,TX,53073,US
459,Austin,TX,53073,US
460,Riverside,NJ,25765,US
461,Salem,SC,36502,US
462,Salem,SC,36502,US
463,Salem,SC,36502,US
464,Springfield,LA,60004,US
465,Buffalo,NY,87474,US
466,Buffalo,NY,87474,US
467,Georgetown,AR,70057,US
468,Georgetown,AR,70057,US
469,Bristol,IA,15344,US
470,Reno,NV,57777,US
471,Tacoma,WA,84678,US
472,Franklin,WI,33755,US
473,Springfield,ND,10610,US
474,Springfield,ND,10610,US
475,Joliet,IL,15451,US
476,Tucson,AZ,21689,US
477,Springfield,SC,15928,US
478,Springfield,SC,15928,US
479,Springfield,SC,15928,US
480,Chester,ME,47544,US
481,Franklin,AL,54741,US
482,Georgetown,AL,63729,US
483,Salem,AL,60793,US
484,Bristol,MN,72800,US
485,Rockford,IL,57633,US
486,Rockford,IL,99211,US
487,Denver,CO,11136,US
488,Denver,CO,11136,US
489,Bristol,AK,98049,US
490,Bristol,KY,66747,US
491,Bristol,KY,66747,US
492,San Francisco,CA,84961,US
493,Sacramento,CA,16553,US
494,Riverside,DE,34667,US
495,Montreal,QC,N6C 5N7,CA
496,Montreal,QC,N6C 5N7,CA
497,North Las Vegas,NV,30948,US
498,North Las Vegas,NV,30948,US
499,Reno,NV,72414,US
500,Franklin,NT,N2X 8T9,CA
501,Franklin,NT,N2X 8T9,CA
502,Franklin,NJ,68547,US
503,Lowell,MA,84518,US
504,Clinton,AR,72743,US
505,Fairview,AR,20567,US
506,Clinton,AR,72743,US
507,Clinton,VT,87759,US
508,Clinton,VT,10035,US
509,Springfield,MD,25738,US
510,Madison,SK,V4L 1L3,CA
511,Madison,SK,V4L 1L3,CA
512,Madison,SK,V4L 1L3,CA
513,London,ON,B9E 1L8,CA
514,Salem,WI,49696,US
515,Chester,NT,E7P 8A6,CA
516,Chester,NT,E7P 8A6,CA
517,Bristol,NM,42642,US
518,Bristol,NM,42642,US
519,Joliet,IL,96489,US
520,Joliet,IL,96489,US
521,Joliet,IL,96489,US
522,Clinton,RI,26688,US
523,San Diego,CA,92460,US
524,San Diego,CA,92460,US
525,Grand Rapids,MI,43387,US
526,Grand Rapids,MI,43387,US
527,Detroit,MI,36855,US
528,Springfield,SC,31023,US
529,Salem,NU,X6N 1V8,CA
530,Franklin,NU,H4X 9J0,CA
531,Franklin,NU,S3K 1J9,CA
532,Springfield,HI,71481,US
533,Springfield,HI,71481,US
534,Madison,MO,58971,US
535,Georgetown,AR,70960,US
536,Georgetown,AR,70960,US
537,Augusta,GA,35733,US
538,Georgetown,NJ,90844,US
539,Georgetown,NJ,90844,US
540,Georgetown,WY,17458,US
541,Georgetown,WY,17458,US
542,Madison,WY,99871,US
543,Sacramento,CA,89451,US
544,Georgetown,WY,51936,US
545,Madison,HI,64499,US
546,Springfield,YT,T9M 9T0,CA
547,Madison,WY,88675,US
548,Madison,WI,50565,US
549,Madison,WI,50565,US
550,Georgetown,WI,80098,US
551,Salem,NJ,52233,US
552,Madison,SK,R3L 6S1,CA
553,Salem,CT,15339,US
554,Medicine Hat,AB,L4V 9K0,CA
555,Medicine Hat,AB,L4V 9K0,CA
556,Seattle,WA,58333,US
557,Bristol,LA,61196,US
558,Bristol,MB,X1G 1N8,CA
559,Bristol,NB,S9C 2Y7,CA
560,Clinton,NU,S6E 2X9,CA
561,Bristol,NU,E4P 5S2,CA
562,Reading,PA,53260,US
563,Richmond,BC,V7G 1X2,CA
564,Richmond,BC,V7G 1X2,CA
565,Richmond,BC,V7G 1X2,CA
566,Georgetown,MN,59682,US
567,Aurora,CO,77618,US
568,Salem,DE,43136,US
569,Franklin,VA,58268,US
570,London,ON,A4E 6K8,CA
571,London,ON,A4E 6K8,CA
572,Los Angeles,CA,90199,US
573,Fairview,AL,99144,US
574,Madison,WV,27046,US
575,Madison,WV,27046,US
576,Franklin,OK,91419,US
577,Bristol,AK,43455,US
578,Bristol,AK,43455,US
579,Fairview,NT,A9V 3R1,CA
580,Cleveland,OH,66904,US
581,Bristol,HI,39325,US
582,Madison,HI,52125,US
583,Jacksonville,FL,63955,US
584,Jacksonville,FL,51182,US
585,Salem,MN,25894,US
586,Raleigh,NC,34464,US
587,Raleigh,NC,34464,US
588,Raleigh,NC,34464,US
589,Austin,TX,11944,US
590,Clinton,SK,Y7L 9M2,CA
591,Clinton,SK,Y7L 9M2,CA
592,New York,NY,94319,US
593,Syracuse,NY,59090,US
594,Riverside,PE,N7H 5C5,CA
595,Fairview,MD,25725,US
596,Franklin,MD,64982,US
597,Franklin,MD,24300,US
598,Georgetown,WY,62716,US
599,Lowell,MA,47753,US
600,Lowell,MA,47753,US
601,Lowell,MA,47753,US
602,Franklin,WV,58343,US
603,Chester,WV,31634,US
604,Jacksonville,FL,30284,US
605,Salem,SK,N2M 4Y8,CA
606,Madison,SK,V2H 8T0,CA
607,Ottawa,ON,G3A 2G5,CA
608,Fairview,OR,52039,US
609,Springfield,OR,20832,US
610,Fairview,OR,52039,US
611,Clinton,NH,35945,US
612,Clinton,NH,35945,US
613,Erie,PA,12239,US
614,Riverside,TN,54877,US
615,Charlotte,NC,15076,US
616,Georgetown,ME,79559,US
617,Clinton,ND,28117,US
618,Fairview,SC,75776,US
619,Salem,SC,73564,US
620,Henderson,NV,13448,US
621,Henderson,NV,13448,US
622,Riverside,WI,69151,US
623,Salem,WI,21014,US
624,Riverside,WI,69151,US
625,Georgetown,IA,59464,US
626,Madison,IA,80073,US
627,Georgetown,KY,82914,US
628,Georgetown,KY,82914,US
629,Georgetown,KY,82914,US
630,Bristol,OK,50844,US
631,Salem,AR,73636,US
632,Winston-Salem,NC,13786,US
633,Georgetown,WI,90382,US
634,Red Deer,AB,T3S 5H6,CA
635,Georgetown,MD,47382,US
636,Georgetown,MD,47382,US
637,Clinton,MO,15466,US
638,Cincinnati,OH,18645,US
639,Riverside,NM,45945,US
640,Chester,ID,77460,US
641,Madison,OK,51854,US
642,Madison,OK,87113,US
643,Madison,MS,21343,US
644,Madison,MS,21343,US
645,Salem,NJ,13063,US
646,Chester,CT,98208,US
647,Calgary,AB,R4N 7L0,CA
648,Calgary,AB,R4N 7L0,CA
649,Mesa,AZ,39807,US
650,Bristol,LA,25147,US
651,Clinton,LA,65138,US
652,Bristol,LA,25147,US
653,Aurora,CO,62044,US
654,Denver,CO,68351,US
655,Springfield,NE,20346,US
656,Springfield,NE,20346,US
657,Fairview,NE,11599,US
658,Clinton,WI,58994,US
659,Allentown,PA,39494,US
660,Allentown,PA,39494,US
661,Chester,NE,43197,US
662,Bristol,MB,P6X 3C4,CA
663,Boulder,CO,51018,US
664,Boulder,CO,51018,US
665,Aurora,CO,46535,US
666,Aurora,CO,46535,US
667,Aurora,CO,46535,US
668,Riverside,RI,64488,US
669,Salem,IA,30050,US
670,Clinton,NL,S3N 9N4,CA
671,Clinton,NL,S3N 9N4,CA
672,Tacoma,WA,58469,US
673,Tacoma,WA,58469,US
674,Springfield,MA,85460,US
675,Springfield,VA,69350,US
676,Springfield,HI,79341,US
677,Georgetown,ID,70701,US
678,Dallas,TX,40753,US
679,Joliet,IL,15056,US
680,Toronto,ON,E5L 3P8,CA
681,Worcester,MA,11776,US
682,Worcester,MA,11776,US
683,Salem,HI,30748,US
684,Salem,TN,98467,US
685,Salem,TN,98467,US
686,Franklin,AL,65163,US
687,Franklin,AL,65163,US
688,Franklin,ND,70643,US
689,Franklin,ND,70643,US
690,Fairview,ND,43879,US
691,Chester,WY,86367,US
692,Chester,WY,86367,US
693,Chester,WY,86367,US
694,Springfield,NM,82794,US
695,Springfield,NM,82794,US
696,Springfield,NM,82794,US
697,Riverside,ME,71055,US
698,Los Angeles,CA,97861,US
699,Springfield,YT,C8H 3G4,CA
700,Springfield,YT,C8H 3G4,CA
701,Springfield,YT,C8H 3G4,CA
702,Hamilton,ON,B2T 1V4,CA
703,Aurora,IL,10197,US
704,Georgetown,RI,64278,US
705,Madison,SC,97042,US
706,Madison,SC,97042,US
707,Philadelphia,PA,79578,US
708,San Francisco,CA,33989,US
709,Franklin,WV,10279,US
710,Franklin,WV,10279,US
711,Riverside,WV,76277,US
712,Springfield,WI,63223,US
713,Franklin,SK,R7P 7Y6,CA
714,Riverside,MD,67392,US
715,Franklin,RI,96885,US
716,Franklin,RI,96885,US
717,Franklin,RI,96885,US
718,Joliet,IL,80957,US
719,Joliet,IL,80957,US
720,Riverside,ID,89821,US
721,Springfield,RI,10435,US
722,Fairview,RI,55387,US
723,Springfield,RI,10435,US
724,Bristol,OR,36140,US
725,Riverside,ID,68349,US
726,Riverside,ID,68349,US
727,Riverside,ID,68349,US
728,Madison,MO,77449,US
729,Franklin,MO,70654,US
730,Clinton,LA,65765,US
731,Georgetown,MS,29373,US
732,Springfield,OR,79614,US
733,Springfield,OR,79614,US
734,Riverside,DE,59785,US
735,Salem,DE,91717,US
736,Madison,SD,98661,US
737,Bristol,DE,44849,US
738,Bristol,DE,44849,US
739,Springfield,DE,24774,US
740,Madison,WI,18688,US
741,Clinton,VT,32595,US
742,Buffalo,NY,27899,US
743,New York,NY,84642,US
744,Georgetown,TN,51393,US
745,Georgetown,TN,51393,US
746,Boulder,CO,24357,US
747,Clinton,HI,74443,US
748,Clinton,HI,74443,US
749,Bristol,HI,79721,US
750,Clinton,IA,66958,US
751,Clinton,IA,66958,US
752,Clinton,IA,66958,US
753,Franklin,AL,61259,US
754,Riverside,NT,B1T 3K0,CA
755,Salem,MD,16029,US
756,Salem,MD,16029,US
757,Salem,MD,16029,US
758,Franklin,MD,26456,US
759,Athens,GA,42647,US
760,Fairview,MD,79191,US
761,Fairview,MD,79191,US
762,Springfield,SC,76496,US
763,Springfield,SC,76496,US
764,Springfield,IA,68642,US
765,Springfield,IA,68642,US
766,Atlanta,GA,52186,US
767,Atlanta,GA,52186,US
768,Fairview,IA,53253,US
769,Springfield,SD,98007,US
770,Franklin,WY,67973,US
771,Bristol,WY,37115,US
772,Fairview,NT,K3B 6P3,CA
773,Fairview,NT,K3B 6P3,CA
774,Springfield,NT,L3H 8J6,CA
775,Chester,SC,58752,US
776,Chester,SC,58752,US
777,Franklin,NH,83819,US
778,North Las Vegas,NV,69318,US
779,North Las Vegas,NV,69318,US
780,Las Vegas,NV,49228,US
781,Richmond,BC,K6M 6B3,CA
782,Salem,RI,51032,US
783,Franklin,MT,65515,US
784,Clinton,MT,56377,US
785,Madison,NS,G3C 9Y3,CA
786,Madison,NS,G3C 9Y3,CA
787,Cleveland,OH,52026,US
788,Franklin,NU,Y7J 5H0,CA
789,Franklin,NU,Y7J 5H0,CA
790,Riverside,NU,J9H 3H4,CA
791,Georgetown,ND,11353,US
792,Bristol,MS,65079,US
793,Franklin,MS,83447,US
794,Jacksonville,FL,83323,US
795,Madison,CT,39114,US
796,Riverside,OR,11453,US
797,Springfield,OR,97277,US
798,Chandler,AZ,71699,US
799,Chandler,AZ,71699,US
800,Winston-Salem,NC,20497,US
801,Winston-Salem,NC,20497,US
802,Fairview,KY,79533,US
803,Clinton,KY,94567,US
804,Aurora,CO,10193,US
805,Franklin,PE,T5C 2S8,CA
806,Franklin,PE,T5C 2S8,CA
807,Franklin,PE,T5C 2S8,CA
808,Franklin,AL,48488,US
809,Salem,AL,64650,US
810,Clinton,RI,22536,US
811,Clinton,RI,22536,US
812,Clinton,RI,22536,US
813,Franklin,NT,Y1P 7Y2,CA
814,Franklin,NT,J8N 7E0,CA
815,Aurora,IL,70243,US
816,Aurora,IL,70243,US
817,Aurora,IL,70243,US
818,Salem,SC,97697,US
819,Salem,OK,99717,US
820,Clinton,OK,44556,US
821,Riverside,MO,22615,US
822,Riverside,WI,47915,US
823,Clinton,MT,15443,US
824,Fairview,DE,95100,US
825,Sterling Heights,MI,63234,US
826,Riverside,AL,67831,US
827,Chester,TN,93522,US
828,Franklin,TN,72687,US
829,Clinton,NM,99471,US
830,Surrey,BC,J4H 9L4,CA
831,Surrey,BC,J4H 9L4,CA
832,Madison,NT,V1T 1J8,CA
833,Tucson,AZ,63062,US
834,Tucson,AZ,63062,US
835,Tucson,AZ,63062,US
836,Springfield,KY,10535,US
837,San Francisco,CA,43478,US
838,San Francisco,CA,43478,US
839,Bristol,MN,56145,US
840,Toledo,OH,12226,US
841,Toledo,OH,12226,US
842,Toledo,OH,12226,US
843,Clinton,SD,85109,US
844,Burnaby,BC,C9S 5X2,CA
845,Burnaby,BC,C9S 5X2,CA
846,Toronto,ON,T9X 3M2,CA
847,Madison,OK,71081,US
848,Madison,OK,71081,US
849,Riverside,MT,29783,US
850,Clinton,IA,46031,US
851,Clinton,IA,46031,US
852,Clinton,IA,46031,US
853,Burnaby,BC,R9C 1T7,CA
854,Fairview,HI,97734,US
855,Erie,PA,60995,US
856,Philadelphia,PA,20082,US
857,Fort Lauderdale,FL,26433,US
858,Fort Lauderdale,FL,26433,US
859,Fort Lauderdale,FL,26433,US
860,Clinton,HI,42153,US
861,Clinton,HI,42153,US
862,Chester,HI,53846,US
863,Bristol,UT,48326,US
864,Philadelphia,PA,52542,US
865,Chicago,IL,62985,US
866,Naperville,IL,87178,US
867,Chicago,IL,86953,US
868,Victoria,BC,H4L 6S4,CA
869,Franklin,VT,60285,US
870,Fairview,MB,Y6K 3M3,CA
871,Sacramento,CA,22606,US
872,Clinton,NT,M8R 3N4,CA
873,Grand Rapids,MI,88653,US
874,Chester,OR,44773,US
