wishlist_id,customer_id,product_id,added_date,purchased_date,removed_date
53,1718,4487,2025-12-08T00:00:00Z,NaN,2025-12-25T00:00:00Z
54,3073,3735,2025-11-11T00:00:00Z,NaN,2025-12-07T00:00:00Z
55,4064,2331,2025-11-17T00:00:00Z,NaN,NaN
56,7016,600,2025-02-21T00:00:00Z,2025-04-26T00:00:00Z,NaN
57,5147,3986,2025-05-20T00:00:00Z,NaN,NaN
58,9766,4105,2024-12-16T00:00:00Z,NaN,2025-11-14T00:00:00Z
59,3017,2093,2025-05-07T00:00:00Z,NaN,NaN
60,2504,3971,2024-03-07T00:00:00Z,2024-04-10T00:00:00Z,NaN
61,5945,4391,2025-11-10T00:00:00Z,NaN,2025-12-07T00:00:00Z
62,4339,2117,2024-08-27T00:00:00Z,2024-09-14T00:00:00Z,NaN
63,5006,703,2024-08-25T00:00:00Z,NaN,NaN
64,2814,4310,2024-02-09T00:00:00Z,NaN,NaN
65,5693,2787,2025-03-26T00:00:00Z,2025-08-21T00:00:00Z,NaN
66,8499,1819,2025-10-28T00:00:00Z,NaN,NaN
67,4770,1607,2024-02-24T00:00:00Z,2024-04-06T00:00:00Z,NaN
68,7980,4274,2024-01-07T00:00:00Z,NaN,NaN
69,1677,4208,2024-05-09T00:00:00Z,2024-07-17T00:00:00Z,NaN
70,3236,3956,2024-10-26T00:00:00Z,NaN,NaN
71,4818,3648,2024-02-24T00:00:00Z,NaN,NaN
72,8919,2476,2025-10-01T00:00:00Z,2025-11-19T00:00:00Z,NaN
73,1489,2429,2024-03-18T00:00:00Z,NaN,NaN
74,5529,3318,2024-12-07T00:00:00Z,NaN,2025-06-28T00:00:00Z
75,6849,18,2024-05-05T00:00:00Z,NaN,NaN
76,3838,690,2025-07-30T00:00:00Z,NaN,NaN
77,9952,2939,2024-10-17T00:00:00Z,NaN,NaN
78,9791,2104,2025-10-19T00:00:00Z,NaN,NaN
79,5031,4834,2025-06-09T00:00:00Z,NaN,NaN
80,3592,3225,2025-01-01T00:00:00Z,2025-02-14T00:00:00Z,NaN
81,2411,3578,2025-10-11T00:00:00Z,2025-10-20T00:00:00Z,NaN
82,4127,3377,2025-09-06T00:00:00Z,2025-12-05T00:00:00Z,NaN
83,4638,1420,2025-01-27T00:00:00Z,NaN,NaN
84,230,4025,2024-01-13T00:00:00Z,2024-04-10T00:00:00Z,NaN
85,2132,2206,2025-11-14T00:00:00Z,NaN,2025-12-18T00:00:00Z
86,825,760,2025-09-13T00:00:00Z,NaN,NaN
87,4535,725,2025-04-25T00:00:00Z,NaN,NaN
88,1052,1403,2025-10-24T00:00:00Z,NaN,NaN
89,5200,4951,2025-11-08T00:00:00Z,2025-12-20T00:00:00Z,NaN
90,4524,2946,2025-01-12T00:00:00Z,NaN,NaN
91,4291,4361,2025-02-02T00:00:00Z,NaN,NaN
92,8220,1111,2024-11-22T00:00:00Z,NaN,NaN
93,6465,548,2025-05-08T00:00:00Z,NaN,NaN
94,2769,2051,2025-07-06T00:00:00Z,2025-08-19T00:00:00Z,NaN
95,6526,2836,2024-06-25T00:00:00Z,2024-11-19T00:00:00Z,NaN
96,9804,3491,2025-07-03T00:00:00Z,NaN,NaN
97,7604,4324,2024-04-21T00:00:00Z,2024-09-15T00:00:00Z,NaN
98,1715,1661,2025-12-09T00:00:00Z,NaN,NaN
99,4357,3182,2025-11-02T00:00:00Z,NaN,2025-12-02T00:00:00Z
100,9137,1378,2025-08-15T00:00:00Z,NaN,NaN
101,7136,1390,2024-09-01T00:00:00Z,NaN,2025-07-09T00:00:00Z
102,4644,2757,2025-02-08T00:00:00Z,NaN,NaN
103,4807,1921,2025-11-10T00:00:00Z,NaN,NaN
104,5213,1636,2025-11-09T00:00:00Z,2025-11-30T00:00:00Z,NaN
105,8576,2888,2025-03-02T00:00:00Z,NaN,NaN
106,8751,4787,2024-03-27T00:00:00Z,2024-09-03T00:00:00Z,NaN
107,62,2087,2024-06-06T00:00:00Z,NaN,2024-06-07T00:00:00Z
108,5397,1352,2024-11-02T00:00:00Z,NaN,NaN
109,7402,800,2024-02-01T00:00:00Z,NaN,NaN
110,2678,128,2025-07-28T00:00:00Z,2025-11-03T00:00:00Z,NaN
111,1071,3311,2024-05-13T00:00:00Z,NaN,NaN
112,7793,2849,2025-04-29T00:00:00Z,NaN,2025-10-16T00:00:00Z
113,8217,4891,2025-09-30T00:00:00Z,NaN,NaN
114,3005,1555,2025-04-05T00:00:00Z,NaN,NaN
115,5333,2960,2025-11-24T00:00:00Z,NaN,NaN
116,5384,56,2024-02-23T00:00:00Z,NaN,NaN
117,3252,3619,2024-01-26T00:00:00Z,NaN,NaN
118,3470,3094,2024-05-22T00:00:00Z,NaN,NaN
119,3901,2093,2025-03-18T00:00:00Z,NaN,NaN
120,7520,3501,2025-01-12T00:00:00Z,2025-07-02T00:00:00Z,NaN
121,1715,989,2025-06-08T00:00:00Z,NaN,NaN
122,5959,187,2024-01-20T00:00:00Z,NaN,NaN
123,3554,1291,2025-08-12T00:00:00Z,2025-12-16T00:00:00Z,NaN
124,8406,3443,2024-12-25T00:00:00Z,NaN,NaN
125,116,1038,2025-09-01T00:00:00Z,NaN,NaN
126,7712,1688,2025-08-23T00:00:00Z,2025-12-11T00:00:00Z,NaN
127,1365,1417,2025-06-18T00:00:00Z,2025-12-03T00:00:00Z,NaN
128,7409,3882,2024-05-18T00:00:00Z,NaN,NaN
129,3926,2425,2025-05-25T00:00:00Z,NaN,NaN
130,4968,1466,2025-06-20T00:00:00Z,NaN,NaN
131,810,3953,2025-06-26T00:00:00Z,NaN,NaN
132,6353,2968,2025-06-11T00:00:00Z,NaN,NaN
133,6622,2942,2025-07-13T00:00:00Z,2025-08-10T00:00:00Z,NaN
134,9443,2175,2025-02-16T00:00:00Z,NaN,NaN
135,5271,3759,2024-09-16T00:00:00Z,NaN,NaN
136,2198,2427,2025-03-02T00:00:00Z,NaN,NaN
137,8915,1405,2024-09-22T00:00:00Z,2024-09-29T00:00:00Z,NaN
138,7681,87,2024-08-31T00:00:00Z,2024-11-28T00:00:00Z,NaN
139,7557,3992,2024-03-02T00:00:00Z,NaN,2024-11-11T00:00:00Z
140,2620,977,2024-05-18T00:00:00Z,NaN,NaN
141,5971,3562,2024-12-07T00:00:00Z,NaN,NaN
142,4792,3198,2025-08-29T00:00:00Z,NaN,NaN
143,2523,2873,2025-08-15T00:00:00Z,2025-11-14T00:00:00Z,NaN
144,4966,4299,2025-06-27T00:00:00Z,NaN,NaN
145,342,3260,2024-07-05T00:00:00Z,2024-08-07T00:00:00Z,NaN
146,1703,1904,2025-11-19T00:00:00Z,NaN,NaN
147,762,2612,2025-05-23T00:00:00Z,NaN,NaN
148,347,3794,2024-12-23T00:00:00Z,NaN,NaN
149,9939,2263,2025-05-29T00:00:00Z,NaN,2025-06-03T00:00:00Z
150,9272,1955,2025-07-31T00:00:00Z,NaN,NaN
151,5716,3828,2024-04-23T00:00:00Z,2024-09-29T00:00:00Z,NaN
152,9431,4167,2024-10-15T00:00:00Z,NaN,NaN
153,6322,1492,2025-01-03T00:00:00Z,2025-01-20T00:00:00Z,NaN
154,973,319,2025-03-18T00:00:00Z,NaN,NaN
155,5800,3642,2024-01-27T00:00:00Z,2024-03-29T00:00:00Z,NaN
156,8286,4593,2024-09-11T00:00:00Z,NaN,NaN
157,5868,271,2024-04-19T00:00:00Z,NaN,NaN
158,4084,4703,2025-02-13T00:00:00Z,NaN,NaN
159,900,2732,2024-10-23T00:00:00Z,NaN,NaN
160,52,4351,2025-11-13T00:00:00Z,2025-12-09T00:00:00Z,NaN
161,3141,4801,2025-03-03T00:00:00Z,NaN,NaN
162,1416,2721,2024-04-14T00:00:00Z,NaN,NaN
163,3991,1512,2024-10-08T00:00:00Z,NaN,2024-11-18T00:00:00Z
164,2385,4295,2025-11-09T00:00:00Z,NaN,NaN
165,2754,547,2025-08-27T00:00:00Z,NaN,NaN
166,5921,2800,2024-08-06T00:00:00Z,NaN,NaN
167,7514,3031,2025-05-01T00:00:00Z,2025-10-21T00:00:00Z,NaN
168,4958,362,2025-02-28T00:00:00Z,NaN,NaN
169,5000,4231,2025-12-20T00:00:00Z,2025-12-25T00:00:00Z,NaN
170,3276,371,2025-09-13T00:00:00Z,NaN,NaN
171,7572,3852,2024-05-25T00:00:00Z,2024-08-19T00:00:00Z,NaN
172,3220,2562,2024-07-23T00:00:00Z,NaN,NaN
173,9819,4170,2025-05-14T00:00:00Z,NaN,NaN
174,4217,3157,2025-06-14T00:00:00Z,2025-10-20T00:00:00Z,NaN
175,1106,4385,2025-08-31T00:00:00Z,NaN,2025-09-17T00:00:00Z
176,9630,1544,2024-03-23T00:00:00Z,NaN,NaN
177,3811,2388,2025-04-01T00:00:00Z,NaN,NaN
178,8794,445,2024-07-30T00:00:00Z,2024-10-30T00:00:00Z,NaN
179,4177,634,2024-08-20T00:00:00Z,2024-12-17T00:00:00Z,NaN
180,9180,1209,2024-12-11T00:00:00Z,NaN,NaN
181,1950,1617,2025-05-20T00:00:00Z,NaN,NaN
182,7085,4153,2025-04-04T00:00:00Z,NaN,2025-09-01T00:00:00Z
183,4595,2022,2025-05-07T00:00:00Z,2025-08-15T00:00:00Z,NaN
184,1602,737,2024-03-20T00:00:00Z,2024-06-24T00:00:00Z,NaN
185,1609,1950,2025-04-24T00:00:00Z,NaN,NaN
186,8443,350,2025-05-23T00:00:00Z,NaN,2025-06-27T00:00:00Z
187,5719,2983,2025-07-14T00:00:00Z,2025-09-17T00:00:00Z,NaN
188,9891,3643,2024-12-17T00:00:00Z,2025-03-20T00:00:00Z,NaN
189,6388,2564,2024-08-06T00:00:00Z,2024-11-25T00:00:00Z,NaN
190,7401,2025,2024-08-12T00:00:00Z,NaN,NaN
191,7457,1232,2024-12-28T00:00:00Z,NaN,NaN
192,2586,2243,2025-04-04T00:00:00Z,NaN,NaN
193,5053,1579,2025-10-08T00:00:00Z,NaN,NaN
194,5466,4291,2024-02-26T00:00:00Z,NaN,NaN
195,7261,2229,2025-08-04T00:00:00Z,NaN,NaN
196,1579,1966,2024-03-02T00:00:00Z,NaN,NaN
197,6417,3434,2025-07-30T00:00:00Z,NaN,2025-11-17T00:00:00Z
198,9296,272,2025-06-19T00:00:00Z,NaN,NaN
199,6702,1912,2024-10-15T00:00:00Z,NaN,NaN
200,7970,3736,2024-03-16T00:00:00Z,NaN,NaN
201,2133,327,2025-02-22T00:00:00Z,NaN,NaN
202,2334,3635,2024-04-27T00:00:00Z,NaN,NaN
203,61,2473,2025-06-13T00:00:00Z,2025-07-05T00:00:00Z,NaN
204,2350,1531,2025-06-15T00:00:00Z,NaN,2025-08-12T00:00:00Z
205,1226,3668,2024-07-31T00:00:00Z,NaN,NaN
206,3028,1684,2025-10-10T00:00:00Z,2025-12-08T00:00:00Z,NaN
207,9071,2115,2025-07-06T00:00:00Z,NaN,2025-09-12T00:00:00Z
208,3901,1991,2024-06-18T00:00:00Z,2024-11-20T00:00:00Z,NaN
209,6410,4724,2025-12-11T00:00:00Z,NaN,NaN
210,7668,4648,2024-11-14T00:00:00Z,2025-04-24T00:00:00Z,NaN
211,2507,3080,2025-08-23T00:00:00Z,NaN,NaN
212,9410,3761,2024-10-02T00:00:00Z,2024-11-25T00:00:00Z,NaN
213,7904,2925,2024-03-01T00:00:00Z,NaN,NaN
214,8494,3622,2024-12-19T00:00:00Z,2025-06-13T00:00:00Z,NaN
215,2941,4309,2024-03-01T00:00:00Z,2024-05-27T00:00:00Z,NaN
216,8043,3571,2025-07-16T00:00:00Z,NaN,NaN
217,561,3914,2024-06-22T00:00:00Z,NaN,NaN
218,8519,1807,2024-11-05T00:00:00Z,2024-11-17T00:00:00Z,NaN
219,7918,947,2025-07-31T00:00:00Z,2025-10-13T00:00:00Z,NaN
220,5696,171,2025-01-29T00:00:00Z,NaN,NaN
221,8099,2335,2025-03-30T00:00:00Z,NaN,2025-11-04T00:00:00Z
222,9924,4424,2025-03-04T00:00:00Z,NaN,NaN
223,1428,4641,2025-05-27T00:00:00Z,NaN,NaN
224,4100,404,2025-04-22T00:00:00Z,NaN,2025-05-20T00:00:00Z
225,4538,4167,2025-08-25T00:00:00Z,NaN,NaN
226,6490,3097,2025-05-11T00:00:00Z,NaN,2025-09-08T00:00:00Z
227,3381,2695,2024-06-21T00:00:00Z,NaN,NaN
228,8354,1728,2024-11-14T00:00:00Z,NaN,NaN
229,379,3661,2024-03-29T00:00:00Z,NaN,NaN
230,6366,132,2024-06-11T00:00:00Z,NaN,NaN
231,3505,1092,2024-11-05T00:00:00Z,NaN,NaN
232,4898,3053,2025-08-11T00:00:00Z,2025-12-24T00:00:00Z,NaN
233,1859,2836,2024-06-25T00:00:00Z,NaN,NaN
234,4835,4733,2025-05-18T00:00:00Z,2025-06-28T00:00:00Z,NaN
235,8459,2179,2024-02-17T00:00:00Z,NaN,NaN
236,5302,2524,2025-12-03T00:00:00Z,NaN,NaN
237,4136,483,2025-06-21T00:00:00Z,NaN,NaN
238,7874,4021,2024-12-26T00:00:00Z,NaN,NaN
239,5094,2380,2025-08-13T00:00:00Z,NaN,NaN
240,773,2050,2025-11-13T00:00:00Z,NaN,NaN
241,8087,643,2025-09-11T00:00:00Z,2025-11-12T00:00:00Z,NaN
242,8646,518,2025-09-03T00:00:00Z,NaN,NaN
243,4849,1107,2025-08-17T00:00:00Z,NaN,NaN
244,4718,331,2025-08-22T00:00:00Z,NaN,NaN
245,107,1774,2025-11-07T00:00:00Z,NaN,2025-11-08T00:00:00Z
246,3267,3974,2025-05-13T00:00:00Z,2025-06-16T00:00:00Z,NaN
247,7076,2913,2025-06-10T00:00:00Z,NaN,2025-12-13T00:00:00Z
248,3198,263,2024-07-22T00:00:00Z,2024-08-22T00:00:00Z,NaN
249,7862,299,2025-08-18T00:00:00Z,NaN,2025-11-02T00:00:00Z
250,8304,3367,2024-03-07T00:00:00Z,2024-08-22T00:00:00Z,NaN
251,6796,1375,2024-03-22T00:00:00Z,NaN,NaN
252,1761,3742,2024-05-28T00:00:00Z,NaN,2024-10-17T00:00:00Z
253,230,824,2025-12-24T00:00:00Z,NaN,NaN
254,3591,1038,2024-11-11T00:00:00Z,NaN,NaN
255,1814,2062,2025-12-07T00:00:00Z,NaN,2025-12-09T00:00:00Z
256,9668,1520,2024-12-08T00:00:00Z,2025-03-04T00:00:00Z,NaN
257,7836,881,2024-12-24T00:00:00Z,NaN,2025-05-28T00:00:00Z
258,4778,3504,2025-07-10T00:00:00Z,2025-11-13T00:00:00Z,NaN
259,5326,4993,2024-04-24T00:00:00Z,NaN,NaN
260,8620,4443,2025-10-12T00:00:00Z,NaN,2025-11-13T00:00:00Z
261,7353,3784,2025-10-08T00:00:00Z,2025-11-11T00:00:00Z,NaN
262,4188,2357,2025-08-22T00:00:00Z,NaN,NaN
263,8269,4777,2025-10-09T00:00:00Z,NaN,2025-11-26T00:00:00Z
264,3649,1041,2025-05-20T00:00:00Z,NaN,NaN
265,4343,1745,2024-09-06T00:00:00Z,NaN,NaN
266,7042,3109,2025-07-17T00:00:00Z,NaN,NaN
267,7139,4313,2025-11-03T00:00:00Z,NaN,NaN
268,9901,4679,2025-09-27T00:00:00Z,NaN,2025-10-25T00:00:00Z
269,4519,557,2025-05-04T00:00:00Z,NaN,2025-10-14T00:00:00Z
270,2666,294,2025-04-23T00:00:00Z,NaN,NaN
271,49,1877,2025-12-09T00:00:00Z,2025-12-20T00:00:00Z,NaN
272,8513,4421,2025-07-02T00:00:00Z,NaN,NaN
273,2522,2548,2024-10-30T00:00:00Z,NaN,NaN
274,1528,2380,2024-11-05T00:00:00Z,NaN,NaN
275,7148,4447,2025-01-31T00:00:00Z,2025-07-13T00:00:00Z,NaN
276,6976,1605,2025-12-21T00:00:00Z,NaN,NaN
277,7786,4259,2025-12-22T00:00:00Z,NaN,NaN
278,2536,2510,2025-12-09T00:00:00Z,2025-12-22T00:00:00Z,NaN
279,4889,1544,2025-09-23T00:00:00Z,NaN,NaN
280,6858,4230,2025-06-27T00:00:00Z,NaN,2025-10-16T00:00:00Z
281,9157,4710,2024-09-09T00:00:00Z,2024-12-18T00:00:00Z,NaN
282,5777,3237,2024-11-17T00:00:00Z,NaN,NaN
283,1094,3943,2024-03-20T00:00:00Z,NaN,NaN
284,9185,684,2024-05-05T00:00:00Z,NaN,NaN
285,7544,129,2025-06-04T00:00:00Z,NaN,NaN
286,7585,4613,2024-09-10T00:00:00Z,NaN,NaN
287,7545,2882,2025-06-10T00:00:00Z,NaN,2025-10-08T00:00:00Z
288,9061,4141,2025-12-13T00:00:00Z,NaN,NaN
289,8881,104,2024-02-11T00:00:00Z,NaN,NaN
290,7864,1683,2024-01-12T00:00:00Z,NaN,NaN
291,861,542,2025-11-21T00:00:00Z,2025-12-04T00:00:00Z,NaN
292,4196,1473,2024-07-17T00:00:00Z,NaN,NaN
293,5093,54,2024-05-27T00:00:00Z,2024-10-14T00:00:00Z,NaN
294,3475,4257,2025-12-09T00:00:00Z,NaN,2025-12-13T00:00:00Z
295,6575,1577,2025-03-24T00:00:00Z,NaN,NaN
296,9742,2305,2025-12-01T00:00:00Z,2025-12-15T00:00:00Z,NaN
297,8740,3354,2025-08-03T00:00:00Z,NaN,NaN
298,7069,2066,2025-04-26T00:00:00Z,NaN,NaN
299,3283,2547,2025-02-12T00:00:00Z,2025-04-04T00:00:00Z,NaN
300,624,2539,2025-05-07T00:00:00Z,2025-07-02T00:00:00Z,NaN
301,6414,3468,2025-09-29T00:00:00Z,NaN,NaN
302,8624,2252,2025-04-04T00:00:00Z,2025-09-18T00:00:00Z,NaN
303,2647,1415,2024-06-16T00:00:00Z,2024-06-27T00:00:00Z,NaN
304,1336,1409,2025-05-31T00:00:00Z,NaN,NaN
305,9399,3414,2025-04-16T00:00:00Z,NaN,NaN
306,4635,2808,2025-05-01T00:00:00Z,NaN,NaN
307,8276,156,2024-01-22T00:00:00Z,2024-07-06T00:00:00Z,NaN
308,7997,1535,2024-07-11T00:00:00Z,NaN,NaN
309,7922,3533,2024-03-06T00:00:00Z,NaN,NaN
310,605,155,2025-11-03T00:00:00Z,NaN,NaN
311,3668,3705,2025-02-26T00:00:00Z,NaN,NaN
312,8120,3391,2024-02-29T00:00:00Z,NaN,NaN
313,4615,4472,2024-12-30T00:00:00Z,NaN,NaN
314,3337,2231,2025-03-29T00:00:00Z,2025-05-29T00:00:00Z,NaN
315,790,4895,2024-01-02T00:00:00Z,NaN,2024-01-21T00:00:00Z
316,8810,3297,2025-09-17T00:00:00Z,NaN,2025-09-28T00:00:00Z
317,7044,1971,2025-09-15T00:00:00Z,NaN,NaN
318,2012,3801,2024-12-29T00:00:00Z,NaN,NaN
319,1652,2539,2025-05-19T00:00:00Z,NaN,NaN
320,3650,2327,2024-06-14T00:00:00Z,NaN,NaN
321,5036,2816,2023-12-26T00:00:00Z,2024-01-27T00:00:00Z,NaN
322,5039,3550,2025-07-23T00:00:00Z,NaN,NaN
323,6485,505,2024-10-20T00:00:00Z,NaN,NaN
324,1052,294,2025-05-13T00:00:00Z,NaN,NaN
325,3793,2538,2025-07-04T00:00:00Z,NaN,NaN
326,7340,1586,2024-01-05T00:00:00Z,2024-01-23T00:00:00Z,NaN
327,5596,117,2025-12-09T00:00:00Z,2025-12-22T00:00:00Z,NaN
328,5777,4301,2024-11-19T00:00:00Z,NaN,NaN
329,3999,2466,2024-09-18T00:00:00Z,NaN,NaN
330,2776,4425,2024-06-24T00:00:00Z,NaN,NaN
331,4466,4413,2024-05-30T00:00:00Z,NaN,NaN
332,6354,1324,2024-01-07T00:00:00Z,NaN,2024-05-04T00:00:00Z
333,5432,4043,2024-01-11T00:00:00Z,NaN,NaN
334,6004,836,2024-04-18T00:00:00Z,NaN,2025-03-24T00:00:00Z
335,9085,2599,2025-10-15T00:00:00Z,NaN,NaN
336,7065,354,2025-08-15T00:00:00Z,NaN,NaN
337,2032,505,2024-02-24T00:00:00Z,2024-06-25T00:00:00Z,NaN
338,1759,275,2025-06-12T00:00:00Z,2025-07-16T00:00:00Z,NaN
339,6846,3396,2024-02-21T00:00:00Z,NaN,NaN
340,4671,893,2024-01-31T00:00:00Z,NaN,NaN
341,1424,436,2024-03-18T00:00:00Z,NaN,NaN
342,7655,1049,2025-05-23T00:00:00Z,2025-10-30T00:00:00Z,NaN
343,9237,1693,2025-02-28T00:00:00Z,NaN,NaN
344,488,3322,2024-03-21T00:00:00Z,NaN,NaN
345,4571,2110,2025-09-16T00:00:00Z,NaN,NaN
346,4889,460,2024-03-16T00:00:00Z,NaN,2024-05-25T00:00:00Z
347,4479,2624,2025-04-12T00:00:00Z,NaN,NaN
348,145,3546,2025-02-21T00:00:00Z,NaN,NaN
349,9261,1837,2025-04-18T00:00:00Z,NaN,NaN
350,7147,4087,2024-08-22T00:00:00Z,NaN,NaN
351,6030,4129,2024-06-16T00:00:00Z,NaN,NaN
352,9537,2489,2025-04-12T00:00:00Z,NaN,NaN
353,2619,4054,2024-08-03T00:00:00Z,NaN,NaN
354,2670,1684,2025-02-12T00:00:00Z,NaN,NaN
355,3476,4894,2024-01-31T00:00:00Z,NaN,NaN
356,7588,2554,2025-07-20T00:00:00Z,NaN,NaN
357,920,2315,2025-08-19T00:00:00Z,NaN,NaN
358,5070,1801,2024-07-26T00:00:00Z,NaN,NaN
359,5479,1391,2024-04-03T00:00:00Z,2024-08-14T00:00:00Z,NaN
360,5774,1874,2024-12-29T00:00:00Z,2025-04-11T00:00:00Z,NaN
361,5660,87,2024-09-03T00:00:00Z,2024-10-31T00:00:00Z,NaN
362,9171,1486,2024-03-13T00:00:00Z,NaN,NaN
363,9983,3466,2025-08-20T00:00:00Z,NaN,NaN
364,6610,4393,2024-12-20T00:00:00Z,2025-03-22T00:00:00Z,NaN
365,7198,1609,2025-04-20T00:00:00Z,NaN,NaN
366,2361,2313,2025-04-02T00:00:00Z,2025-06-21T00:00:00Z,NaN
367,571,542,2025-12-05T00:00:00Z,NaN,NaN
368,7356,3058,2024-01-27T00:00:00Z,2024-02-24T00:00:00Z,NaN
369,6836,1011,2025-10-10T00:00:00Z,NaN,NaN
370,9463,3284,2025-05-10T00:00:00Z,2025-06-15T00:00:00Z,NaN
371,6838,1310,2025-08-02T00:00:00Z,2025-11-06T00:00:00Z,NaN
372,5872,952,2025-11-22T00:00:00Z,NaN,NaN
373,1960,934,2024-09-17T00:00:00Z,NaN,2024-12-29T00:00:00Z
374,3062,896,2025-09-08T00:00:00Z,NaN,NaN
375,2380,4496,2025-09-01T00:00:00Z,NaN,NaN
376,7498,1695,2025-11-25T00:00:00Z,2025-12-06T00:00:00Z,NaN
377,2882,246,2024-02-14T00:00:00Z,2024-03-29T00:00:00Z,NaN
378,5588,4432,2025-01-14T00:00:00Z,2025-05-28T00:00:00Z,NaN
379,4760,4132,2024-12-23T00:00:00Z,NaN,2025-05-23T00:00:00Z
380,9527,3123,2024-02-19T00:00:00Z,NaN,NaN
381,8486,3982,2025-11-29T00:00:00Z,2025-12-08T00:00:00Z,NaN
382,8470,3003,2025-08-31T00:00:00Z,NaN,NaN
383,8738,2810,2025-01-02T00:00:00Z,2025-04-28T00:00:00Z,NaN
384,6698,4773,2024-02-21T00:00:00Z,NaN,NaN
385,4171,2759,2025-03-05T00:00:00Z,NaN,NaN
386,425,4679,2024-01-18T00:00:00Z,NaN,NaN
387,9747,297,2025-04-19T00:00:00Z,NaN,NaN
388,2718,1732,2024-06-23T00:00:00Z,2024-08-31T00:00:00Z,NaN
389,1676,1704,2024-06-05T00:00:00Z,2024-11-02T00:00:00Z,NaN
390,101,4546,2025-02-13T00:00:00Z,NaN,NaN
391,3388,4400,2025-12-05T00:00:00Z,2025-12-23T00:00:00Z,NaN
392,405,3628,2025-08-31T00:00:00Z,NaN,NaN
393,7646,3480,2025-01-06T00:00:00Z,NaN,NaN
394,3924,343,2025-08-04T00:00:00Z,NaN,NaN
395,8210,1365,2024-02-17T00:00:00Z,NaN,NaN
396,410,3800,2025-12-18T00:00:00Z,NaN,NaN
397,2117,2933,2025-06-25T00:00:00Z,NaN,NaN
