cart_id,customer_id,session_id,cart_status,created_at,updated_at
57,17,df40da34-f6c1-4e6b-896d-4d40e12368a8,Abandoned,2019-12-11T14:19:23Z,2019-12-11T16:19:23Z
58,18,7f144a72-7f3d-4af4-8362-1cabe8f6ef63,Abandoned,2025-07-31T10:29:50Z,2025-07-31T12:29:50Z
59,18,d8ba730e-42c2-47de-bde3-3052e959168d,Converted,2025-08-07T09:04:47Z,2025-08-07T11:04:47Z
60,18,6a504818-8f09-44e2-8b59-3a6c73b6ad66,Abandoned,2025-11-07T22:12:14Z,2025-11-07T22:12:14Z
61,19,8191c448-208e-4cfa-8658-6bf60a05b42e,Converted,2025-10-05T16:59:15Z,2025-10-05T16:59:15Z
62,19,b04a8670-e061-4793-998c-367ed1469110,Abandoned,2025-11-10T04:21:46Z,2025-11-10T04:21:46Z
63,19,b04a8670-e061-4793-998c-367ed1469110,Converted,2025-11-10T04:23:30Z,2025-11-10T06:23:30Z
64,20,c7c73dbc-9b08-4e49-ac9e-84a6afbcca5b,Converted,2024-10-15T08:28:29Z,2024-10-15T10:28:29Z
65,21,a06304d4-929f-4398-968b-873105637655,Abandoned,2023-12-12T01:04:04Z,2023-12-12T03:04:04Z
66,21,e950b290-f9b5-45be-8487-7138cd973d41,Converted,2025-12-14T05:06:08Z,2025-12-14T07:06:08Z
67,21,769aa5e1-28ff-4c96-879f-05c01df3656b,Abandoned,2025-08-11T02:51:17Z,2025-08-11T03:51:17Z
68,22,d1a68f0d-8e42-42fd-baeb-235d048ae7cd,Converted,2025-11-08T18:04:00Z,2025-11-08T20:04:00Z
69,22,d1a68f0d-8e42-42fd-baeb-235d048ae7cd,Abandoned,2025-11-08T18:03:43Z,2025-11-08T19:03:43Z
70,22,658f8187-e052-4356-9e17-7155640a051c,Abandoned,2025-12-02T00:41:24Z,2025-12-02T02:41:24Z
71,23,0bd961d8-d74a-4315-a38a-893535a16f7b,Converted,2024-11-01T13:56:07Z,2024-11-01T15:56:07Z
72,24,8efd50fb-2379-4d0d-8f8b-564b8e23ea03,Converted,2024-04-30T02:37:44Z,2024-04-30T04:37:44Z
73,24,8efd50fb-2379-4d0d-8f8b-564b8e23ea03,Converted,2024-04-30T02:34:19Z,2024-04-30T04:34:19Z
74,24,743778c5-e73c-4ced-a9db-b88fbf17dec0,Abandoned,2025-05-21T21:26:41Z,2025-05-21T22:26:41Z
75,24,8efd50fb-2379-4d0d-8f8b-564b8e23ea03,Converted,2024-04-30T02:26:45Z,2024-04-30T03:26:45Z
76,25,95428583-af8c-4b3d-a682-eceefc31f359,Converted,2024-09-23T19:14:45Z,2024-09-26T12:14:45Z
77,25,95428583-af8c-4b3d-a682-eceefc31f359,Abandoned,2024-09-23T19:13:20Z,2024-09-23T21:13:20Z
78,25,fe84bd6a-ea27-4646-a2b0-8b62983a6383,Abandoned,2025-09-02T10:41:38Z,2025-09-02T10:41:38Z
79,25,59726257-af05-41ae-aec8-f1d430c51f25,Abandoned,2025-02-03T11:37:08Z,2025-02-03T11:37:08Z
80,25,59726257-af05-41ae-aec8-f1d430c51f25,Converted,2025-02-03T11:36:35Z,2025-02-03T13:36:35Z
81,26,869e1106-171a-4026-917b-9b933c7ec3ef,Abandoned,2025-09-06T05:50:32Z,2025-09-06T07:50:32Z
82,26,c8ba130b-e87c-4181-a59b-16b92b5a125a,Converted,2025-10-21T17:25:55Z,2025-10-21T19:25:55Z
83,27,2d90b98a-b6de-4985-aaae-aa7171b707a9,Abandoned,2021-05-25T23:51:26Z,2021-05-26T01:51:26Z
84,27,d486213b-adf0-4740-9c83-d4cb14a9a955,Converted,2025-04-02T15:34:10Z,2025-04-02T18:34:10Z
85,27,2d90b98a-b6de-4985-aaae-aa7171b707a9,Converted,2021-05-25T23:51:23Z,2021-05-25T23:51:23Z
86,27,dbbf2c4e-232f-4af4-a0c4-834ffce0aae9,Converted,2022-12-27T09:20:54Z,2022-12-27T10:20:54Z
87,27,2d90b98a-b6de-4985-aaae-aa7171b707a9,Abandoned,2021-05-25T23:51:23Z,2021-05-26T01:51:23Z
88,28,822fb112-a779-40c6-9eed-886969c92847,Abandoned,2025-08-22T21:46:45Z,2025-08-22T21:46:45Z
89,28,915f11f6-4682-4f79-af1e-d604b2cfb7de,Abandoned,2022-09-27T06:01:04Z,2022-09-27T07:01:04Z
90,28,f4eaaa85-fa33-4ff7-8ace-4d6dcbd3a158,Converted,2025-06-09T09:54:15Z,2025-07-05T19:54:15Z
91,28,822fb112-a779-40c6-9eed-886969c92847,Converted,2025-08-22T21:46:25Z,2025-08-22T21:46:25Z
92,29,65a13aa5-949b-4381-86f6-533dbe952676,Converted,2023-03-01T07:30:23Z,2023-03-01T09:30:23Z
93,29,37f562aa-0344-4d8c-87be-6b5ff152ba7d,Abandoned,2023-07-24T22:45:43Z,2023-07-25T00:45:43Z
94,29,65a13aa5-949b-4381-86f6-533dbe952676,Converted,2023-03-01T07:30:27Z,2023-03-01T08:30:27Z
95,30,c997358d-4eb2-4589-b7a7-2514362fcb6d,Abandoned,2025-11-11T20:01:15Z,2025-11-11T21:01:15Z
96,30,62834079-b522-4a24-a827-fea758bcbd2c,Abandoned,2025-12-12T01:09:33Z,2025-12-12T01:09:33Z
97,30,d367af62-071a-4b72-a194-87029679356b,Abandoned,2025-12-18T18:28:44Z,2025-12-18T21:28:44Z
98,30,8719d892-902d-45b8-8d4f-c537da9ca300,Converted,2025-01-11T02:21:52Z,2025-01-11T06:21:52Z
99,30,62834079-b522-4a24-a827-fea758bcbd2c,Abandoned,2025-12-12T01:09:33Z,2025-12-15T21:09:33Z
100,31,a4e2fbc5-b948-47e6-966a-51d353bb8f35,Converted,2022-02-06T06:41:34Z,2022-02-06T06:41:34Z
101,31,fe4b9d2b-ef55-4f27-b39a-1c199b9d4852,Abandoned,2022-01-13T00:00:57Z,2022-01-13T01:00:57Z
102,31,6dc88ada-268f-4f40-a8a2-9d244a378944,Abandoned,2024-06-10T11:41:43Z,2024-06-10T15:41:43Z
103,32,61e02f2d-d134-416e-83fc-fb2fae0c5537,Converted,2025-02-10T23:57:58Z,2025-02-11T00:57:58Z
104,32,61e02f2d-d134-416e-83fc-fb2fae0c5537,Abandoned,2025-02-10T23:57:51Z,2025-02-10T23:57:51Z
105,32,61e02f2d-d134-416e-83fc-fb2fae0c5537,Abandoned,2025-02-10T23:58:06Z,2025-02-10T23:58:06Z
106,32,61e02f2d-d134-416e-83fc-fb2fae0c5537,Abandoned,2025-02-10T23:58:06Z,2025-02-11T01:58:06Z
107,32,61e02f2d-d134-416e-83fc-fb2fae0c5537,Abandoned,2025-02-10T23:58:03Z,2025-02-11T01:58:03Z
108,33,12f73100-314e-4ce8-8ea8-cb7414741f4d,Abandoned,2023-08-04T18:08:53Z,2023-08-04T21:08:53Z
109,33,63d86eef-dfa9-4f9d-a840-743ba6ffcbc4,Abandoned,2023-01-13T22:20:57Z,2023-01-13T23:20:57Z
110,33,bf1bea42-c8e6-40e8-aede-bc0a27251da2,Converted,2021-02-11T09:08:50Z,2021-02-11T10:08:50Z
111,34,004b20b2-3533-4d13-a6c9-286d403b2c67,Abandoned,2024-01-04T15:14:21Z,2024-01-04T17:14:21Z
112,34,0d803c50-97ce-4f90-8d24-fbefed8f2aa8,Converted,2025-07-15T19:06:39Z,2025-07-15T23:06:39Z
113,35,7deb36f4-b250-49a5-bb91-56a407b5f864,Converted,2025-01-31T12:58:12Z,2025-01-31T13:58:12Z
114,36,5cf5bf87-4c46-4dcc-9e9c-d5fc2229a5dd,Converted,2024-02-03T19:31:09Z,2024-02-03T20:31:09Z
115,36,193e39ba-b4ad-4a14-995d-e24dfb4c86ba,Converted,2020-12-28T03:34:06Z,2020-12-28T06:34:06Z
116,37,323e4649-7a44-4848-9335-6831f8449b83,Converted,2024-11-01T01:01:01Z,2024-11-01T01:01:01Z
117,37,aec2f621-2711-415d-816b-53d6f6eab7ae,Converted,2023-07-25T05:43:31Z,2023-07-25T07:43:31Z
118,37,323e4649-7a44-4848-9335-6831f8449b83,Abandoned,2024-11-01T00:57:48Z,2024-11-01T03:57:48Z
119,38,d9d7babe-9a12-48f5-a3e5-fdcfa4664c5e,Converted,2025-02-14T19:05:15Z,2025-02-14T21:05:15Z
120,38,d9d7babe-9a12-48f5-a3e5-fdcfa4664c5e,Abandoned,2025-02-14T19:04:43Z,2025-02-14T19:04:43Z
121,38,d9d7babe-9a12-48f5-a3e5-fdcfa4664c5e,Converted,2025-02-14T19:05:05Z,2025-02-14T19:05:05Z
122,39,d33a7d05-b413-479d-b861-3fa563488b59,Abandoned,2023-05-06T03:33:13Z,2023-05-06T03:33:13Z
123,39,3475c70e-b456-496e-b6aa-015b9c9e5e55,Converted,2023-09-08T02:35:34Z,2023-09-08T05:35:34Z
124,39,bfc0a6bb-b9f0-44dd-b88c-d122b89843c5,Abandoned,2019-01-14T04:32:54Z,2019-01-14T06:32:54Z
125,40,f8759b2c-1620-453f-8b97-ce51705547fd,Abandoned,2025-11-13T14:29:27Z,2025-11-13T16:29:27Z
126,40,ffcf456f-325f-4086-ba6e-e16da2321c40,Converted,2024-08-05T09:08:21Z,2024-08-05T11:08:21Z
127,40,2e5cf50c-0e32-4c9a-8574-0d603a6f520f,Converted,2019-10-31T13:55:30Z,2019-10-31T13:55:30Z
128,41,e956b584-74f0-40a8-a0a5-fdc266e8cb5e,Converted,2022-09-03T03:51:46Z,2022-09-03T05:51:46Z
129,41,7226f36f-e968-4d09-875b-cb13456e49b4,Abandoned,2022-11-10T10:42:02Z,2022-11-10T12:42:02Z
130,41,e956b584-74f0-40a8-a0a5-fdc266e8cb5e,Converted,2022-09-03T03:51:46Z,2022-09-03T04:51:46Z
131,42,0eb7fe9a-ffb9-489e-9582-04c377aabfda,Abandoned,2025-11-13T12:29:01Z,2025-11-15T08:29:01Z
132,42,0eb7fe9a-ffb9-489e-9582-04c377aabfda,Converted,2025-11-13T12:27:08Z,2025-11-13T14:27:08Z
133,42,01f9f700-ab7c-490b-97f6-d398caa6a9a9,Abandoned,2025-09-02T04:35:28Z,2025-09-02T04:35:28Z
134,43,100b84bb-9147-44f6-a9d5-b87616c70ea4,Converted,2025-07-17T16:07:47Z,2025-07-17T16:07:47Z
135,43,d4e52c7a-2f69-4b5e-a530-9647bbd9798d,Converted,2024-01-30T20:57:00Z,2024-01-30T23:57:00Z
136,43,76388a20-5277-4c4e-b8c0-7bf857dde221,Abandoned,2022-06-12T00:46:15Z,2022-06-12T02:46:15Z
137,43,47f93560-0337-401c-b4a8-28f64b49e8ca,Converted,2022-11-16T02:48:40Z,2022-11-16T04:48:40Z
138,44,e61af989-9433-4f21-8139-b54b3b812e9f,Converted,2023-09-24T16:08:35Z,2023-10-14T00:08:35Z
139,45,e0831212-d198-43a3-ac4c-ede7859ee7b2,Converted,2025-09-19T08:08:32Z,2025-09-19T08:08:32Z
140,45,e0831212-d198-43a3-ac4c-ede7859ee7b2,Abandoned,2025-09-19T08:08:29Z,2025-09-19T12:08:29Z
141,45,e0831212-d198-43a3-ac4c-ede7859ee7b2,Converted,2025-09-19T08:16:02Z,2025-09-19T11:16:02Z
142,46,64eb4bbb-744a-4cb2-b21c-1f85bceb70a0,Converted,2024-06-30T21:12:08Z,2024-06-30T21:12:08Z
143,46,8ec37153-0d87-4f71-b86f-8a1cf222d205,Abandoned,2025-01-12T22:15:17Z,2025-01-12T23:15:17Z
144,46,6aa1146a-25d1-45ba-9c33-caf1adc9e4ab,Abandoned,2024-08-04T16:23:52Z,2024-08-04T19:23:52Z
145,47,9bd8e8c1-100f-434c-905d-a3bb33db20eb,Converted,2024-07-12T11:10:43Z,2024-07-12T13:10:43Z
146,47,4286940f-9b30-4c38-a92f-1312f1872a42,Abandoned,2021-03-15T15:22:55Z,2021-03-15T17:22:55Z
147,47,4286940f-9b30-4c38-a92f-1312f1872a42,Abandoned,2021-03-15T15:23:24Z,2021-03-15T17:23:24Z
148,48,2c41fb1e-974c-45c3-84fe-ee5896a6e4a4,Converted,2025-12-13T09:04:43Z,2025-12-13T10:04:43Z
149,48,3a78a90c-6f1c-4535-a75f-3f11201f27f2,Abandoned,2025-08-02T23:02:22Z,2025-08-03T03:02:22Z
150,48,d70a9c76-0900-4269-a99e-da33a1b8c09f,Abandoned,2025-08-11T20:39:32Z,2025-08-11T20:39:32Z
151,48,35ca50aa-0492-492b-8022-688264bcd7ac,Converted,2025-12-20T20:39:59Z,2025-12-20T20:39:59Z
152,49,d7fa244e-9980-42e3-99ff-4d0588d92ca9,Converted,2025-10-20T19:03:02Z,2025-10-20T22:03:02Z
153,49,a6a9bfa8-1d7f-47b3-85b9-8d2df91ab228,Abandoned,2025-10-04T01:49:44Z,2025-10-04T02:49:44Z
154,49,3cfdae87-99de-4502-8113-9ee01bd34f52,Converted,2025-08-26T21:39:22Z,2025-08-26T22:39:22Z
155,49,018e67d0-3ac9-4fdc-867b-9bbe8accb28d,Abandoned,2025-11-10T09:04:49Z,2025-11-10T10:04:49Z
156,50,81b310c3-7404-4b5a-8dda-89019053b892,Abandoned,2023-10-11T16:24:36Z,2023-10-11T18:24:36Z
157,50,81b310c3-7404-4b5a-8dda-89019053b892,Converted,2023-10-11T16:24:39Z,2023-10-11T16:24:39Z
158,50,80ba1895-e434-42fd-a9f1-ef16efa167ca,Converted,2024-09-08T16:06:33Z,2024-09-08T16:06:33Z
159,50,81b310c3-7404-4b5a-8dda-89019053b892,Abandoned,2023-10-11T16:24:37Z,2023-10-11T18:24:37Z
160,50,280365e6-2f11-4c43-9205-7f085990d30f,Abandoned,2023-08-12T01:24:51Z,2023-08-12T03:24:51Z
161,51,1d8718e4-bc6b-40c0-9548-0b563f1fe8b1,Converted,2025-08-24T16:21:47Z,2025-08-24T20:21:47Z
162,51,91ce0d49-7ba0-4454-be13-6ba5c64f29b2,Abandoned,2025-08-25T10:06:58Z,2025-08-25T11:06:58Z
163,52,23391087-fa21-44e9-bcee-f5d977baf24f,Abandoned,2025-05-06T14:01:55Z,2025-05-06T18:01:55Z
164,52,23391087-fa21-44e9-bcee-f5d977baf24f,Converted,2025-05-06T13:59:55Z,2025-05-06T14:59:55Z
165,52,23391087-fa21-44e9-bcee-f5d977baf24f,Abandoned,2025-05-06T14:02:44Z,2025-05-06T14:02:44Z
166,52,7d5f6ffb-a12f-4e46-8e8a-3fe42b7d3f6c,Converted,2025-05-27T13:15:59Z,2025-05-27T14:15:59Z
167,52,7d5f6ffb-a12f-4e46-8e8a-3fe42b7d3f6c,Abandoned,2025-05-27T13:15:48Z,2025-05-27T14:15:48Z
168,53,09113d60-77f3-40a4-a895-f9877a47876e,Abandoned,2024-07-12T10:25:19Z,2024-07-12T12:25:19Z
169,53,09113d60-77f3-40a4-a895-f9877a47876e,Active,2024-07-12T10:23:52Z,2024-07-12T11:23:52Z
170,53,5b1f754c-9590-4c31-bf54-68168f8fd638,Converted,2016-11-30T11:27:11Z,2016-11-30T15:27:11Z
171,54,7ffd843e-68f6-4bb4-9e54-f6d1b211e88b,Abandoned,2024-03-24T09:18:06Z,2024-03-24T10:18:06Z
172,54,7ffd843e-68f6-4bb4-9e54-f6d1b211e88b,Converted,2024-03-24T09:15:47Z,2024-03-24T11:15:47Z
173,55,13fa3152-71ce-4b06-a3ab-dd4edcf9a79f,Converted,2021-01-18T09:18:56Z,2021-01-18T11:18:56Z
174,55,8a7bac4a-6aa0-44c6-bfa2-e29239b7a72f,Converted,2022-12-10T17:51:39Z,2022-12-10T17:51:39Z
175,56,cd55c6b0-afc5-4256-af6f-47f8615eed12,Abandoned,2024-01-16T14:41:24Z,2024-01-16T16:41:24Z
176,56,e816d69d-1587-4941-9891-0c964da08594,Converted,2018-03-06T10:24:28Z,2018-03-06T10:24:28Z
177,57,c6c1ea16-0bee-473c-b270-b5c390e7dafc,Converted,2024-05-14T23:06:36Z,2024-05-15T03:06:36Z
178,57,a0f55dc5-1aeb-4e6f-942b-36d306b90bd2,Converted,2025-05-19T21:06:07Z,2025-05-19T21:06:07Z
179,58,b1caa30c-3d51-41d5-b8de-f80bcfb7f639,Converted,2022-08-08T03:56:57Z,2022-08-08T03:56:57Z
180,58,fa4168c7-5def-423c-a8be-9c478ef817bb,Abandoned,2023-10-07T20:08:57Z,2023-10-07T22:08:57Z
181,58,fa4168c7-5def-423c-a8be-9c478ef817bb,Abandoned,2023-10-07T20:12:29Z,2023-10-07T22:12:29Z
182,59,aa6aeac9-3942-41c5-ab69-206c6e5df749,Converted,2024-03-31T01:30:37Z,2024-03-31T04:30:37Z
183,60,cf2f6cf4-c8c7-4aa9-92a4-131366a818de,Converted,2021-10-10T09:48:01Z,2021-10-10T10:48:01Z
184,61,743f50b2-4916-4785-be02-d67a9936df01,Converted,2022-03-17T13:19:01Z,2022-03-17T14:19:01Z
185,61,50c140f6-d2f9-41fe-84f7-7c00d59f8c48,Converted,2023-07-10T07:31:48Z,2023-07-10T08:31:48Z
186,62,cc70f39b-4790-4054-9311-3835ec46e925,Converted,2025-12-18T16:19:32Z,2025-12-18T19:19:32Z
187,62,64cb9e2c-e153-4ac0-8bc6-f22c3bf7a584,Abandoned,2025-09-18T04:51:03Z,2025-09-18T06:51:03Z
188,62,0074e6d4-63de-4ce3-94bf-932b5b3132ad,Abandoned,2024-06-15T20:51:22Z,2024-06-15T21:51:22Z
189,63,cb898b11-31e3-4e3f-8278-eb0b883cb0db,Abandoned,2023-12-20T22:35:26Z,2023-12-20T23:35:26Z
190,63,3e274b71-58bf-43fc-a0bd-6204a632968b,Converted,2021-02-25T19:02:14Z,2021-02-25T19:02:14Z
191,64,73c4b63d-70a1-4f33-898d-631067d2ba22,Converted,2016-12-02T20:21:30Z,2016-12-02T20:21:30Z
192,64,73c4b63d-70a1-4f33-898d-631067d2ba22,Abandoned,2016-12-02T20:27:40Z,2016-12-02T20:27:40Z
193,64,73c4b63d-70a1-4f33-898d-631067d2ba22,Abandoned,2016-12-02T20:24:37Z,2016-12-02T22:24:37Z
194,64,73c4b63d-70a1-4f33-898d-631067d2ba22,Abandoned,2016-12-02T20:20:46Z,2016-12-02T20:20:46Z
195,64,73c4b63d-70a1-4f33-898d-631067d2ba22,Abandoned,2016-12-02T20:22:25Z,2016-12-02T22:22:25Z
196,65,00ba2af4-8df4-47c4-b334-f10039bb2e51,Converted,2024-01-09T20:05:26Z,2024-01-09T20:05:26Z
197,65,00ba2af4-8df4-47c4-b334-f10039bb2e51,Converted,2024-01-09T20:25:33Z,2024-01-09T22:25:33Z
198,65,00ba2af4-8df4-47c4-b334-f10039bb2e51,Converted,2024-01-09T20:02:17Z,2024-01-09T22:02:17Z
199,66,f1c2da3e-2ebe-4a72-a468-6eacd1432a5b,Converted,2025-12-06T14:52:53Z,2025-12-06T16:52:53Z
200,66,ae85adf1-1429-4bab-8323-614758508445,Abandoned,2023-11-13T23:19:13Z,2023-11-14T00:19:13Z
201,67,d89857d0-a365-459e-a132-32a1945e2c9c,Converted,2025-10-26T14:54:59Z,2025-10-26T14:54:59Z
202,67,d89857d0-a365-459e-a132-32a1945e2c9c,Active,2025-10-26T14:54:46Z,2025-10-26T16:54:46Z
203,67,d89857d0-a365-459e-a132-32a1945e2c9c,Converted,2025-10-26T14:56:18Z,2025-10-26T16:56:18Z
204,67,39cb2fba-ef18-4bf4-b910-9c9d6655260b,Converted,2025-02-12T01:46:37Z,2025-02-12T03:46:37Z
205,68,138b8aaf-93e3-4385-bd70-59f7bbf044ea,Converted,2025-09-20T02:56:28Z,2025-09-20T02:56:28Z
206,68,5e21b336-6abb-499a-8923-d48acc61a434,Converted,2025-12-12T15:17:30Z,2025-12-12T16:17:30Z
207,68,5e21b336-6abb-499a-8923-d48acc61a434,Abandoned,2025-12-12T14:54:39Z,2025-12-12T14:54:39Z
208,69,5b9be727-e0fc-49fc-82a7-c34d61074bfb,Converted,2025-12-13T00:38:21Z,2025-12-13T02:38:21Z
209,69,8fd2bbe4-b12c-424e-a2ce-6cf63039a88b,Abandoned,2025-05-05T06:46:04Z,2025-05-09T00:46:04Z
210,70,65735b73-b70f-461a-9338-bd4b683590b5,Abandoned,2025-04-30T04:14:47Z,2025-04-30T05:14:47Z
211,70,65735b73-b70f-461a-9338-bd4b683590b5,Converted,2025-04-30T04:14:48Z,2025-04-30T06:14:48Z
