wishlist_id,customer_id,product_id,added_date,purchased_date,removed_date
114,63,226,2025-07-10T00:00:00Z,2025-09-26T00:00:00Z,NaN
115,260,22,2025-12-22T00:00:00Z,NaN,NaN
116,117,231,2025-09-29T00:00:00Z,NaN,NaN
117,327,269,2024-01-05T00:00:00Z,NaN,2024-03-06T00:00:00Z
118,298,264,2024-03-20T00:00:00Z,NaN,2024-08-14T00:00:00Z
119,85,303,2025-12-10T00:00:00Z,NaN,NaN
120,18,428,2025-10-21T00:00:00Z,2025-10-30T00:00:00Z,NaN
121,443,303,2024-04-03T00:00:00Z,2024-08-16T00:00:00Z,NaN
122,119,400,2025-03-22T00:00:00Z,NaN,2025-12-04T00:00:00Z
123,426,92,2025-02-25T00:00:00Z,NaN,2025-06-25T00:00:00Z
124,353,182,2024-11-12T00:00:00Z,NaN,NaN
125,168,244,2025-09-18T00:00:00Z,NaN,NaN
126,145,162,2025-08-22T00:00:00Z,NaN,NaN
127,96,159,2025-06-01T00:00:00Z,NaN,NaN
128,496,47,2025-09-26T00:00:00Z,2025-10-11T00:00:00Z,NaN
129,38,19,2025-05-24T00:00:00Z,NaN,NaN
130,88,473,2025-03-15T00:00:00Z,NaN,NaN
131,409,401,2024-05-30T00:00:00Z,2024-06-22T00:00:00Z,NaN
132,437,375,2025-06-05T00:00:00Z,2025-08-03T00:00:00Z,NaN
133,19,81,2025-08-28T00:00:00Z,2025-12-05T00:00:00Z,NaN
134,180,190,2024-01-30T00:00:00Z,NaN,NaN
135,24,143,2024-08-09T00:00:00Z,NaN,NaN
136,430,359,2024-03-10T00:00:00Z,NaN,NaN
137,270,408,2025-05-17T00:00:00Z,NaN,NaN
138,457,11,2024-12-11T00:00:00Z,NaN,NaN
139,223,16,2024-02-10T00:00:00Z,2024-02-25T00:00:00Z,NaN
140,45,87,2025-08-23T00:00:00Z,NaN,NaN
141,423,110,2025-11-18T00:00:00Z,2025-12-24T00:00:00Z,NaN
142,143,107,2025-03-25T00:00:00Z,NaN,NaN
143,464,74,2025-06-07T00:00:00Z,NaN,NaN
144,341,256,2024-03-16T00:00:00Z,NaN,NaN
145,206,430,2025-07-21T00:00:00Z,NaN,NaN
146,203,134,2024-02-03T00:00:00Z,NaN,NaN
147,469,155,2024-10-10T00:00:00Z,NaN,NaN
148,80,487,2025-10-22T00:00:00Z,2025-11-20T00:00:00Z,NaN
149,341,34,2024-03-17T00:00:00Z,NaN,NaN
150,137,17,2025-12-23T00:00:00Z,2025-12-25T00:00:00Z,NaN
151,14,246,2025-02-05T00:00:00Z,2025-08-02T00:00:00Z,NaN
152,227,296,2025-08-17T00:00:00Z,NaN,NaN
153,140,153,2025-08-22T00:00:00Z,NaN,NaN
154,176,113,2025-05-13T00:00:00Z,NaN,2025-11-29T00:00:00Z
155,193,194,2025-06-09T00:00:00Z,NaN,NaN
156,431,200,2024-11-01T00:00:00Z,NaN,NaN
157,299,75,2025-11-12T00:00:00Z,NaN,NaN
158,67,414,2025-02-05T00:00:00Z,NaN,NaN
159,476,213,2024-09-01T00:00:00Z,NaN,2024-12-02T00:00:00Z
160,117,47,2025-10-14T00:00:00Z,NaN,NaN
161,28,420,2024-07-24T00:00:00Z,NaN,2024-12-22T00:00:00Z
162,162,486,2024-08-11T00:00:00Z,2025-01-09T00:00:00Z,NaN
163,310,104,2025-10-12T00:00:00Z,NaN,NaN
164,371,106,2024-04-30T00:00:00Z,NaN,2025-02-26T00:00:00Z
165,372,230,2024-08-10T00:00:00Z,NaN,NaN
166,107,381,2024-03-02T00:00:00Z,NaN,NaN
167,303,401,2024-11-11T00:00:00Z,NaN,NaN
168,65,439,2024-02-28T00:00:00Z,NaN,2024-04-05T00:00:00Z
169,455,257,2025-09-08T00:00:00Z,2025-12-20T00:00:00Z,NaN
170,179,477,2024-11-26T00:00:00Z,NaN,NaN
171,275,436,2024-12-07T00:00:00Z,NaN,NaN
172,78,324,2024-05-18T00:00:00Z,NaN,NaN
173,173,16,2024-02-10T00:00:00Z,NaN,NaN
174,266,419,2025-02-26T00:00:00Z,2025-06-26T00:00:00Z,NaN
175,327,467,2024-10-05T00:00:00Z,NaN,NaN
176,327,276,2025-04-28T00:00:00Z,2025-07-14T00:00:00Z,NaN
177,3,269,2024-10-09T00:00:00Z,NaN,NaN
178,171,133,2025-06-11T00:00:00Z,2025-07-13T00:00:00Z,NaN
179,92,292,2025-04-21T00:00:00Z,NaN,NaN
180,329,475,2025-04-15T00:00:00Z,2025-07-07T00:00:00Z,NaN
181,463,85,2025-10-08T00:00:00Z,2025-12-08T00:00:00Z,NaN
182,318,222,2025-08-17T00:00:00Z,NaN,2025-10-03T00:00:00Z
183,48,171,2025-05-08T00:00:00Z,NaN,2025-08-05T00:00:00Z
184,39,97,2025-11-17T00:00:00Z,NaN,2025-11-18T00:00:00Z
185,70,394,2025-03-16T00:00:00Z,2025-04-06T00:00:00Z,NaN
186,224,493,2025-07-25T00:00:00Z,NaN,NaN
187,178,377,2024-12-07T00:00:00Z,NaN,NaN
188,194,28,2024-02-22T00:00:00Z,NaN,2024-09-15T00:00:00Z
189,142,326,2025-12-09T00:00:00Z,NaN,NaN
190,386,394,2024-06-23T00:00:00Z,NaN,NaN
191,328,370,2024-10-03T00:00:00Z,2025-01-13T00:00:00Z,NaN
192,193,63,2025-12-22T00:00:00Z,NaN,2025-12-25T00:00:00Z
193,358,121,2025-03-22T00:00:00Z,NaN,NaN
194,322,171,2025-09-26T00:00:00Z,2025-12-14T00:00:00Z,NaN
195,263,44,2025-08-24T00:00:00Z,NaN,2025-11-15T00:00:00Z
196,224,380,2025-04-27T00:00:00Z,NaN,NaN
197,284,404,2025-09-09T00:00:00Z,NaN,NaN
198,425,31,2025-08-14T00:00:00Z,2025-09-21T00:00:00Z,NaN
199,266,443,2024-01-28T00:00:00Z,NaN,2024-10-07T00:00:00Z
200,356,380,2025-02-01T00:00:00Z,NaN,NaN
201,454,487,2024-01-13T00:00:00Z,NaN,NaN
202,459,497,2025-12-20T00:00:00Z,NaN,2025-12-22T00:00:00Z
203,457,396,2024-10-10T00:00:00Z,NaN,2025-03-22T00:00:00Z
204,463,148,2024-07-06T00:00:00Z,NaN,NaN
205,206,218,2024-11-14T00:00:00Z,NaN,NaN
206,64,462,2024-11-19T00:00:00Z,2025-03-24T00:00:00Z,NaN
207,159,211,2025-12-13T00:00:00Z,NaN,NaN
208,302,29,2025-10-10T00:00:00Z,2025-11-30T00:00:00Z,NaN
209,286,107,2024-03-04T00:00:00Z,NaN,NaN
210,232,87,2024-11-12T00:00:00Z,NaN,NaN
211,389,75,2025-08-24T00:00:00Z,NaN,NaN
212,103,188,2025-08-23T00:00:00Z,NaN,NaN
213,32,306,2024-10-24T00:00:00Z,NaN,NaN
214,288,367,2025-06-12T00:00:00Z,NaN,NaN
215,231,9,2025-12-07T00:00:00Z,NaN,NaN
216,56,471,2025-04-27T00:00:00Z,NaN,NaN
217,38,142,2025-11-12T00:00:00Z,NaN,NaN
218,383,461,2024-08-17T00:00:00Z,NaN,NaN
219,376,458,2025-08-14T00:00:00Z,NaN,NaN
220,438,340,2025-01-18T00:00:00Z,2025-04-12T00:00:00Z,NaN
221,476,104,2024-05-22T00:00:00Z,NaN,NaN
222,223,429,2024-08-02T00:00:00Z,2024-10-31T00:00:00Z,NaN
223,173,85,2025-06-18T00:00:00Z,NaN,NaN
224,73,415,2025-09-01T00:00:00Z,NaN,NaN
225,482,61,2024-07-15T00:00:00Z,NaN,NaN
226,333,395,2025-11-30T00:00:00Z,NaN,NaN
227,196,449,2025-10-07T00:00:00Z,NaN,NaN
228,144,40,2024-10-02T00:00:00Z,2025-02-19T00:00:00Z,NaN
229,154,87,2025-05-18T00:00:00Z,2025-10-19T00:00:00Z,NaN
230,407,161,2024-05-04T00:00:00Z,2024-08-10T00:00:00Z,NaN
231,3,110,2024-11-08T00:00:00Z,NaN,2024-11-12T00:00:00Z
232,145,272,2024-09-29T00:00:00Z,NaN,2025-02-02T00:00:00Z
233,65,445,2025-05-17T00:00:00Z,NaN,NaN
234,255,86,2024-11-02T00:00:00Z,NaN,2025-05-18T00:00:00Z
235,19,80,2025-09-13T00:00:00Z,NaN,NaN
236,87,163,2024-04-30T00:00:00Z,NaN,NaN
237,204,161,2025-08-26T00:00:00Z,2025-11-06T00:00:00Z,NaN
238,349,492,2025-09-07T00:00:00Z,NaN,2025-11-10T00:00:00Z
239,125,261,2024-11-15T00:00:00Z,2024-12-07T00:00:00Z,NaN
240,232,215,2024-12-15T00:00:00Z,NaN,NaN
241,95,476,2025-03-25T00:00:00Z,2025-05-21T00:00:00Z,NaN
242,258,396,2024-05-12T00:00:00Z,NaN,NaN
243,385,378,2025-03-13T00:00:00Z,2025-04-12T00:00:00Z,NaN
244,118,40,2025-02-08T00:00:00Z,NaN,2025-03-21T00:00:00Z
245,87,239,2024-09-12T00:00:00Z,NaN,NaN
246,498,177,2025-09-18T00:00:00Z,2025-10-15T00:00:00Z,NaN
247,443,376,2024-04-29T00:00:00Z,NaN,NaN
248,355,5,2024-04-24T00:00:00Z,2024-10-18T00:00:00Z,NaN
249,162,90,2024-09-18T00:00:00Z,NaN,2024-11-18T00:00:00Z
250,64,206,2024-07-28T00:00:00Z,NaN,NaN
251,305,200,2025-07-11T00:00:00Z,NaN,NaN
252,300,37,2025-05-04T00:00:00Z,NaN,NaN
253,125,129,2025-02-12T00:00:00Z,NaN,NaN
254,294,435,2024-09-12T00:00:00Z,NaN,NaN
255,297,447,2025-09-22T00:00:00Z,NaN,2025-09-28T00:00:00Z
256,446,169,2025-06-05T00:00:00Z,NaN,NaN
257,400,110,2025-06-19T00:00:00Z,2025-08-17T00:00:00Z,NaN
258,114,491,2024-04-11T00:00:00Z,NaN,NaN
259,410,54,2024-10-06T00:00:00Z,NaN,NaN
260,406,454,2025-09-13T00:00:00Z,NaN,NaN
261,249,49,2025-12-06T00:00:00Z,NaN,2025-12-20T00:00:00Z
262,10,140,2024-02-13T00:00:00Z,NaN,NaN
263,82,118,2024-12-03T00:00:00Z,NaN,2025-05-09T00:00:00Z
264,52,376,2025-02-21T00:00:00Z,2025-04-09T00:00:00Z,NaN
265,394,374,2025-07-06T00:00:00Z,NaN,2025-11-24T00:00:00Z
266,110,471,2024-09-26T00:00:00Z,2024-12-02T00:00:00Z,NaN
267,144,415,2024-12-24T00:00:00Z,NaN,NaN
268,28,121,2024-07-27T00:00:00Z,2024-12-02T00:00:00Z,NaN
269,495,297,2025-02-07T00:00:00Z,NaN,NaN
270,248,130,2024-10-19T00:00:00Z,NaN,2025-08-11T00:00:00Z
271,92,77,2025-05-05T00:00:00Z,NaN,NaN
272,309,32,2025-06-13T00:00:00Z,2025-07-23T00:00:00Z,NaN
273,178,305,2025-01-13T00:00:00Z,NaN,2025-03-01T00:00:00Z
274,257,73,2025-07-24T00:00:00Z,NaN,NaN
275,111,490,2024-08-26T00:00:00Z,NaN,2025-02-19T00:00:00Z
276,298,310,2024-05-29T00:00:00Z,NaN,NaN
277,55,232,2024-04-20T00:00:00Z,NaN,2025-03-10T00:00:00Z
278,405,323,2024-07-29T00:00:00Z,2024-11-02T00:00:00Z,NaN
279,400,285,2025-09-26T00:00:00Z,NaN,NaN
280,82,470,2024-02-23T00:00:00Z,2024-08-09T00:00:00Z,NaN
281,280,136,2024-06-20T00:00:00Z,NaN,NaN
282,219,325,2025-05-06T00:00:00Z,NaN,NaN
283,156,159,2025-09-27T00:00:00Z,2025-10-07T00:00:00Z,NaN
284,172,7,2024-01-16T00:00:00Z,2024-06-17T00:00:00Z,NaN
285,235,195,2024-01-22T00:00:00Z,NaN,NaN
286,277,311,2024-09-22T00:00:00Z,NaN,NaN
287,37,14,2025-02-24T00:00:00Z,2025-08-21T00:00:00Z,NaN
288,141,394,2025-03-01T00:00:00Z,NaN,NaN
289,70,391,2025-08-13T00:00:00Z,NaN,2025-12-24T00:00:00Z
290,221,313,2024-10-13T00:00:00Z,NaN,2025-10-04T00:00:00Z
291,98,160,2024-07-18T00:00:00Z,NaN,2024-12-12T00:00:00Z
292,94,221,2025-04-22T00:00:00Z,NaN,2025-06-02T00:00:00Z
293,330,380,2024-11-03T00:00:00Z,NaN,NaN
294,481,135,2025-02-24T00:00:00Z,NaN,NaN
295,38,115,2025-11-11T00:00:00Z,2025-11-21T00:00:00Z,NaN
296,297,454,2025-04-14T00:00:00Z,2025-07-17T00:00:00Z,NaN
297,232,251,2024-03-13T00:00:00Z,NaN,2024-09-24T00:00:00Z
298,426,41,2024-09-18T00:00:00Z,NaN,NaN
299,53,153,2024-01-15T00:00:00Z,NaN,NaN
300,40,116,2024-03-04T00:00:00Z,NaN,NaN
301,204,175,2025-05-12T00:00:00Z,NaN,NaN
302,379,464,2025-08-12T00:00:00Z,NaN,2025-11-30T00:00:00Z
303,325,56,2025-04-13T00:00:00Z,NaN,NaN
304,229,270,2025-02-07T00:00:00Z,2025-07-25T00:00:00Z,NaN
305,288,38,2025-11-14T00:00:00Z,NaN,NaN
306,300,462,2024-07-11T00:00:00Z,2024-10-16T00:00:00Z,NaN
307,106,39,2025-04-04T00:00:00Z,NaN,NaN
308,49,145,2025-11-30T00:00:00Z,NaN,NaN
309,188,188,2025-11-08T00:00:00Z,NaN,NaN
310,3,43,2024-08-11T00:00:00Z,NaN,NaN
311,165,370,2025-12-22T00:00:00Z,NaN,NaN
312,415,215,2024-12-11T00:00:00Z,NaN,NaN
313,261,65,2025-08-31T00:00:00Z,NaN,2025-09-24T00:00:00Z
314,457,90,2024-10-15T00:00:00Z,2025-02-22T00:00:00Z,NaN
315,221,273,2024-11-04T00:00:00Z,NaN,NaN
316,392,130,2024-04-14T00:00:00Z,NaN,NaN
317,269,110,2025-10-15T00:00:00Z,NaN,NaN
318,438,476,2024-06-18T00:00:00Z,NaN,2024-12-08T00:00:00Z
319,217,91,2024-11-11T00:00:00Z,NaN,NaN
320,294,441,2025-05-11T00:00:00Z,NaN,2025-06-18T00:00:00Z
321,257,427,2025-05-05T00:00:00Z,2025-08-16T00:00:00Z,NaN
322,352,159,2024-03-10T00:00:00Z,NaN,NaN
323,226,65,2024-12-27T00:00:00Z,NaN,2025-01-17T00:00:00Z
324,418,255,2024-04-15T00:00:00Z,NaN,NaN
325,439,344,2025-08-17T00:00:00Z,NaN,NaN
326,347,332,2024-04-26T00:00:00Z,2024-07-07T00:00:00Z,NaN
327,465,391,2024-02-23T00:00:00Z,NaN,NaN
328,412,464,2024-08-16T00:00:00Z,NaN,NaN
329,79,111,2025-11-28T00:00:00Z,2025-12-21T00:00:00Z,NaN
330,233,496,2025-02-05T00:00:00Z,NaN,NaN
331,116,483,2024-10-18T00:00:00Z,NaN,NaN
332,309,291,2024-11-11T00:00:00Z,2025-04-29T00:00:00Z,NaN
333,455,89,2025-08-19T00:00:00Z,2025-10-15T00:00:00Z,NaN
334,138,414,2025-09-08T00:00:00Z,NaN,2025-09-10T00:00:00Z
335,440,113,2025-09-05T00:00:00Z,NaN,2025-11-09T00:00:00Z
336,453,423,2024-01-30T00:00:00Z,NaN,NaN
337,16,313,2025-10-24T00:00:00Z,NaN,NaN
338,237,372,2024-03-16T00:00:00Z,NaN,2024-12-22T00:00:00Z
339,365,494,2024-11-02T00:00:00Z,NaN,NaN
340,359,154,2024-02-28T00:00:00Z,2024-05-31T00:00:00Z,NaN
341,123,134,2025-09-28T00:00:00Z,2025-10-30T00:00:00Z,NaN
342,18,476,2025-11-05T00:00:00Z,NaN,NaN
343,70,170,2025-06-28T00:00:00Z,NaN,NaN
344,89,63,2025-02-15T00:00:00Z,2025-05-14T00:00:00Z,NaN
345,419,209,2025-01-09T00:00:00Z,NaN,NaN
346,93,35,2025-03-15T00:00:00Z,NaN,NaN
347,31,2,2024-06-04T00:00:00Z,2024-06-15T00:00:00Z,NaN
348,299,179,2025-12-01T00:00:00Z,NaN,NaN
349,264,113,2024-06-23T00:00:00Z,NaN,NaN
350,5,328,2024-03-02T00:00:00Z,NaN,NaN
351,493,469,2025-10-20T00:00:00Z,NaN,2025-12-01T00:00:00Z
352,310,407,2024-04-13T00:00:00Z,NaN,2024-07-02T00:00:00Z
353,168,122,2025-08-12T00:00:00Z,NaN,NaN
354,302,295,2025-06-16T00:00:00Z,NaN,NaN
355,31,90,2024-04-19T00:00:00Z,2024-08-28T00:00:00Z,NaN
356,298,130,2024-12-08T00:00:00Z,NaN,NaN
357,66,178,2025-11-22T00:00:00Z,NaN,NaN
358,145,262,2024-04-11T00:00:00Z,NaN,NaN
359,354,500,2025-05-11T00:00:00Z,NaN,NaN
360,356,270,2025-04-11T00:00:00Z,2025-05-15T00:00:00Z,NaN
361,201,396,2025-12-16T00:00:00Z,NaN,NaN
362,454,18,2024-11-18T00:00:00Z,2025-01-24T00:00:00Z,NaN
363,249,482,2025-10-27T00:00:00Z,NaN,NaN
364,279,494,2024-12-08T00:00:00Z,2025-04-15T00:00:00Z,NaN
365,369,278,2025-11-13T00:00:00Z,NaN,2025-11-24T00:00:00Z
366,75,424,2024-05-28T00:00:00Z,NaN,NaN
367,334,453,2025-10-18T00:00:00Z,NaN,NaN
368,126,169,2024-02-25T00:00:00Z,NaN,NaN
369,326,52,2024-10-18T00:00:00Z,NaN,NaN
370,163,12,2024-11-05T00:00:00Z,NaN,2025-04-07T00:00:00Z
371,294,429,2025-07-19T00:00:00Z,NaN,2025-10-01T00:00:00Z
372,42,387,2025-11-03T00:00:00Z,NaN,NaN
373,209,158,2024-02-17T00:00:00Z,NaN,NaN
374,251,145,2024-09-10T00:00:00Z,2025-01-04T00:00:00Z,NaN
375,348,342,2025-03-05T00:00:00Z,NaN,NaN
376,166,419,2025-09-28T00:00:00Z,NaN,NaN
377,457,317,2024-03-06T00:00:00Z,2024-08-04T00:00:00Z,NaN
378,242,415,2025-04-20T00:00:00Z,NaN,NaN
379,140,346,2024-07-02T00:00:00Z,NaN,NaN
380,164,378,2025-11-22T00:00:00Z,NaN,NaN
381,172,171,2024-10-01T00:00:00Z,NaN,NaN
382,257,210,2024-09-15T00:00:00Z,NaN,NaN
383,359,491,2024-09-13T00:00:00Z,2024-11-06T00:00:00Z,NaN
384,438,219,2024-08-11T00:00:00Z,NaN,2024-11-08T00:00:00Z
385,102,454,2024-05-17T00:00:00Z,NaN,2025-01-09T00:00:00Z
386,195,468,2025-04-27T00:00:00Z,NaN,2025-08-19T00:00:00Z
387,107,464,2025-10-08T00:00:00Z,2025-11-14T00:00:00Z,NaN
388,185,331,2024-11-08T00:00:00Z,NaN,2025-10-04T00:00:00Z
389,469,69,2025-07-11T00:00:00Z,NaN,2025-07-25T00:00:00Z
390,179,120,2025-06-23T00:00:00Z,NaN,NaN
391,238,233,2025-12-17T00:00:00Z,NaN,NaN
392,352,274,2025-05-09T00:00:00Z,NaN,NaN
393,233,196,2024-11-18T00:00:00Z,NaN,NaN
394,102,165,2025-10-14T00:00:00Z,2025-11-04T00:00:00Z,NaN
395,342,444,2025-12-02T00:00:00Z,NaN,NaN
396,253,300,2025-05-03T00:00:00Z,NaN,NaN
397,304,366,2024-03-04T00:00:00Z,NaN,NaN
398,243,107,2024-06-22T00:00:00Z,2024-11-25T00:00:00Z,NaN
399,476,298,2024-02-12T00:00:00Z,NaN,NaN
400,438,475,2025-04-25T00:00:00Z,NaN,NaN
401,238,268,2025-06-04T00:00:00Z,2025-09-03T00:00:00Z,NaN
402,341,51,2025-03-09T00:00:00Z,NaN,NaN
403,349,83,2024-01-17T00:00:00Z,NaN,NaN
404,195,339,2024-09-25T00:00:00Z,NaN,NaN
405,116,208,2024-11-08T00:00:00Z,NaN,2025-10-14T00:00:00Z
406,340,191,2025-12-08T00:00:00Z,2025-12-21T00:00:00Z,NaN
407,27,199,2024-08-23T00:00:00Z,NaN,2025-05-19T00:00:00Z
408,465,329,2025-01-21T00:00:00Z,NaN,NaN
409,108,104,2025-03-20T00:00:00Z,NaN,NaN
410,470,368,2025-09-15T00:00:00Z,2025-12-11T00:00:00Z,NaN
411,370,31,2025-05-30T00:00:00Z,NaN,NaN
412,144,273,2024-06-06T00:00:00Z,NaN,NaN
413,497,185,2024-12-26T00:00:00Z,2025-02-14T00:00:00Z,NaN
