wishlist_id,customer_id,product_id,added_date,purchased_date,removed_date
  1927  ,CUST_1991,PROD_1616,2024-04-16 01:06:37.884000,,
14,CUST_1250,PROD_1167,2024-12-26 12:32:06.976000,,
748,CUST_1041,PROD_1623,2024-09-18 10:05:19.643000,,
1621,  CUST_1956  ,PROD_1281,2023-10-30 12:33:51.997000,,
1970,,PROD_1056,20231012,,2025-06-27 11:12:29.789000
876,CUST_1679,PROD_1486,2025-01-14 04:53:13.335000,,
285,CUST_1351,PROD_9999,,,
325,CUST_1512,INVALID,02/13/2024 03:47,,
438,CUST_1337,PROD_1993,  2025-04-12 05:01:11.823765  ,2025-08-24 04:15:47.022000,
464,CUST_1041,PROD_1535,2024-02-15 17:52:24.125000,,
443,CUST_1183!,PROD_1805,2025-07-14 03:17:22.955000,,
, , ,,,
  59  ,CUST_1294,PROD_1448,2023-10-19 07:36:51.827000,,
372,CUST_1826,PROD_1811,2023-11-14 03:39:43.594000,,
1761,CUST_1633,PROD_1959,2024-01-22 16:21:12.318000,,2024-09-29 15:10:40.319000
49,CUST_1301,PROD_1226,2024-06-27 07:40:30.549000,,
880,CUST_1395,PROD_1775,2025-04-06 02:40:50.898000,,
162,CUST_1473,PROD_1237,2025-06-12 12:12:26.069216,,
1227,CUST_1178,  PROD_1491  *,2025-01-20 15:15:41.949000,,
215,CUST_1352,PROD_1167,2024-06-01 07:19:49.964000,,
1938,  CUST_1940  ,PROD_1089,2024-07-16 09:34:52.224000,,
980,CUST_1724,PROD_1066,2024-05-21 00:24:11.972000,,
400,CUST_1838,PROD_1134,2020-05-16 10:45:01.421000,,
1740,CUST_1500,PROD_1255,2025-08-07 17:26:43.859000,,
983,CUST_1637,PROD_1716,2024-02-02 00:34:29.495000,2025-09-14 19:38:24.694000,
1356,CUST_1922,  PROD_1870  ,2024-12-18 23:22:16.008000,,2025-06-23 04:42:47.565000
743,CUST_1901,PROD_1379,2024-03-08 03:03:10.119000,,
1236,CUST_1590,PROD_1048,2023-10-18 17:54:44.696000,,
367,CUST_1500,PROD_1398,2024-06-20 12:06:10.558000,2025-02-06 12:06:34.305000,
855,CUST_1012,PROD_1221,2019-09-28 17:31:03.787000,,
635,CUST_1654,PROD_1110,,,
1843,CUST_1716,PROD_1155,2024-05-13 17:14:16.685000,,
615,CUST_1274,  PROD_9999  ,2026-06-22 06:30:46.507390,,
799,CUST_1199,PROD_1254,2025-07-21 21:02:53.961000,,
708,CUST_1502,PROD_1177,2024-08-30 06:46:59.024000,,
312,CUST_1589,PROD_1091,2025-09-26 06:43:45.304000,2025-10-06 20:41:59.915000,
1847,CUST_1451,PROD_1298,2024-08-16 03:53:31.582000,2024-11-01 17:59:22.910000,
1857,CUST_1425,PROD_1911,2023-12-22 08:30:15.292000,,
1249,CUST_1008,PROD_1619,2024-04-30 17:11:58.423000,2025-10-07 06:34:41.253000,
728,CUST_1039,PROD_1150,2023-11-25 04:14:57.095000,,
1497,CUST_1014,PROD_1326,2025-03-30 01:29:00.095000,,
797,CUST_1583,PROD_1258,2025-07-06 22:23:24.028000,,
848,CUST_1851%,PROD_1737,2024-07-24 19:11:49.499000,,2025-04-24 13:30:10.027000
1550,CUST_1885,PROD_9999,09-01-2024,,
498,CUST_1483%,PROD_1669,2025-06-01 08:11:15.613000,,
1039,CUST_1062,PROD_1453,2024-03-08 01:30:04.317000,,
1476,CUST_1421,PROD_1698,2023-10-29 19:32:24.193000,,
263,CUST_1734,PROD_1836,2025-09-17 15:47:10.590000,2025-10-01 20:28:44.412000,
609,CUST_1162,PROD_1447,2025-09-10 20:49:52.039000,,
1298,CUST_1683,PROD_1888,2025-08-29 08:55:32.089000,,
555,CUST_1932,PROD_1851,2024-08-13 10:57:08.357000,,
1457,CUST_1296,PROD_1014,2024-07-14 05:45:42.573000,,
566,CUST_1971,PROD_1503,2025-02-27 11:20:18.771000,,
1479,CUST_1915,PROD_1933,2025-07-20 03:16:11.841000,2025-10-08 00:51:53.911000,
1977,CUST_1261,PROD_1006,2025-07-12 20:30:31.811000,,
392,CUST_1407,PROD_1151,2025-07-12 13:02:47.738000,,
1465,CUST_1624,PROD_1453,2024-12-26 20:22:55.512000,,2025-05-21 08:58:10.683000
1841,CUST_1590,PROD_1618,2024-04-13 19:58:22.716000,2025-04-17 11:43:16.625000,
83,CUST_1378,PROD_1319,2024-05-02 18:33:42.120000,,
159,cust_1680,PROD_1363,2025-02-13 06:56:34.200000,,
1463,CUST_1381,PROD_1386,2024-08-31 19:49:59.675000,2024-12-26 07:15:15.735000,
1577,CUST_1958,PROD_1092,2025-03-30 05:24:05.089000,,
668,CUST_1918,PROD_1624,2024-02-23 00:47:22.434000,,
  683  ,CUST_1749,PROD_1684,2025-05-29 06:18:00.684000,2025-09-15 09:37:53.761000,
1855,CUST_1813,,1738794057,2025-05-30 08:37:18.204000,
195,CUST_1905,PROD_1816,2024-09-05 00:48:56.513000,,
618,CUST_1330,PROD_1439,2025-03-31 08:27:08.649000,,
  1345  ,CUST_1710,PROD_1089,2024-10-11 15:07:36.909000,,
,CUST_99999,,,,  2025-09-20  
1939,CUST_1839,PROD_1412,2024-08-27 20:41:36.606000,,
1534,CUST_1006,PROD_1155,2025-10-08 06:41:28.185000,,
732,CUST_1473,PROD_1874,2024-02-28 03:21:32.926000,,
1600,CUST_1249,  PROD_1878  ,2024-05-22 21:48:58.725000,,
1400,CUST_1006,PROD_1825,2024-04-03 13:13:26.812000,,
1827,CUST_1664,PROD_1242,2025-08-10 14:22:59.948000,,
1448,CUST_1753,PROD_1131,2025-04-25 04:21:46.841000,,
1790,CUST_1644,PROD_1642,2023-11-09 09:53:32.306000,,
700,CUST_1267,PROD_1907,,,
1622,CUST_1598,PROD_1052,2024-07-23 22:06:32.364000,2024-12-04 09:48:28.787000,
  2004  ,CUST_1045,PROD_1643,2024-01-17 16:33:31.337000,,
1766,CUST_1163,PROD_1818,2024-10-25 21:49:03.468000,,
1638,CUST_1459,PROD_1435,  2025-08-17 03:33:02.427372  ,,
1361,CUST_1753,PROD_1764,2024-01-05 16:57:36.925000,,
1330,  CUST_99999  ,PROD_9999,  2026-07-07 04:19:38.829493  ,,
1875,CUST_1471,PROD_1072,  2024-12-01 09:06:09.586320  ,,
1057,CUST_1573,PROD_1925,2025-04-21 02:53:17.928000,,
97,  CUST_1085  ,PROD_1781,2023-12-14 01:13:32.277000,,
1213,CUST_1469,PROD_1040,2024-03-10 11:48:30.357000,,
  178  ,CUST_1621,PROD_1521,2024-07-29 18:38:47.320000,,
865,CUST_1159,,1705569797,,
1440,CUST_1871,PROD_9999,2026-04-16 19:53:12.290000,  2026-04-16 19:53:12.141835  ,
1231,CUST_1679,PROD_1534,2024-02-20 16:21:38.736000,,
1555,CUST_1731,PROD_1550,2024-12-17 08:25:42.423000,,  2025-06-07 11:48:44.093737  
620,CUST_1122,PROD_1127,  2024-07-05 17:39:24.868085  ,,
161,CUST_1448,PROD_1739,2025-07-20 06:56:59.059000,,
1913,CUST_1088,PROD_1768,2024-09-21 06:51:24.163000,,
,,,,,
1931,CUST_1410,  PROD_1247  ,2024-11-03 22:54:15.692000,,
1542,CUST_1718%,PROD_1098,2024-08-17 01:03:35.593000,2025-07-26 11:49:24.529000,
458,CUST_1807,PROD_1633,2025-06-27 18:45:36.510000,,
1894,CUST_1438,PROD_1507,2025-04-06 01:46:52.923000,,
856,CUST_1000,PROD_1873,2025-05-07 10:31:00.202000,2025-08-04 19:18:52.421000,
1716,CUST_1410,PROD_1833,2025-05-29 02:43:59.105000,,2025-07-26 14:45:14.443000
552,CUST_1903,PROD_1870,2025-04-27 21:28:45.032000,,
65,CUST_1893,PROD_9999,2025-10-28 02:17:24.658000,2025-10-28 02:17:24.771000,
1915,CUST_1762,PROD_1483,2023-10-29 19:25:45.781000,2025-05-15 21:07:29.740000,
1453,CUST_1223,PROD_1068,2025-10-07 12:58:17.092000,,
427,CUST_1312,PROD_1321,2025-04-10 19:08:09.695000,,
479,CUST_1535,PROD_1746,2024-01-13 12:54:38.451000,,
1494,CUST_1948,PROD_1553,2024-02-02 10:00:41.214000,2024-07-30 22:07:38.414000,
483,CUST_1868,PROD_1710,2025-01-21 18:16:49.684000,2025-09-25 07:50:34.372000,
1724,CUST_1542,  PROD_1510  ,2025-09-04 20:54:47.971000,,
227,CUST_1020,PROD_1049,2025-03-01 01:18:46.336000,,
140,CUST_1154,,,,2025-05-14 06:32:41.227000
984,CUST_1686,PROD_1678,2024-01-11 05:18:38.837000,,
376,CUST_1204,PROD_1384,2025-09-11 15:36:24.840000,,2025-10-05 20:32:35.844000
582,CUST_1710,PROD_1996,2025-03-29 02:58:55.380000,,
1751,CUST_1525,PROD_1537,2024-09-03 02:23:06.708000,,2025-04-18 13:16:29.671000
166,  CUST_1834  ,PROD_1393,2023-11-18 11:01:06.417000,,
1146%,CUST_1927,  PROD_1517  ,2024-08-17 21:12:38.892000,,
2006,CUST_1059,PROD_1629,2025-01-27 18:53:08.200000,2025-03-06 04:17:11.250000,
1603,CUST_1881,PROD_1539,2024-08-23 02:48:27.047000,,
677,CUST_1925,PROD_1432,2025-06-22 23:12:53.991000,,
674,CUST_1322,PROD_1766,2024-02-03 11:08:22.943000,,
675,CUST_1846,PROD_1128,01/08/2024 01:57,,
659%,CUST_1630&,PROD_1925,2023-11-06 01:31:23.858000,,
1912,  CUST_1993  ,PROD_1727,2024-03-27 14:10:22.525000,,
1528,CUST_1278,PROD_1247,2024-02-25 18:53:46.581000,2024-08-20 05:17:07.944000,
76,CUST_1676,PROD_1887,2025-03-11 12:54:05.720000,2025-06-08 12:11:34.075000,
1053,CUST_1681,PROD_1675,2025-08-11 13:15:30.439000,2025-10-04 14:05:15.044000,
1971,CUST_1672,PROD_1670,2024-03-13 00:05:22.205000,2024-04-16 05:36:15.312000,
1492,CUST_1039,PROD_1743,2025-04-05 19:54:10.878000,,
533,CUST_1108,prod_1445,2025-09-03 05:18:23.242000,,2025-09-28 14:16:00.893000
1999,CUST_1801,prod_1054,2024-05-28 02:20:23.886000,,
,, , ,,
1725,CUST_1697,PROD_1696,20240409,,
1663,CUST_1676,PROD_1152,2025-02-03 20:43:36.921000,,
1675,CUST_1852,INVALID,1742901974,,
1230,CUST_1588,PROD_1599,2024-04-28 22:44:48.402000,,
1438,CUST_1824,PROD_1673,2025-04-19 10:30:03.841000,,
70,CUST_99999,PROD_1205,2024-02-20 12:45:55.209000,2025-10-11 23:54:07.716000,
Id eius architecto quo expedita.,,,,,
Perspiciatis sapiente ex adipisci soluta ea. Vitae eaque autem ipsa quas et non maiores. Tempore deleniti aliquid ipsa maxime rem.,,,,,
Inventore veniam ullam numquam optio commodi. Magni pariatur eveniet possimus mollitia.,,,,,
"Pariatur fugit quibusdam cupiditate necessitatibus illo. Esse distinctio ratione.""",Dream Items,False,False,QR Code,
1304,CUST_1528,PROD_1853,2025-08-19 07:34:57.585000,,2025-09-01 07:47:26.480000
1107,CUST_1445,PROD_1039,2025-07-08 03:20:37.086000,,
547,  CUST_1932  ,PROD_1360,2025-07-22 03:50:05.952000,,
164,cust_1833,  PROD_1689  ,2024-11-13 05:36:51.904000,,
973,CUST_1059,PROD_1078,2024-06-15 21:57:12.283000,,2025-06-04 08:29:47.009000
1518,CUST_1821,PROD_1591,2024-06-24 15:05:28.879000,,
801,CUST_1263,PROD_1020,2025-03-21 14:31:02.188000,,2025-07-24 14:08:02.840000
1431,CUST_1593,PROD_1027,2025-07-20 04:07:55.162000,,
1270,CUST_99999,INVALID,14-06-2024,,
1188,CUST_1145,PROD_1927,2023-10-13 22:34:26.618000,,
1991,CUST_1351,PROD_1689,2025-06-26 01:14:27.687000,,
667,CUST_1314,PROD_1582,2024-03-20 04:05:48.565000,,
1785,CUST_1677,PROD_1135,,,
  1336  ,CUST_1204,PROD_1277,2023-12-28 13:20:39.513000,,
1103,CUST_1204,PROD_1044,2025-04-17 17:52:19.166000,2025-08-06 07:31:45.496000,
55,CUST_1579,PROD_1971,,,
411,CUST_1881,PROD_1798,2024-04-25 16:09:33.226000,,
,,PROD_1159,,2025-03-25 10:22:21.569000,2025-10-11 23:45:35.504000
1983,CUST_1198,PROD_1931,2023-11-12 06:23:56.878000,,
17,CUST_1114*,PROD_1300,2025-06-09 09:01:29.054000,,
699,CUST_1445,PROD_1301,2023-12-27 10:19:23.417000,,
323,CUST_1042,PROD_1622,2025-08-10 09:54:13.341000,,
1589,CUST_1116,PROD_1444,2025-10-04 12:52:42.266000,,
329,CUST_1634,PROD_1643,2025-02-05 02:33:24.858000,,
84,CUST_1773,PROD_1524,2024-04-13 19:00:13.258000,2024-12-26 16:10:10.935000,
1478,CUST_1816,PROD_1707,2025-02-21 23:21:13.184000,,
1872,  CUST_1962  ,PROD_1320,2024-12-23 11:38:30.915000,,
1911,CUST_1991,PROD_1105,2025-04-24 08:24:41.728000,,
275,CUST_1515,PROD_1301,2024-01-28 11:01:59.028000,,
1618,CUST_1827,PROD_1370,2024-01-04 07:19:16.657000,,
1972,  CUST_1953  ,PROD_1313,2025-01-26 11:08:45.869000,,
1127,CUST_1001,PROD_1055,2025-01-14 15:51:46.294000,,
1786,CUST_1177,PROD_1398,2025-08-08 00:13:47.237000,,2025-09-09 16:22:53.874000
,,,,    ,
1768,CUST_1894,PROD_1513,2024-05-27 07:20:19.273000,,
1653,CUST_1277,PROD_1508,2024-07-30 03:13:40.777000,,
1805,CUST_1001,PROD_1260,2024-07-10 10:58:58.770000,,
1215,CUST_1737,PROD_1399,2024-03-05 23:13:37.677000,,
150,CUST_1951,PROD_1078,17-12-2023,,
605,CUST_1390,PROD_1291,20240219,,
1442,CUST_1743,PROD_1876,2024-10-05 18:39:46.094000,,
757,CUST_1930,PROD_1723,2025-08-13 21:43:56.713000,,
1334,CUST_1634,PROD_1181,2024-04-07 06:42:03.996000,2025-05-28 14:41:08.527000,
362,CUST_1799,PROD_1075,2025-06-10 17:56:02.158000,,2025-09-19 16:20:27.584000
273,CUST_1237,PROD_1629,2025-09-17 22:31:10.305000,,2025-10-05 06:59:03.590000
1472,CUST_1085,PROD_1103,2023-11-14 21:09:04.070000,,
209,CUST_1206,PROD_1842,2025-05-02 21:59:50.638000,,
600,CUST_1083,PROD_1305,2024-05-13 23:06:17.971000,,
1764,CUST_1903,PROD_1930,2024-11-27 08:45:12.831000,2025-01-11 10:56:52.468000,
126,CUST_1734,PROD_1483,2024-10-10 13:34:49.462000,2025-04-15 00:43:22.467000,
1380,CUST_1840,PROD_1484,2024-02-23 06:24:04.361948,2025-06-13 17:36:32.844000,
105,CUST_1302,PROD_1313,2025-05-27 00:51:13.719000,,
789,CUST_1650,PROD_1269,  2024-08-21 15:58:53.041407  ,,
1994,CUST_1259,PROD_1024,2025-04-25 23:13:19.601000,,
990,CUST_1288,PROD_1400,11/17/2023 02:20,,
1173,CUST_1580,PROD_1443,2023-12-12 19:20:29.651000,,
1181,CUST_1794,PROD_1489,2025-04-21 11:28:30.670000,,
320,CUST_1744,PROD_1030,  2024-05-20 23:38:49.966407  ,,
528,CUST_1769,PROD_1978,2025-08-04 23:50:18.508000,  2025-08-31 09:29:45.578021  ,
1980,CUST_1237,PROD_1096,2025-06-14 17:04:59.438000,,
621,CUST_1040,PROD_1345,2025-07-24 16:33:19.455000,,2025-08-04 07:22:00.455000
1214,CUST_1312,PROD_1682,2025-06-06 22:48:51.799000,,
1651,CUST_1822,PROD_1105,2024-03-28 22:36:16.486000,2024-04-10 14:41:05.302000,
1721*,CUST_1495,PROD_1163,2025-03-26 20:03:17.358000,,
819,CUST_1900,PROD_1554,2024-06-08 23:49:35.149000,,
113,CUST_1971,PROD_1656,2025-08-06 02:08:01.312000,,
596,CUST_1382,PROD_1085#,2024-02-26 02:17:02.243000,,
556,CUST_1076,PROD_1375,2024-02-06 15:53:35.627000,,
424,CUST_1393,PROD_1316,2025-08-14 11:26:33.079000,,
1869,CUST_1618,PROD_1743,2024-02-27 11:33:56.325064,,
847,CUST_1321,PROD_1110,2024-04-27 12:15:21.176000,,
920,CUST_1736,PROD_1605,21-12-2024,,
2007,CUST_1273,PROD_1910,2025-06-22 21:21:36.303000,2025-08-31 13:54:39.621000,
177,CUST_1770,PROD_1126,2024-08-09 19:04:52.238000,,
1523,CUST_1409,PROD_1784,2025-06-08 18:02:22.886000,,2025-06-24 21:23:45.067731
172,cust_1407,PROD_1223,2025-05-11 13:55:55.987000,,
1619,CUST_1997,PROD_1777,2024-02-01 07:00:37.087000,,
798,CUST_1147,PROD_1784,2025-02-25 23:34:45.517000,,
373,CUST_1004,PROD_1571,2023-10-29 00:15:06.036000,,
561,CUST_1513,PROD_1743,2024-08-18 16:38:37.530000,,
1703,CUST_1245,PROD_1906,2025-07-30 20:25:57.829000,,
431,CUST_1149,PROD_1029,2023-10-22 14:07:11.988297,,
289,CUST_1317,PROD_1930,2024-05-17 11:34:09.433000,,
1068,CUST_1485,PROD_1080,2025-04-29 10:27:53.818000,,
1175,CUST_1305,PROD_1193,2025-09-13 14:05:51.460000,,
1644,CUST_1215,PROD_1973,2023-12-14 08:19:55.470000,,
  1576  ,CUST_1337,PROD_1738,2023-12-22 23:06:20.955000,,
1346,CUST_1714,PROD_1465,2024-10-13 11:45:01.476000,,
1418,CUST_1769,PROD_1776,2025-08-30 15:47:55.887000,,
1731,CUST_1081,PROD_1529,2024-12-24 13:46:29.218000,,
1757,CUST_1737,PROD_1033,2024-10-22 07:03:35.813000,2025-09-14 01:16:25.381000,
409,CUST_1101,PROD_1755,2025-01-18 06:01:11.995000,2025-09-02 00:13:49.153000,
476,CUST_1688,PROD_1126,2024-02-16 18:20:16.396000,,
935,CUST_1813,PROD_1253,,2025-04-01 18:38:53.288000,
1101,CUST_1139,  PROD_1429  ,2025-06-18 05:44:24.114000,2025-07-22 10:36:42.414000,
1499,CUST_1147,PROD_1454,2024-11-30 13:49:31.526000,,
1668,  CUST_1542  ,PROD_1613,2024-05-22 06:20:53.727000,,
921,CUST_1236,PROD_1945,2025-01-01 14:27:51.030000,,
,CUST_1132,PROD_1626,,,2025-06-20 12:55:19.938000
513,CUST_1223,PROD_1420,2023-11-29 10:39:55.648000,,
1076,CUST_1257,PROD_1234,2025-02-13 20:32:38.776000,,
1036,CUST_1017,PROD_1860,2025-01-17 14:00:46.786000,,
419,CUST_1415,PROD_1244,2025-02-08 22:08:59.263000,2025-02-21 14:44:43.487000,
863,CUST_1851,PROD_1762,2023-12-31 15:28:43.653000,,
811,CUST_1386,PROD_1284,2024-09-07 22:00:48.413000,,
867,CUST_1438,PROD_1634,2025-07-01 20:05:09.264000,,
404,CUST_1666,,,,
687,CUST_1986,PROD_1902,2024-07-29 12:53:28.278000,,
536,CUST_1327,  PROD_1789  ,2024-10-12 02:25:45.762000,,
512,  CUST_1438  ,  PROD_1123  ,2025-06-03 05:58:59.207000,,
1272%,CUST_1141*,PROD_1273,2024-06-04 05:21:50.385000,,
  1328  ,  CUST_1571  ,PROD_1440,2023-10-24 15:51:18.233000,,
389,CUST_1308,PROD_1124%,2024-10-03 11:56:43.963000,,
1726,CUST_1381,PROD_1519,2025-09-06 01:50:38.663000,,
418,CUST_1373,PROD_1473,2023-12-19 16:41:31.500000,2024-06-02 12:39:41.977000,
,CUST_1691,PROD_1911,,,
1649,CUST_1451,PROD_1545,2025-07-11 22:26:38.714000,2025-07-23 15:27:35.186000,
1475,CUST_1011,PROD_1220,2025-04-13 14:23:00.660000,,
252,CUST_1398,PROD_1689,2024-12-17 19:36:06.743000,2025-02-06 20:45:02.706000,
1047,CUST_1874,PROD_1486,2025-08-25 21:02:21.112000,2025-09-01 16:11:09.386000,
936,CUST_1896,PROD_1279,2024-09-10 21:10:54.855000,,
430,CUST_99999,PROD_1205,10/24/2023 16:53,,
1153,CUST_1503,PROD_1127,2024-03-17 23:46:16.168000,,2024-03-19 04:27:16.197000
1881,CUST_1581,PROD_1062,2024-05-13 12:23:18.595000,,
1868,CUST_1473,PROD_1225,2025-09-23 04:20:17.474000,,
53,CUST_1880,PROD_1602,2024-10-01 06:19:38.573000,,
604,CUST_1838,PROD_1888,2025-06-13 22:46:45.486000,2025-08-17 12:04:16.194000,
1195,CUST_1778,PROD_1871,2025-09-11 03:33:50.737000,2025-09-17 05:18:11.756000,
896,CUST_1779,PROD_1377,2024-03-20 00:56:52.139000,,
1083,CUST_1222,PROD_1461,2024-10-30 18:09:00.636000,,
1433,CUST_1067,PROD_1361,  2023-12-02 05:56:12.637630  ,,
  1558  ,CUST_1057,PROD_1893,2024-05-31 05:07:02.840000,,
432,CUST_1074,PROD_1097,2023-11-10 14:31:32.536000,,2025-09-05 23:56:07.948000
  132  ,CUST_1482,PROD_1775,2024-10-08 08:09:51.858000,,
  852  ,CUST_1041,PROD_1204,2025-05-10 16:47:24.797000,,
1587,CUST_1748,PROD_1078,2023-12-24 13:19:13.562000,,
1477,CUST_1748,PROD_1599,2024-09-24 22:00:43.957000,2025-01-13 18:21:04.112000,
1695,CUST_1686,PROD_1137,2024-11-09 05:13:04.893000,,
875,CUST_1764,PROD_1718,2024-09-19 00:17:00.533000,,
307,CUST_1159,PROD_1141,2024-07-12 01:10:09.830000,,
1055,CUST_1534,PROD_9999,2026-05-19 21:49:51.696000,,
1794,CUST_1328,PROD_1575,2023-11-28 23:03:31.306000,,2025-04-09 20:40:41.768000
1635,CUST_1247,  PROD_1762  ,,,
1545,CUST_1149,PROD_1797,  2024-07-11 16:23:46.711735  ,,
1750,CUST_99999,PROD_9999,2024-03-24 04:25:40.821000,2025-10-11 23:52:13.205000,
1089,CUST_1296,PROD_1950,2024-09-08 04:35:02.041000,,
1986,CUST_1289,  PROD_1187  ,2024-12-05 23:53:27.431000,,
1102,CUST_1182,  PROD_1864  ,2024-01-03 17:45:46.421000,,
19,CUST_1510,PROD_1955,,,
947,CUST_1379,PROD_1099,2025-07-22 03:54:10.704000,2025-08-22 11:59:41.643000,
176,CUST_1832,PROD_1771,2024-08-21 16:04:48.221000,,
1641,CUST_1314,PROD_1461,2024-03-03 11:32:01.204000,,
1294,CUST_1407,PROD_1682,2025-04-18 20:14:25.483000,,
