order_id,customer_id,order_status,subtotal,tax_amount,shipping_cost,total_discount,total_amount,currency,order_placed_at,order_shipped_at,order_delivered_at
42,311,Delivered,378.25,34.86,25.51,84.02,438.62,USD,2024-12-08 10:58:29,2024-12-09,2024-12-13
98,257,Delivered,1764.16,173.48,7.7,217.29,1945.34,USD,2022-02-18 23:48:17,2022-02-19,2022-02-24
77,49,Delivered,488.84,28.49,0.0,0.0,517.33,USD,2025-11-21 19:58:09,2025-11-22,2025-11-28
137,282,Delivered,2169.25,168.38,0.0,0.0,2337.63,USD,2025-10-14 20:49:43,2025-10-15,2025-10-20
47,345,Delivered,681.53,47.21,9.28,0.0,738.02,USD,2023-10-29 08:28:49,2023-10-31,2023-11-05
127,42,Delivered,2383.94,162.34,8.57,0.0,2554.85,USD,2025-09-05 04:06:52,2025-09-07,2025-09-14
8,7,Delivered,1889.9,183.88,24.61,0.0,2098.39,USD,2025-06-14 14:03:35,2025-06-14,2025-06-21
52,469,Delivered,84.88,8.36,14.48,0.0,107.72,USD,2023-04-18 07:00:23,2023-04-21,2023-04-26
69,338,Delivered,312.39,32.53,8.67,0.0,353.59,USD,2023-12-29 10:26:14,2024-01-01,2024-01-08
26,89,Delivered,1233.92,121.84,104.0,107.4,1459.76,USD,2024-08-03 21:13:27,2024-08-03,2024-08-10
132,291,Delivered,492.47,39.96,6.06,0.0,538.49,USD,2021-09-28 11:36:02,2021-09-28,2021-10-01
90,64,Delivered,424.4,28.26,9.66,0.0,462.32,USD,2018-09-29 02:25:12,2018-10-01,2018-10-06
111,355,Delivered,186.24,20.78,21.31,20.69,228.33,USD,2025-02-03 20:49:39,2025-02-06,2025-02-09
54,74,Delivered,2043.15,155.97,0.0,198.92,2199.12,USD,2025-12-05 23:57:59,2025-12-06,2025-12-09
103,150,Delivered,1185.64,133.21,21.82,35.87,1340.67,USD,2023-11-14 07:29:49,2023-11-16,2023-11-20
145,283,Returned,3385.42,326.29,24.4,685.35,3736.11,USD,2024-11-15 15:08:08,2024-11-15,2024-11-19
94,428,Delivered,730.72,68.14,24.21,403.91,823.07,USD,2022-12-30 17:25:23,2023-01-02,2023-01-08
100,82,Delivered,2966.34,311.63,0.0,0.0,3277.97,USD,2025-12-07 02:38:34,2025-12-10,2025-12-14
128,73,Returned,156.72,15.05,0.0,0.0,171.77,USD,2025-10-18 08:40:45,2025-10-21,2025-10-25
113,129,Delivered,741.36,63.13,8.87,393.63,813.36,USD,2022-05-18 17:32:09,2022-05-21,2022-05-24
7,106,Delivered,94.98,10.45,23.33,23.74,128.76,USD,2024-12-09 01:49:17,2024-12-09,2024-12-16
144,253,Delivered,2451.68,150.74,22.71,0.0,2625.13,USD,2015-08-10 22:03:48,2015-08-11,2015-08-15
121,235,Delivered,386.49,31.71,8.41,50.71,426.61,USD,2024-11-13 11:22:46,2024-11-15,2024-11-18
86,354,Delivered,3153.71,231.96,29.49,0.0,3415.16,USD,2024-12-12 20:30:35,2024-12-13,2024-12-16
10,12,Delivered,11145.71,1087.84,13.87,2032.25,12247.42,USD,2017-09-26 14:08:46,2017-09-28,2017-10-05
30,408,Returned,3676.07,315.39,7.59,9.81,3999.05,USD,2025-12-05 06:28:11,2025-12-07,2025-12-10
41,15,Delivered,9060.61,672.2,7.22,375.45,9740.03,USD,2025-05-27 19:37:51,2025-05-30,2025-06-06
118,224,Returned,2831.36,197.97,16.18,192.4,3045.51,USD,2023-03-18 22:25:30,2023-03-21,2023-03-28
107,299,Delivered,3134.98,227.51,0.0,0.0,3362.49,USD,2025-12-03 07:09:37,2025-12-03,2025-12-07
140,344,Returned,1096.77,122.55,0.0,118.23,1219.32,USD,2025-06-07 12:36:57,2025-06-10,2025-06-13
133,115,Delivered,607.62,56.35,17.65,59.74,681.62,USD,2024-11-07 03:33:47,2024-11-09,2024-11-12
138,136,Delivered,166.63,17.34,21.74,0.0,205.71,USD,2025-09-30 04:13:23,2025-10-02,2025-10-04
62,374,Delivered,464.06,27.88,15.33,0.0,507.27,USD,2023-01-15 14:55:27,2023-01-18,2023-01-22
17,492,Returned,2640.68,241.62,23.02,113.48,2905.32,USD,2022-04-22 19:40:16,2022-04-23,2022-04-30
1,476,Delivered,3549.7,418.89,17.59,0.0,3986.18,USD,2024-12-15 15:11:51,2024-12-16,2024-12-22
51,167,Returned,1761.86,96.08,14.67,203.98,1872.61,USD,2022-07-14 00:39:04,2022-07-15,2022-07-20
84,166,Delivered,27.8,1.75,14.15,4.91,43.7,USD,2016-10-30 00:44:18,2016-10-30,2016-11-02
142,116,Delivered,2225.24,191.89,0.0,631.24,2417.13,USD,2025-10-10 15:55:17,2025-10-11,2025-10-18
44,333,Delivered,4293.11,407.55,9.86,0.0,4710.52,USD,2025-11-05 01:48:09,2025-11-05,2025-11-10
82,351,Delivered,273.83,32.71,24.09,68.46,330.63,USD,2025-10-07 13:56:14,2025-10-08,2025-10-14
9,296,Delivered,1566.14,106.16,15.51,20.81,1687.81,USD,2025-04-25 23:07:26,2025-04-26,2025-05-03
22,105,Delivered,1747.5,169.74,29.82,0.0,1947.06,USD,2024-12-08 08:50:29,2024-12-10,2024-12-15
21,209,Delivered,969.57,58.42,8.64,0.0,1036.63,USD,2019-04-18 15:31:56,2019-04-20,2019-04-25
85,409,Delivered,2736.48,317.21,23.76,9.68,3077.45,USD,2025-10-30 11:51:32,2025-11-01,2025-11-03
129,304,Returned,1189.31,131.54,23.31,0.0,1344.16,USD,2024-01-18 00:17:28,2024-01-18,2024-01-24
35,378,Pending,220.29,14.69,0.0,0.0,234.98,USD,2025-09-05 19:03:52,,
81,247,Cancelled,3094.82,218.96,8.09,0.0,3321.87,USD,2021-05-09 13:27:29,,
57,332,Processing,2019.41,228.45,22.8,131.46,2270.66,USD,2024-08-13 03:08:47,,
39,369,Cancelled,3128.6,285.18,15.51,0.0,3429.29,USD,2023-06-29 13:56:29,,
112,175,Pending,1039.18,95.8,0.0,0.0,1134.98,USD,2019-12-25 06:24:21,,
15,44,Processing,1140.19,119.03,27.61,174.48,1286.83,USD,2022-03-23 15:06:43,,
58,295,Processing,4662.1,324.31,0.0,0.0,4986.41,USD,2018-11-21 07:42:43,,
45,326,Processing,1295.64,139.54,0.0,0.0,1435.18,USD,2022-08-01 04:39:20,,
91,74,Processing,127.55,6.64,21.46,85.04,155.65,USD,2025-12-11 09:48:45,,
130,454,Shipped,1247.43,79.61,0.0,0.0,1327.04,USD,2020-09-19 16:46:47,2020-09-19,
46,412,Processing,2766.76,180.39,25.2,711.45,2972.35,USD,2025-01-30 19:10:38,,
48,240,Shipped,1478.45,149.45,8.04,0.0,1635.94,USD,2022-12-04 00:04:49,2022-12-07,
49,181,Processing,169.9,20.21,23.78,5.59,213.89,USD,2020-09-24 05:41:13,,
131,302,Processing,327.61,34.69,8.37,48.78,370.67,USD,2024-09-07 17:55:08,,
5,18,Shipped,5925.5,429.9,18.84,1120.86,6374.24,USD,2025-12-22 03:08:03,2025-12-24,
122,54,Shipped,8586.98,459.48,0.0,1250.24,9046.46,USD,2022-01-24 09:37:20,2022-01-27,
63,347,Cancelled,1314.73,119.96,8.45,0.0,1443.14,USD,2023-06-27 11:42:42,,
97,383,Shipped,39.31,20.93,8.54,256.72,68.78,USD,2021-05-23 02:26:56,2021-05-24,
117,424,Shipped,397.4,33.59,0.0,38.75,430.99,USD,2025-07-20 16:04:13,2025-07-22,
64,223,Processing,281.41,25.79,22.42,49.66,329.62,USD,2025-03-30 04:26:52,,
73,448,Pending,784.8,61.08,21.6,0.0,867.48,USD,2020-10-15 00:16:44,,
4,93,Shipped,2649.44,178.12,7.9,0.0,2835.46,USD,2024-12-09 18:09:42,2024-12-10,
13,426,Cancelled,314.39,26.15,29.92,0.0,370.46,USD,2025-02-05 21:21:53,,
34,443,Cancelled,210.24,13.11,6.47,0.0,229.82,USD,2024-08-21 09:22:26,,
119,457,Shipped,529.51,46.9,9.07,81.15,585.48,USD,2024-05-03 09:42:57,2024-05-05,
114,114,Shipped,2889.3,186.99,0.0,0.0,3076.29,USD,2022-02-17 09:53:48,2022-02-20,
99,128,Processing,1473.68,129.18,6.72,160.65,1609.58,USD,2025-11-19 16:48:55,,
95,488,Processing,1623.25,140.89,6.84,224.59,1770.98,USD,2021-12-03 21:36:09,,
36,339,Shipped,462.01,24.97,19.79,0.0,506.77,USD,2023-03-25 16:35:55,2023-03-28,
68,229,Shipped,2305.74,197.48,96.24,588.01,2599.46,USD,2025-04-28 22:43:48,2025-04-30,
83,447,Pending,4105.59,420.92,14.7,15.09,4541.21,USD,2024-09-27 22:15:45,,
32,2,Cancelled,359.57,21.98,6.3,39.95,387.85,USD,2025-07-05 18:24:53,,
43,329,Shipped,2323.06,142.69,0.0,0.0,2465.75,USD,2024-03-29 06:12:11,2024-03-31,
3,41,Shipped,2753.85,223.66,9.41,0.0,2986.92,USD,2023-09-10 18:03:42,2023-09-11,
18,491,Processing,1967.6,189.74,9.37,440.18,2166.71,USD,2021-01-23 12:41:13,,
28,389,Cancelled,239.26,21.0,13.46,59.82,273.72,USD,2023-08-21 12:22:03,,
101,79,Pending,2440.85,203.98,19.49,0.0,2664.32,USD,2025-12-18 20:47:53,,
27,169,Cancelled,1213.6,72.12,0.0,0.0,1285.72,USD,2023-03-01 20:31:29,,
88,300,Cancelled,808.29,83.44,0.0,0.0,891.73,USD,2018-10-16 03:20:57,,
25,257,Cancelled,201.15,11.78,15.43,0.0,228.36,USD,2022-02-18 08:48:29,,
67,5,Shipped,3058.56,248.16,52.67,0.0,3359.39,USD,2021-06-25 05:54:05,2021-06-27,
87,223,Pending,862.57,54.53,29.14,188.42,946.24,USD,2021-08-23 11:10:20,,
14,367,Cancelled,2156.75,161.84,6.73,0.0,2325.32,USD,2025-09-30 02:44:54,,
74,334,Processing,8306.55,616.34,6.41,69.79,8929.3,USD,2021-01-14 20:12:16,,
125,39,Processing,479.8,40.89,9.66,131.13,530.35,USD,2023-03-28 21:09:56,,
139,389,Shipped,1161.25,108.66,13.44,171.11,1283.35,USD,2024-06-22 10:32:31,2024-06-22,
60,135,Cancelled,2554.27,234.2,6.9,587.36,2795.37,USD,2025-07-20 10:34:18,,
71,355,Shipped,30.82,1.58,15.13,0.0,47.53,USD,2023-10-23 21:12:39,2023-10-24,
38,472,Processing,148.1,16.95,0.0,0.0,165.05,USD,2024-12-28 08:21:45,,
6,117,Shipped,863.09,49.34,14.7,215.77,927.13,USD,2025-11-15 19:56:17,2025-11-15,
55,16,Cancelled,1281.48,89.67,0.0,0.0,1371.15,USD,2019-06-30 05:34:07,,
75,405,Shipped,2866.84,192.86,18.3,0.0,3078.0,USD,2021-01-26 02:14:02,2021-01-28,
124,272,Shipped,637.18,78.41,7.0,287.28,722.59,USD,2023-10-19 01:58:16,2023-10-20,
24,194,Shipped,3167.34,167.62,22.85,12.7,3357.81,USD,2024-12-19 17:22:54,2024-12-21,
29,286,Pending,117.11,12.84,19.77,39.03,149.72,USD,2019-12-01 06:43:44,,
56,269,Cancelled,780.13,70.45,15.17,80.96,865.75,USD,2024-10-04 22:44:56,,
80,271,Cancelled,2352.05,169.7,18.97,194.24,2540.72,USD,2025-04-19 08:43:05,,
66,32,Processing,8852.58,797.8,16.12,685.76,9666.5,USD,2025-08-07 04:09:24,,
31,63,Cancelled,996.62,83.77,17.05,59.67,1097.44,USD,2021-08-31 07:09:52,,
40,127,Shipped,672.95,92.43,7.74,598.09,773.12,USD,2025-01-30 12:37:44,2025-01-30,
126,106,Processing,1259.75,120.7,15.4,4.62,1395.85,USD,2024-12-08 22:04:17,,
89,199,Processing,658.93,62.23,0.0,93.66,721.16,USD,2025-02-26 10:20:03,,
110,74,Processing,3732.43,292.38,7.49,62.49,4032.3,USD,2025-12-11 17:48:35,,
