cart_id,customer_id,session_id,cart_status,created_at,updated_at
338,125,185a8276-219b-4d85-ad4c-0a464779b07c,Converted,2025-01-24 20:00:23,2025-01-27 08:00:23
526,261,47eb5a98-7731-4019-90af-3722ce4103a6,Active,2021-04-18 18:36:48,2021-04-19 22:36:48
174,369,2f509821-498f-4ea3-b030-c44586dfbeaa,Converted,2023-06-28 03:56:29,2023-06-29 13:56:29
299,35,d39eb03c-3e96-4d67-9c5d-7aaf87bbf8e2,Abandoned,2024-08-31 11:13:06,2024-08-31 15:13:06
387,3,5748da89-c21d-4877-bfa6-2372e0747256,Abandoned,2022-01-01 18:12:38,2022-01-02 06:12:38
388,488,807004b7-0eb4-4105-b309-96bf5d332b05,Converted,2021-12-02 07:36:09,2021-12-03 21:36:09
389,338,532424fc-6c6c-4f80-a110-4a706098ba1b,Abandoned,2020-12-31 12:19:32,2020-12-31 23:19:32
480,491,c8fb0f75-335e-4363-b1d6-a705dce305b8,Active,2021-01-21 21:40:37,2021-01-28 13:40:37
71,452,7817adac-3ede-4998-b91c-127dafb7516a,Abandoned,2024-01-03 16:44:12,2024-01-03 16:44:12
91,42,45b50eed-35ef-4a1f-8857-e9066932af4b,Abandoned,2025-09-03 03:04:28,2025-09-03 05:04:28
221,405,eca9cc9d-a903-40b7-b5ba-210b2c4b7f14,Active,2021-05-13 09:40:36,2021-05-15 23:40:36
490,128,867aef95-3fcc-4396-9858-fd13d6dae310,Abandoned,2024-09-13 04:18:17,2024-09-13 15:18:17
118,318,2540bd83-a6d7-4789-ab24-e655a144bbb3,Abandoned,2023-06-21 20:44:44,2023-06-21 23:44:44
188,34,719cf709-62af-4657-b43a-586e859cd033,Deleted,2020-09-26 17:31:53,2020-10-23 14:31:53
317,3,5748da89-c21d-4877-bfa6-2372e0747256,Active,2022-01-01 18:14:32,2022-01-08 01:14:32
339,191,5e38257a-a1e5-4b9c-8d9c-6bbb77b91693,Deleted,2024-09-23 03:23:00,2024-10-13 05:23:00
406,187,35b94a27-19f8-4ffd-aa0d-c2197c1f4e15,Abandoned,2025-10-07 13:17:50,2025-10-08 00:17:50
415,232,ce0e145f-ef15-4a39-a71f-0786cb9de735,Abandoned,2023-05-02 16:35:04,2023-05-03 03:35:04
51,475,24ee2d06-8fd2-4207-9459-1d9f8e493b2d,Active,2025-07-11 23:26:29,2025-07-15 02:26:29
276,303,ec0ebd5d-abc7-49d8-a5ba-6ac7d4ec8881,Converted,2025-07-10 00:21:18,2025-07-10 21:21:18
152,443,6995bb85-d58c-41dd-a2c7-8288019406bc,Converted,2024-08-20 23:22:26,2024-08-21 09:22:26
468,452,9d01cd88-33b7-4577-85be-bc226b61e011,Converted,2024-10-02 14:44:16,2024-10-03 17:44:16
539,136,bd8dd1f8-b26d-4ae2-8519-004f5430eac1,Converted,2025-09-28 19:13:23,2025-09-30 04:13:23
588,275,1cd7bb5c-3e22-45e8-ad28-6074f48b3807,Abandoned,2025-08-29 03:11:12,2025-08-29 11:11:12
135,408,c5d76669-6af7-4868-8cd4-b8b0fef48bde,Converted,2025-12-03 17:28:11,2025-12-05 06:28:11
213,206,0c18178e-b70c-4d84-9b87-a0d9bf81b5b3,Converted,2022-07-04 00:10:46,2022-07-06 09:10:46
267,376,0bcf92c1-3c1d-49ac-bc3a-15872603d3e3,Abandoned,2025-06-07 13:12:26,2025-06-07 15:12:26
328,405,94ceb061-2275-41e6-b5fe-177ef0ff226d,Converted,2021-01-25 20:14:02,2021-01-26 02:14:02
349,351,3f127a47-70a7-4391-8b16-e285d868411a,Converted,2025-10-06 02:56:14,2025-10-07 13:56:14
102,180,9c1985c4-5c9a-442f-806c-d8d093b6fc42,Active,2023-08-19 19:23:35,2023-08-20 18:23:35
121,128,867aef95-3fcc-4396-9858-fd13d6dae310,Active,2024-09-13 04:29:35,2024-09-13 04:29:35
226,148,85a6f756-c099-454c-98e8-70df185c3454,Deleted,2022-08-26 06:32:41,2022-09-23 17:32:41
114,19,904f3d8b-6e1a-4188-a77a-3c9799074f11,Deleted,2025-11-06 12:33:46,2025-11-18 03:33:46
565,285,c01e4f69-fe3b-4065-b04f-b1dac87f0ba4,Converted,2024-04-24 03:02:30,2024-04-26 15:02:30
391,318,2540bd83-a6d7-4789-ab24-e655a144bbb3,Active,2023-06-21 20:44:47,2023-06-28 12:44:47
455,237,b820fe11-3213-4602-b6f8-4bebc670417b,Abandoned,2024-10-26 11:43:28,2024-10-26 11:43:28
574,348,96994b4b-b54a-41ed-8dfc-18ff5069df41,Abandoned,2025-02-08 09:02:31,2025-02-08 17:02:31
20,257,4b078022-1255-41cd-9eda-6b4c07138668,Abandoned,2022-02-18 00:48:07,2022-02-18 12:48:07
333,490,de2f2a25-5c6d-4023-a56b-0e4b6d6cc846,Abandoned,2023-03-18 15:11:04,2023-03-18 20:11:04
341,271,a47611da-75ce-41f8-8c08-ae9c311e0c0d,Converted,2025-04-16 11:43:05,2025-04-19 08:43:05
351,465,6f56174e-3ce1-468f-846e-a8b6d627434c,Active,2024-09-30 07:27:13,2024-10-05 16:27:13
159,398,7dff3cc1-1ccc-4eb1-a69f-aef5feb5a5e6,Abandoned,2023-02-12 17:05:13,2023-02-12 17:05:13
463,372,213bd20e-b56d-4c2a-bdc0-a32e347aadaf,Deleted,2025-03-18 05:45:12,2025-03-30 18:45:12
26,243,8d94def3-ecc1-409b-81d5-2a43e123129b,Converted,2018-10-01 00:59:40,2018-10-02 12:59:40
48,243,0c3fc922-5d13-4959-9e61-2b022de02de7,Abandoned,2023-07-15 04:49:35,2023-07-15 08:49:35
78,52,e1e7a723-0461-4e16-ae15-9ee74289d709,Active,2024-08-26 18:05:46,2024-08-28 02:05:46
87,185,01adb77a-50ad-43fd-9462-0380ab057d7b,Converted,2024-10-28 17:10:52,2024-10-29 07:10:52
175,70,86a5b4a2-cc0f-4dd5-971b-471f5a2c808b,Abandoned,2025-09-12 23:48:53,2025-09-13 03:48:53
176,338,532424fc-6c6c-4f80-a110-4a706098ba1b,Active,2020-12-31 12:17:59,2021-01-01 13:17:59
356,65,c1207da6-1dc3-4a0b-8e66-2f1636c115d3,Abandoned,2024-03-09 07:06:36,2024-03-09 10:06:36
467,457,288e780a-cb74-4293-a86f-08fa6dc30a22,Converted,2024-05-02 02:42:57,2024-05-03 09:42:57
7,41,991fc818-3bc6-4025-a39c-05d759c46c77,Active,2023-09-08 17:12:17,2023-09-14 02:12:17
143,180,f83eabd2-d1d4-49e9-aa40-91a452202192,Converted,2023-09-06 10:41:57,2023-09-06 14:41:57
509,73,9ad03502-b084-4951-9893-e78909de807e,Deleted,2025-10-18 02:37:15,2025-10-28 05:37:15
553,204,3b835692-933f-45fd-8c9b-f2f05c0ef7b8,Converted,2024-11-11 12:36:43,2024-11-13 11:36:43
181,270,47ca8293-ac8e-47cb-bfda-a8e8ae20b237,Active,2022-01-09 15:04:49,2022-01-16 07:04:49
77,403,d2748ff6-b768-41d2-a27c-774a1305a175,Active,2024-10-20 23:07:24,2024-10-26 16:07:24
440,381,5bfef596-3e7a-4a25-905a-10fce17f367a,Active,2024-12-30 22:09:20,2025-01-04 15:09:20
529,110,6b60ba25-f8d1-4729-bed5-64f8623135b0,Converted,2020-11-24 12:21:26,2020-11-25 01:21:26
335,204,a2c8fb2b-1d5b-4a03-9c27-4317a6a932dc,Converted,2018-06-11 09:16:51,2018-06-13 16:16:51
439,371,50790894-3cb2-4142-bdb0-10dde85f101e,Deleted,2015-05-21 01:57:26,2015-06-08 11:57:26
577,464,b5283ef7-6f42-4af7-bb96-f4ed98651440,Converted,2024-05-11 09:11:16,2024-05-13 13:11:16
5,307,f2f84e21-710d-4503-a82f-e73ba5f248c9,Abandoned,2022-05-19 16:11:28,2022-05-20 03:11:28
309,162,b863cb1c-3e25-4a00-a225-0bdc130f2465,Abandoned,2024-07-21 04:45:15,2024-07-21 15:45:15
600,309,10657f95-5dce-418a-b862-148e6bfcfdfc,Active,2024-10-31 10:05:25,2024-11-03 03:05:25
369,1,5be7d2eb-612c-4396-b486-c7f3a7bec731,Abandoned,2025-02-22 11:36:48,2025-02-22 22:36:48
178,9,ad7c8447-04b9-47c9-b57b-f7b80b1d20a6,Abandoned,2025-09-30 21:17:53,2025-09-30 21:17:53
260,359,d15dd940-ae98-4f8e-ba8b-ab882cfb853c,Deleted,2018-09-27 15:28:11,2018-10-01 08:28:11
316,139,2f67043f-dbf6-4733-bf6f-077dce442a26,Abandoned,2019-09-22 01:43:10,2019-09-22 04:43:10
184,260,a84b4350-2205-4ca6-9ce7-10ba864caff0,Abandoned,2025-04-29 04:51:52,2025-04-29 08:51:52
370,64,746dac62-6568-4661-90c0-2b4ae459b2a9,Converted,2018-09-26 23:25:12,2018-09-29 02:25:12
377,280,635bd699-4b3f-4d38-a549-55d5d3779065,Converted,2017-08-16 06:27:55,2017-08-18 10:27:55
522,330,20d5ff1c-34f7-4ec4-8b54-c73268bd9a31,Abandoned,2020-03-16 08:19:53,2020-03-16 11:19:53
564,260,dc49fd5f-4963-4930-a2e6-545794a979db,Converted,2025-05-31 21:45:44,2025-06-03 00:45:44
85,38,1e5c829a-d9f7-46dc-8584-3c2efe948d92,Abandoned,2023-08-18 18:16:31,2023-08-18 21:16:31
202,388,7a73a606-17f7-43b8-8ac8-2919c3632b41,Active,2023-12-16 03:47:42,2023-12-18 00:47:42
311,448,df85d361-6c99-4660-af36-055dc1ffc6ad,Converted,2020-10-13 07:16:44,2020-10-15 00:16:44
337,49,8ea2f0d1-57e0-4a03-bd58-be43a71619b9,Converted,2025-11-21 02:58:09,2025-11-21 19:58:09
535,495,1d41d486-e816-4888-8ec4-13297f70e5ac,Abandoned,2025-06-10 12:38:50,2025-06-10 15:38:50
13,70,b73180f1-325f-4b56-a6ef-940314a48646,Abandoned,2024-09-15 20:33:39,2024-09-16 06:33:39
205,240,0a0c1d81-a68d-4f40-bbce-d89cda4f03a0,Converted,2022-12-03 18:04:49,2022-12-04 00:04:49
590,463,44fc5272-23e7-4381-a3ef-af4af52f1840,Deleted,2019-12-17 01:21:20,2020-01-05 09:21:20
108,223,4e15c1c6-4e6d-4adc-abec-724f9a7cc81a,Abandoned,2025-03-29 23:26:48,2025-03-30 08:26:48
243,332,b910bae2-f712-4b15-932b-d80189f0dd25,Converted,2024-08-10 04:08:47,2024-08-13 03:08:47
442,309,10657f95-5dce-418a-b862-148e6bfcfdfc,Deleted,2024-10-31 10:04:31,2024-11-26 23:04:31
15,68,8869a795-9799-4a4d-a3dc-5a29ddd2c72b,Active,2025-03-11 13:07:26,2025-03-12 18:07:26
39,117,e93a00b4-167c-4cfe-b5be-118a749c5355,Converted,2025-11-14 03:56:17,2025-11-15 19:56:17
109,89,9109ed70-4994-4f4e-9500-3c2a3077fce4,Converted,2024-07-31 21:13:27,2024-08-03 21:13:27
320,32,50929c04-36ee-4962-b504-0b094d11fa0f,Abandoned,2025-08-06 23:10:30,2025-08-07 08:10:30
470,95,e3686d23-4ebf-4090-ab1d-739fd80908bf,Abandoned,2025-06-28 22:40:49,2025-06-29 03:40:49
401,376,0bcf92c1-3c1d-49ac-bc3a-15872603d3e3,Deleted,2025-06-07 13:15:03,2025-06-14 10:15:03
481,60,169b334d-3025-4a09-a66a-f206e63e2c66,Converted,2021-11-22 14:25:00,2021-11-24 08:25:00
496,42,45b50eed-35ef-4a1f-8857-e9066932af4b,Converted,2025-09-03 03:06:52,2025-09-05 04:06:52
550,75,d0324f91-94ba-4292-b328-86cc2c237b0d,Deleted,2021-10-03 03:12:40,2021-10-06 23:12:40
254,205,f9c52cff-100c-474a-ae4a-eecbe4060fbb,Active,2020-03-17 10:25:12,2020-03-21 09:25:12
353,276,df85e31e-5268-4b06-8ed2-3c27538578c8,Abandoned,2025-04-12 18:28:45,2025-04-12 23:28:45
457,108,65852665-e654-48fc-aebf-dfc215eb48aa,Abandoned,2025-04-27 15:00:19,2025-04-27 17:00:19
165,339,3d82b5aa-07b5-469a-b30e-6d0d6aa1a3d5,Converted,2023-03-23 10:35:55,2023-03-25 16:35:55
185,127,a606ea4e-6a47-4c12-b219-442880fd2145,Converted,2025-01-28 22:37:44,2025-01-30 12:37:44
265,304,399001aa-54e2-4204-8025-662b89dcb14c,Abandoned,2024-07-04 06:55:05,2024-07-04 15:55:05
277,189,b6dd930b-ef4d-4cc4-88f9-b22d7a38d92b,Abandoned,2023-06-12 08:30:57,2023-06-12 16:30:57
528,54,86ab81e4-6c5f-418e-9527-d6bdd045c16f,Active,2022-01-21 21:34:26,2022-01-25 21:34:26
547,344,45a8b48d-9096-4872-a77e-5fd44a2bcbcc,Converted,2025-06-06 15:36:57,2025-06-07 12:36:57
40,106,5e5521cd-3496-448c-a1dc-775474875639,Active,2024-07-14 23:53:27,2024-07-17 23:53:27
209,338,1b63fc6b-3393-4bdb-97a5-5d096bafc309,Active,2022-05-06 22:47:19,2022-05-12 08:47:19
268,347,72cb5bee-2fee-4efc-a64f-c962f9b7411d,Converted,2023-06-25 12:42:42,2023-06-27 11:42:42
355,447,5c526972-952c-43d2-a32e-1121aabddccd,Converted,2024-09-26 10:15:45,2024-09-27 22:15:45
435,114,21dce51e-529a-412b-b4d5-669c8fdf10b9,Converted,2022-02-14 12:53:48,2022-02-17 09:53:48
319,446,6e379e33-f439-47ac-a31a-d87654eefd1f,Active,2025-02-08 05:38:52,2025-02-09 06:38:52
438,491,b705818a-1471-4b69-bf90-0af542b4a9bb,Active,2017-06-19 18:41:16,2017-06-21 17:41:16
107,448,4386a0fe-f07b-406c-b192-892b7e869ab5,Active,2022-03-04 02:14:51,2022-03-10 11:14:51
518,137,dd24ec95-e459-492b-b7ad-64e404f8e3b1,Deleted,2021-10-30 06:48:56,2021-11-07 09:48:56
305,107,5279cbe3-751f-4c44-b386-0abbe2a182b6,Active,2023-11-05 06:09:53,2023-11-07 06:09:53
301,1,9514139f-297d-4312-a159-96136fde9694,Active,2024-10-18 22:42:43,2024-10-19 09:42:43
424,219,a4133e21-ec6b-4078-ab8f-c4cceccd846b,Abandoned,2023-04-25 15:54:09,2023-04-26 03:54:09
148,87,be53aa2b-6e72-409a-85d9-b4e2d4034ab5,Deleted,2024-01-20 19:38:58,2024-02-08 23:38:58
182,280,ecda999a-2934-4af4-a637-5142f91e4a06,Active,2024-04-18 02:27:34,2024-04-23 04:27:34
296,16,1a79bda6-3c29-4d8d-8d5e-0446bb151ea7,Active,2023-10-19 06:30:55,2023-10-23 04:30:55
392,102,9050c03a-b930-4de3-be6b-6374273dce87,Active,2022-11-02 18:35:40,2022-11-07 11:35:40
170,223,112ce441-3234-4b30-b56d-e1e46cb3b080,Converted,2021-08-21 02:10:34,2021-08-21 03:10:34
575,326,fc2115d2-d35b-4999-a642-f7600d195230,Abandoned,2022-07-31 23:43:01,2022-08-01 06:43:01
167,196,eea3e5c3-1796-4e19-820b-351caa4d14f0,Abandoned,2025-12-05 06:40:59,2025-12-05 18:40:59
216,353,7d28cd71-2ec4-4bd5-8140-2a5c511c7122,Abandoned,2023-10-24 12:19:11,2023-10-24 13:19:11
294,227,5c7cbd63-74ba-4f79-af16-198c041fd280,Abandoned,2022-10-05 01:24:06,2022-10-05 06:24:06
331,149,4f56b430-8ff8-4faa-86f5-0fd4c8705fee,Active,2025-10-28 00:08:32,2025-10-30 05:08:32
348,276,df442eac-d763-4247-a786-64f733ce64ca,Abandoned,2025-09-01 14:45:36,2025-09-02 00:45:36
436,24,ccbb04f4-711e-4021-9e40-2966b49092ac,Active,2025-02-18 01:35:35,2025-02-22 01:35:35
469,172,1000d07e-ea43-47ab-bdda-b46597766d93,Abandoned,2023-06-19 16:38:03,2023-06-19 23:38:03
531,45,eddd7c26-61ff-4545-9883-9429fb8313b2,Active,2025-10-15 11:37:05,2025-10-22 10:37:05
556,280,635bd699-4b3f-4d38-a549-55d5d3779065,Abandoned,2017-08-16 06:28:07,2017-08-16 09:28:07
567,38,b54af732-0a6f-482a-b066-c9116419d6b2,Converted,2023-10-19 04:19:10,2023-10-21 15:19:10
155,21,e18a5f7e-e754-45a1-b11c-705f5ee7702a,Active,2023-01-20 00:17:24,2023-01-24 06:17:24
520,491,25c44951-f459-4b29-a41e-7d5ea3c4ab5f,Deleted,2019-11-05 19:58:54,2019-11-16 09:58:54
34,357,fc568503-9f5d-44ce-9b56-b54635bff8f5,Deleted,2025-12-18 16:36:19,2025-12-25 00:00:00
74,446,6e379e33-f439-47ac-a31a-d87654eefd1f,Active,2025-02-08 05:38:31,2025-02-14 03:38:31
271,461,85ec39e7-d4bb-4055-b6f9-64bcabdaafd5,Abandoned,2022-12-12 19:00:48,2022-12-13 03:00:48
421,77,572ba7b6-75f9-418a-9bb1-d8b8dfed32a6,Converted,2024-06-17 17:32:24,2024-06-19 02:32:24
478,39,6f7c5c37-d0fd-4c7e-bb59-5484e22c111e,Abandoned,2023-03-28 09:21:07,2023-03-28 18:21:07
55,12,614c3a8d-b4d3-4a84-898f-01dc06ba477f,Converted,2017-09-26 08:08:46,2017-09-26 14:08:46
345,54,86ab81e4-6c5f-418e-9527-d6bdd045c16f,Abandoned,2022-01-21 21:36:50,2022-01-22 02:36:50
372,260,0e242c8c-1e15-44d9-9be8-15653c625484,Active,2024-08-04 18:02:53,2024-08-05 16:02:53
464,388,7a73a606-17f7-43b8-8ac8-2919c3632b41,Abandoned,2023-12-16 03:47:38,2023-12-16 05:47:38
106,68,514dbfed-ee1f-482b-b906-15c04cdfc1f8,Abandoned,2025-03-09 05:15:04,2025-03-09 09:15:04
180,93,ade6fa9e-51fe-4cae-9b25-84bc367804b0,Active,2025-03-19 14:42:51,2025-03-23 13:42:51
573,303,c8c335ca-00d8-4534-8a8a-1448257e5d92,Abandoned,2022-07-24 23:08:34,2022-07-25 03:08:34
582,370,757a19f4-45aa-4fe0-8e69-3df662616b13,Active,2020-07-21 10:49:35,2020-07-23 00:49:35
95,317,4a423e85-7f81-4d7d-b59a-903de9c2cf8a,Deleted,2025-05-21 19:11:59,2025-06-06 05:11:59
145,323,2dbd5719-b8fa-4570-bacd-900043c2f2cf,Abandoned,2019-08-05 14:03:58,2019-08-05 20:03:58
154,140,c5baf7ad-d22d-4639-b529-654ad0ba54aa,Abandoned,2024-09-11 21:15:59,2024-09-11 22:15:59
70,314,0ba04512-e5a1-4f01-a0dc-37b4ccc66fd7,Active,2025-09-09 16:33:38,2025-09-13 10:33:38
235,443,3a542bc0-e1ee-486f-8088-ef04a2641fdf,Abandoned,2025-04-20 21:18:45,2025-04-21 01:18:45
293,10,be028a24-2ef2-4376-bf6c-7abc0ee35d29,Abandoned,2022-06-16 05:22:45,2022-06-16 08:22:45
408,457,288e780a-cb74-4293-a86f-08fa6dc30a22,Converted,2024-05-02 02:41:30,2024-05-02 20:41:30
14,325,ea9504e0-fbef-4bcf-a12f-80bb6477e5aa,Active,2023-07-29 20:34:14,2023-08-02 07:34:14
52,296,50cad730-8de6-44e2-b0a2-5863b0bdf586,Converted,2025-04-23 02:07:26,2025-04-25 23:07:26
80,38,1e5c829a-d9f7-46dc-8584-3c2efe948d92,Active,2023-08-18 18:16:42,2023-08-19 08:16:42
261,222,67f9eacd-e85f-4ffc-bc22-600479020ccc,Active,2019-06-05 14:58:02,2019-06-08 01:58:02
462,472,1fc26c73-2617-4497-9382-ea6c48ad78f2,Active,2024-12-26 01:20:18,2024-12-27 03:20:18
559,283,1cf5f86a-138c-43e8-8cde-f2c547084027,Converted,2024-11-14 22:08:08,2024-11-15 15:08:08
65,237,b820fe11-3213-4602-b6f8-4bebc670417b,Abandoned,2024-10-26 11:44:59,2024-10-26 11:44:59
150,145,7741e337-84d4-4689-9f7d-f3345d32621c,Active,2023-05-20 23:19:52,2023-05-21 07:19:52
371,163,aa937371-0ed0-40a3-aba5-b517836c3a5d,Deleted,2022-10-08 07:36:54,2022-10-26 06:36:54
537,311,167ccd12-a38a-4bb1-808f-f1d35c9e3a36,Abandoned,2024-12-05 18:59:10,2024-12-06 02:59:10
594,226,501fa0bf-b973-4180-8986-9add04b2ae80,Active,2022-07-22 22:05:08,2022-07-29 17:05:08
33,109,2a525cfc-12ca-4ec5-bda6-9e87d547b863,Active,2022-12-26 11:13:13,2022-12-27 00:13:13
476,25,13835a7b-4fb5-420a-833b-f3c0e8c1fba7,Abandoned,2025-12-13 19:33:48,2025-12-14 04:33:48
196,412,a04ca49a-ba12-49e5-a7d2-4450c2a0f8f6,Converted,2025-01-28 15:10:38,2025-01-30 19:10:38
498,73,9ad03502-b084-4951-9893-e78909de807e,Converted,2025-10-18 02:40:45,2025-10-18 08:40:45
73,211,f0e30182-c57a-40a6-96a0-a9e88c6f8ed4,Abandoned,2020-12-19 09:32:45,2020-12-19 19:32:45
197,345,375b1cad-5f6e-474e-8f4e-84831ef2ece3,Converted,2023-10-26 12:28:49,2023-10-29 08:28:49
211,54,b7b80a67-3b44-4e63-912e-b14443005d73,Abandoned,2019-04-08 18:30:03,2019-04-09 00:30:03
513,454,14bfeae9-3a74-4ff4-a37d-4656c3a6b2f3,Converted,2020-09-19 09:46:47,2020-09-19 16:46:47
519,291,18c743c4-c668-4c65-ad0d-f9a7719ebd20,Converted,2021-09-27 14:36:02,2021-09-28 11:36:02
90,122,b21508f7-4f60-4643-b1b6-bbd856e1131c,Active,2025-07-28 13:22:25,2025-07-29 03:22:25
405,150,53a8b030-0399-46c7-b8e2-e8f5403311d6,Converted,2023-11-12 12:29:49,2023-11-14 07:29:49
562,394,02aea219-a7d7-416c-8d7e-d0780a267fe3,Active,2024-08-10 18:54:09,2024-08-15 19:54:09
228,206,26ddec5c-63e5-4188-9784-33aff30b4bae,Converted,2024-10-03 13:48:26,2024-10-05 08:48:26
334,371,50790894-3cb2-4142-bdb0-10dde85f101e,Active,2015-05-21 02:03:05,2015-05-26 18:03:05
342,138,d233de76-1157-4af8-bef4-3d81b2a0f414,Active,2025-06-13 04:18:24,2025-06-18 14:18:24
479,365,06723909-17fe-4a49-b045-bba8df9124c9,Abandoned,2025-03-05 08:43:09,2025-03-05 16:43:09
495,488,b24fb989-4baa-4953-b68e-0f1ac216a803,Active,2022-03-15 03:16:28,2022-03-18 00:16:28
576,73,9ad03502-b084-4951-9893-e78909de807e,Abandoned,2025-10-18 02:34:37,2025-10-18 08:34:37
