session_id,customer_id,session_start,session_end,device_type,referrer_source,pages_viewed,products_viewed,conversion_flag,cart_abandonment_flag
bd8a6ed3-0b34-4108-b4f8-77d870c4ffa2,194,2025-01-22 01:00:44,2025-01-22 01:01:25,Desktop,Email,5,0,False,False
d57027bf-5128-4009-ad5c-58aaebff4d50,339,2024-11-04 02:50:33,2024-11-04 02:54:49,Wearable,Direct,3,2,False,False
790669dc-4f96-4ee9-92a9-d92711e6c739,87,2025-01-29 06:26:13,2025-01-29 06:26:23,Smart TV,Referral,1,0,False,False
0f10335c-5ef6-4c6a-b6ec-fdec7d8f564e,449,2024-09-25 08:08:00,2024-09-25 08:36:42,Tablet,Email,6,4,True,False
23a3459c-57e5-40e5-aa50-50d43239039b,414,2023-09-09 10:39:45,2023-09-09 11:00:21,Desktop,Direct,20,15,False,True
1e59226c-b76c-4f17-9be5-649162ecd33e,500,2021-07-30 15:44:13,2021-07-30 15:44:38,Desktop,Social Media,5,3,False,False
7eb2ddb7-3839-4abf-bff6-0ed58d91d913,471,2024-12-07 20:57:25,2024-12-07 20:58:24,Desktop,Email,5,2,False,False
db69504c-214f-4c3d-b5ad-41d6fc9d8795,363,2023-12-01 05:33:43,2023-12-01 06:30:33,Mobile,Direct,16,7,False,False
5279cbe3-751f-4c44-b386-0abbe2a182b6,107,2023-11-05 06:07:30,2023-11-05 06:33:13,Wearable,Paid Search,24,0,False,False
bce4cfdc-4d4b-470b-a1dd-b71e62d7590f,90,2024-12-12 05:40:51,2024-12-12 06:15:52,Tablet,Display Ads,48,13,True,False
85d78923-2a00-4beb-8861-1385e396bc56,285,2024-06-15 13:35:40,2024-06-15 13:41:14,Desktop,Social Media,10,0,False,False
18ce0945-41ee-4e3e-9dbb-7586b39a3ab0,188,2025-08-06 10:17:30,2025-08-06 10:27:40,Smart TV,Social Media,13,0,False,False
b3b2c662-ddbf-42e5-a023-ba2a83acb926,84,2024-10-09 07:52:37,2024-10-09 08:32:43,Mobile,Paid Search,21,3,False,False
98d76891-37f4-49f8-9a2e-3ff3a66f5fbc,220,2025-09-02 21:38:04,2025-09-02 21:41:14,Mobile,Paid Search,14,13,False,False
4971e36e-14fa-4e00-af1c-3ba25f42e53f,189,2025-07-22 22:04:11,2025-07-22 22:05:01,Mobile,Organic Search,2,1,False,False
e5b7bfb3-c5a6-429c-95ad-95adbdb9ec34,88,2022-12-22 18:48:34,2022-12-22 18:50:42,Mobile,Email,7,5,False,False
f591e180-de18-4b27-bbe7-5815d653ea81,212,2021-10-24 09:19:51,2021-10-24 09:20:29,Mobile,Organic Search,5,2,False,True
0d0dcbe7-3049-40d1-a3d9-e277f99f98a4,202,2022-09-10 03:12:38,2022-09-10 03:14:29,Desktop,Email,3,0,False,False
e8b1b580-2135-4d3b-9f36-ab95748b59c9,208,2025-12-19 11:22:09,2025-12-19 11:22:32,Desktop,Paid Search,2,1,False,False
fe19a7af-9b42-4e4d-8e42-8fcc9e22c5eb,234,2023-05-16 12:55:23,2023-05-16 12:55:41,Desktop,Direct,1,1,False,False
abcd03f3-7c08-4d9e-a67f-9508c126fc82,471,2025-07-02 19:41:40,2025-07-02 19:53:43,Wearable,Paid Search,25,15,False,False
ff9ad73c-b8e9-4ab1-9125-30fa45a396e9,14,2023-04-27 11:38:19,2023-04-27 11:44:20,Desktop,Direct,5,4,False,False
926da0c0-030a-466a-afff-33609f13c054,131,2024-11-30 04:09:26,2024-11-30 04:09:59,Desktop,Referral,4,1,False,False
532215e7-867a-4ff5-9d35-4821c9348017,188,2025-12-13 10:00:36,2025-12-13 10:41:42,Desktop,Display Ads,38,8,False,False
5949a34f-c7e5-4c9a-b62f-80f361406ab2,235,2024-11-12 17:20:34,2024-11-12 17:24:45,Desktop,Direct,12,0,False,False
4a423e85-7f81-4d7d-b59a-903de9c2cf8a,317,2025-05-21 19:11:47,2025-05-21 19:12:35,Desktop,Organic Search,3,0,False,False
d1f48f10-a4ba-414f-9582-109f772a6f04,385,2017-10-15 17:21:59,2017-10-15 17:27:51,Tablet,Organic Search,6,4,False,True
807004b7-0eb4-4105-b309-96bf5d332b05,488,2021-12-02 07:32:54,2021-12-02 07:57:11,Desktop,Organic Search,30,14,True,False
85d88227-9c0b-434d-912d-7c6f58560e9f,252,2023-07-23 05:47:12,2023-07-23 06:05:31,Mobile,Organic Search,20,2,False,True
ab672435-ffde-4cde-963b-f50179cb20de,276,2025-02-25 01:46:44,2025-02-25 02:37:30,Desktop,Paid Search,41,6,False,True
5f178649-7c27-4e9a-90d2-d1dbe34d398b,188,2025-11-22 01:40:35,2025-11-22 01:41:25,Mobile,Direct,3,2,False,False
e0a339a7-6771-44d7-84c0-eefd5cd12c23,404,2022-06-23 21:23:23,2022-06-23 21:36:41,Mobile,Social Media,10,0,True,False
f9a957f7-8044-4298-a29b-3b471b493f0a,493,2025-05-01 10:14:18,2025-05-01 10:17:57,Desktop,Direct,13,1,False,False
0bcf92c1-3c1d-49ac-bc3a-15872603d3e3,376,2025-06-07 13:06:20,2025-06-07 13:21:08,Mobile,Organic Search,26,18,False,True
7eebd97c-9981-44d4-9fa8-0715e8bb0621,460,2025-08-27 17:14:03,2025-08-27 17:14:45,Tablet,Email,3,1,False,False
79560bd6-b299-4cfa-ac08-d4a80a8db5f5,266,2020-07-06 20:12:02,2020-07-06 20:18:39,Mobile,Social Media,12,2,False,False
07bcef1b-4724-42e0-a6ab-622d25c57dcd,253,2015-08-09 18:03:24,2015-08-09 18:03:56,Mobile,Referral,5,0,False,False
661ce0db-dd5a-48b7-9199-ce0eb06fd74a,429,2018-03-06 01:52:58,2018-03-06 01:57:52,Mobile,Referral,5,4,True,False
bb187d81-2017-44b6-b92d-8827e770a124,245,2021-03-01 00:04:58,2021-03-01 00:08:47,Tablet,Social Media,4,1,False,False
29f03f9d-c69c-48b0-b795-962d7e6fed2e,451,2018-03-02 19:16:30,2018-03-02 19:29:01,Desktop,Organic Search,6,4,False,False
24928c07-9381-4b23-936f-b732edaf1aef,1,2024-07-29 18:48:27,2024-07-29 19:46:18,Mobile,Organic Search,20,18,False,False
c90b9f6f-06d1-4f48-9b88-237ee2fc2977,367,2025-04-30 08:35:46,2025-04-30 09:11:53,Desktop,Organic Search,48,15,False,False
ce0e145f-ef15-4a39-a71f-0786cb9de735,232,2023-05-02 16:34:46,2023-05-02 16:35:41,Desktop,Organic Search,5,3,False,False
537ca901-5f28-48ee-8378-dbb140b51858,138,2025-07-16 02:23:10,2025-07-16 02:27:08,Desktop,Organic Search,5,3,False,False
7f458f58-8aac-4225-9319-efe9800393f0,203,2021-10-28 11:58:02,2021-10-28 12:03:59,Mobile,Paid Search,5,4,False,True
5e5521cd-3496-448c-a1dc-775474875639,106,2024-07-14 23:41:17,2024-07-15 00:14:37,Desktop,Direct,66,45,False,False
72fa6ee0-8c0b-4387-9c1e-da4e7759983c,292,2024-12-03 09:42:28,2024-12-03 09:46:39,Mobile,Organic Search,7,4,False,False
daabadac-976e-49be-9527-da02e5c78397,404,2021-11-03 19:23:36,2021-11-03 19:31:56,Mobile,Organic Search,9,5,True,False
b1d917eb-eb0e-4de2-b783-159004ce8059,302,2024-09-06 04:54:48,2024-09-06 04:55:15,Desktop,Organic Search,1,1,False,False
3c07bc15-dfeb-4b51-afbb-54c73af86d9a,498,2019-07-25 18:56:04,2019-07-25 18:56:22,Desktop,Direct,4,2,False,False
a1b94fb0-1278-491b-96cf-97c75298678f,432,2025-04-08 05:38:36,2025-04-08 05:45:06,Mobile,Paid Search,5,2,False,False
14d73701-f037-4472-b925-0108bb8b8003,151,2022-01-09 07:46:35,2022-01-09 07:46:58,Mobile,Organic Search,2,1,False,False
c331ff17-0bb2-45df-ab53-414e75b48842,267,2025-09-25 11:14:44,2025-09-25 11:46:15,Tablet,Organic Search,27,24,False,False
70ba402d-aea8-4c32-8f4b-f12c6f7642ed,357,2023-04-11 18:36:45,2023-04-11 19:23:53,Tablet,Social Media,22,12,False,False
b5283ef7-6f42-4af7-bb96-f4ed98651440,464,2024-05-11 08:46:54,2024-05-11 09:29:05,Desktop,Organic Search,53,39,False,False
c5ac6171-07c3-4d85-b1a8-8c3f1b0506fd,195,2025-08-01 02:13:17,2025-08-01 02:24:42,Wearable,Direct,6,2,False,True
fe4625b6-bb63-4255-a7d3-d1030e637a75,451,2017-10-01 12:05:54,2017-10-01 12:06:07,Desktop,Organic Search,2,1,False,False
359026be-506c-45a9-b31f-40111c7919bc,449,2019-07-29 22:15:12,2019-07-29 22:48:37,Tablet,Organic Search,34,9,False,True
ac76386c-f689-4170-b487-6426d7a221e7,315,2023-04-19 02:04:25,2023-04-19 02:11:38,Desktop,Email,12,5,False,False
a47611da-75ce-41f8-8c08-ae9c311e0c0d,271,2025-04-16 11:43:01,2025-04-16 11:43:25,Desktop,Email,4,0,False,False
5443b350-f91d-4f24-93a2-68647955f3ed,217,2015-09-20 19:25:21,2015-09-20 19:27:21,Mobile,Organic Search,11,0,False,False
511bb365-3cac-424e-9fb0-600cbd8d2122,47,2020-10-17 09:38:50,2020-10-17 09:39:19,Desktop,Organic Search,4,0,False,False
511535f3-03b5-4e2f-9586-2aaabf3531ca,40,2023-11-22 13:02:49,2023-11-22 13:36:47,Desktop,Paid Search,16,6,False,False
b7156cac-c15b-4064-b730-f27d354cb162,97,2025-09-18 07:39:30,2025-09-18 07:50:37,Mobile,Social Media,26,23,False,False
fd831a73-3174-42fb-8df7-e4f40aefdb33,139,2019-02-21 06:57:42,2019-02-21 07:11:34,Mobile,Social Media,9,0,False,False
59a1252f-21b2-4743-9310-69bde2cecfb7,487,2024-05-28 14:47:50,2024-05-28 14:48:09,Desktop,Paid Search,2,0,False,False
acf4efa7-52e4-4171-92d8-f7613a0d1296,62,2025-01-18 17:33:38,2025-01-18 17:46:43,Mobile,Paid Search,18,13,False,False
a04ca49a-ba12-49e5-a7d2-4450c2a0f8f6,412,2025-01-28 14:36:18,2025-01-28 15:29:50,Desktop,Display Ads,27,23,False,False
be225ce5-ef10-4d8a-93bc-a33603f344c0,217,2021-01-01 12:28:03,2021-01-01 12:36:55,Desktop,Organic Search,5,3,False,False
76a52526-c80c-42e9-b3d5-bb7a1c4b6810,238,2022-11-08 07:13:10,2022-11-08 07:24:22,Wearable,Organic Search,21,16,False,False
f74d749a-0ad2-4d32-bc44-65a8ec65109c,334,2024-12-22 02:25:29,2024-12-22 02:38:45,Mobile,Direct,25,20,False,False
9f6a67e3-474e-4277-b395-bd465809b4d0,173,2022-06-24 01:41:19,2022-06-24 01:41:57,Mobile,Organic Search,4,2,False,False
e1b46a5d-c3ad-46ac-a739-f22dde8526e8,252,2020-05-07 05:07:12,2020-05-07 05:10:40,Tablet,Organic Search,4,1,False,False
5e9c7d23-2c36-4265-81ec-d471d161f316,97,2025-09-24 12:41:02,2025-09-24 12:41:55,Mobile,Direct,3,2,False,True
6f05bd67-77e3-4994-bff0-1fe1ddbd88b6,458,2024-03-20 04:26:08,2024-03-20 04:30:10,Desktop,Organic Search,6,5,True,False
10eec76e-9106-4b72-bd65-41519b5a4d66,339,2023-08-01 03:22:28,2023-08-01 04:08:49,Desktop,Organic Search,15,4,False,False
7baa1ec8-b17e-47b9-bcf6-4d319d51c8df,14,2023-11-24 16:15:23,2023-11-24 16:15:52,Mobile,Organic Search,2,0,False,False
5b8f6473-8fd8-4938-85ec-499089ae1fa7,251,2019-11-23 17:55:03,2019-11-23 18:03:00,Mobile,Display Ads,13,10,False,True
aa852420-211d-41b3-a890-6394745d5270,387,2025-11-17 15:27:36,2025-11-17 15:28:32,Mobile,Social Media,3,0,True,False
6db555e4-ea73-4a72-8fb7-b46b04c3af05,190,2025-02-20 03:14:09,2025-02-20 03:20:33,Desktop,Organic Search,7,0,False,False
4c6ef8da-6927-4fed-aeb0-cd6525a7895e,66,2023-07-13 19:37:20,2023-07-13 20:34:51,Desktop,Direct,10,7,False,True
e23219fb-002d-4f57-ad98-917a4576c599,242,2025-07-03 20:15:24,2025-07-03 21:08:47,Mobile,Email,58,1,False,True
b7fc160c-47a9-4f31-abc7-622915a6ebf5,4,2025-09-15 18:29:06,2025-09-15 19:06:52,Tablet,Organic Search,15,11,False,True
d2464436-9f97-4899-9562-07fad37dab6a,279,2021-03-04 10:58:15,2021-03-04 11:03:16,Mobile,Social Media,12,9,False,True
0f850fcc-b05f-44ef-821a-f5085d7e5e84,95,2019-01-30 01:30:49,2019-01-30 01:39:48,Mobile,Referral,12,5,False,False
ff909cf9-4950-4f7a-9c3a-7b075890d9fa,199,2021-11-21 21:30:15,2021-11-21 21:33:31,Tablet,Paid Search,14,10,False,False
1d76e3b5-5de4-418b-8776-8675a5836501,175,2019-12-23 19:48:13,2019-12-23 20:46:34,Desktop,Social Media,95,3,False,False
1e5c829a-d9f7-46dc-8584-3c2efe948d92,38,2023-08-18 18:11:20,2023-08-18 18:19:12,Desktop,Referral,4,0,False,False
1e9b73e7-c631-4d62-bf32-1067c0aeab5e,30,2024-11-03 07:12:23,2024-11-03 07:12:52,Mobile,Social Media,1,0,False,False
37579d89-d7ee-4dde-9a97-7233a95c0d74,485,2025-12-07 00:14:05,2025-12-07 00:15:04,Mobile,Organic Search,5,2,False,False
894e5f90-2899-48a3-ab91-49f29e7942ba,298,2016-08-15 12:41:25,2016-08-15 12:42:17,Desktop,Display Ads,4,0,False,False
e91b7aea-80bf-4e2c-a16a-8759a08514a3,174,2025-09-21 11:48:10,2025-09-21 13:18:22,Mobile,Direct,78,13,False,True
2f6ec376-aba9-4561-ba6e-3f11ecf4eacb,45,2025-10-14 22:53:44,2025-10-14 22:54:26,Desktop,Direct,2,0,False,False
6413386c-866f-4357-b5ef-64ec8cdb0c9e,495,2023-06-15 10:40:06,2023-06-15 11:00:40,Smart TV,Organic Search,16,9,False,False
67234c53-61e6-4627-a2b7-be0b7b1c7542,262,2024-09-17 08:34:26,2024-09-17 08:47:16,Tablet,Social Media,25,24,False,False
3f7291a7-9085-464e-8aef-f2e2e2c8d230,183,2023-06-22 07:48:29,2023-06-22 08:43:06,Tablet,Paid Search,52,8,False,False
5f04f770-3d6d-45c7-ba6b-1740860d6f86,265,2024-03-14 03:40:13,2024-03-14 03:54:18,Desktop,Organic Search,25,14,False,False
e93db1a2-c708-478a-823f-d4a7c1880564,72,2025-10-19 01:04:15,2025-10-19 01:17:17,Desktop,Display Ads,10,4,True,False
56f23f92-5083-4b84-a01f-c8cd6ad22690,474,2025-11-15 23:23:33,2025-11-15 23:27:14,Desktop,Paid Search,4,2,False,True
0fc05f79-8fac-47d8-b51f-dadc896f8029,292,2022-12-21 10:47:27,2022-12-21 11:01:11,Smart TV,Organic Search,14,2,False,False
370037c1-b66a-43cf-86b9-9d1fbaaba7e3,319,2019-10-21 21:12:00,2019-10-21 23:32:33,Desktop,Email,55,36,False,False
478e3c5d-692e-4c8b-93e3-e8a7d2248145,232,2023-08-27 07:03:55,2023-08-27 07:21:10,Wearable,Direct,29,24,False,False
eb1f17ea-0417-4a87-ab71-9f5e6d704df0,228,2017-08-15 08:36:27,2017-08-15 08:42:03,Tablet,Email,13,12,False,False
b40e88c5-0cfd-4ee0-a58b-98997a9cc881,148,2020-12-01 03:30:16,2020-12-01 03:52:49,Desktop,Organic Search,23,16,False,True
12b9e656-d14d-4b3d-bc33-a8118ab9d834,383,2021-05-20 05:26:33,2021-05-20 05:32:41,Mobile,Paid Search,8,0,False,False
3fb07805-1884-4010-a179-d2d9a1ac77cb,146,2025-09-22 03:06:31,2025-09-22 03:06:49,Desktop,Social Media,5,1,False,False
287cf0d6-516d-4e19-ac64-be8d0663fef5,181,2019-10-17 12:56:06,2019-10-17 12:57:12,Desktop,Direct,4,3,False,True
