wishlist_id,customer_id,product_id,added_date,purchased_date,removed_date
6660,2896,3394,2025-06-08,,
7257,871,2840,2024-03-08,,2024-04-03
7358,1353,3551,2024-10-29,,
7777,7518,3714,2025-06-23,,
7845,9403,4116,2025-11-07,,2025-12-06
7917,3895,317,2025-07-05,,
8060,8838,1582,2025-02-06,2025-07-07,
8548,1912,821,2024-11-24,,
8769,1777,917,2024-12-01,,
9764,8943,2879,2024-12-17,2025-01-14,
10254,7765,4447,2025-12-09,,2025-12-19
10415,2768,4408,2025-10-16,,
10473,3633,1642,2025-09-04,,
10669,4748,2874,2025-01-10,,
10711,4842,4885,2025-03-17,,2025-12-07
11089,3283,3353,2024-06-23,,
11396,6603,3438,2024-10-10,,
11427,4791,2568,2025-09-14,,
11568,9583,3728,2024-12-22,,
11569,3006,1118,2024-03-06,,
11630,827,2635,2024-02-21,,
11888,3364,1859,2025-12-18,,
12028,7726,522,2025-10-23,2025-11-24,
12094,6658,461,2024-06-22,,2025-04-28
12239,4326,1352,2024-12-12,,2025-04-18
12255,2482,3593,2025-09-12,2025-10-16,
12340,3593,1297,2025-10-03,,
12608,1115,2018,2025-10-02,2025-11-27,
12631,8813,2225,2024-12-28,,2025-12-11
12851,8217,1407,2024-07-16,,
12880,1945,4314,2025-12-23,2025-12-25,
13104,6231,180,2025-06-07,,
13358,1295,739,2025-05-27,,
13540,9240,3606,2024-04-21,,
13595,5725,450,2025-06-02,,
13766,3731,4118,2025-09-13,2025-10-27,
13782,6424,4354,2024-08-01,,2025-04-25
13792,9299,2940,2025-06-28,2025-09-08,
13861,2258,1058,2024-03-27,2024-07-05,
13914,3127,102,2025-11-09,,
14062,9851,3537,2024-08-12,,
14380,8897,4209,2024-09-14,,
14528,4704,444,2025-08-23,2025-09-15,
14995,7032,1283,2025-10-05,,
14997,5685,1047,2024-07-13,2024-08-03,
15061,7552,516,2024-09-04,,
15065,6493,53,2024-09-20,,
15206,4787,4679,2025-08-18,,2025-09-24
16206,3969,1682,2024-06-27,,
16221,6991,4045,2024-12-19,,
16645,1529,1509,2025-10-21,,
16757,895,139,2024-11-28,,2025-03-08
16898,7710,863,2025-06-21,2025-08-14,
17129,7993,4042,2025-11-12,,
17405,8337,1179,2024-08-19,,
17459,1566,2358,2024-09-20,,
17574,4793,4879,2025-11-15,2025-11-26,
18092,5289,1747,2024-10-07,,
18127,9469,4755,2025-12-03,,
18404,665,1588,2024-03-22,,
18437,8554,4730,2024-11-09,,2025-01-07
18494,8348,2350,2024-11-24,,
18808,8073,388,2025-10-16,2025-12-22,
18968,8974,1118,2025-03-07,2025-05-05,
19535,38,1455,2024-05-17,,2024-06-19
19762,6747,3252,2025-03-23,2025-04-24,
19907,5153,4201,2025-02-11,2025-07-26,
19938,9674,396,2025-11-24,,
45,3740,3332,2025-02-12,,
84,230,4025,2024-01-13,2024-04-10,
590,6157,1571,2025-07-15,,
649,3008,1806,2024-01-04,2024-03-01,
672,7167,4385,2025-01-28,2025-03-24,
830,6957,2919,2025-02-01,,
831,2758,493,2024-11-26,,
929,7652,2063,2025-08-03,,
1614,7237,608,2025-01-02,2025-04-25,
1718,760,729,2024-11-19,2025-04-09,
1879,3348,723,2025-08-22,,
2371,8735,1267,2025-06-05,,2025-12-14
2821,7253,4678,2025-12-20,,
2945,5874,3276,2024-09-29,2024-11-29,
3097,6708,3133,2024-09-15,,
3252,4737,1902,2025-08-01,,
3367,9205,1177,2025-08-29,,
3981,220,1106,2025-03-24,,2025-11-06
4110,3802,1085,2024-01-19,,
4207,3088,3242,2025-12-13,,
4382,3842,669,2025-10-28,2025-12-23,
4641,5063,4308,2024-05-02,,
4876,8212,3812,2024-08-03,,
5206,982,2211,2025-02-18,,
5231,1190,1113,2024-09-21,,
5363,4270,3146,2025-06-24,,2025-07-08
5423,9693,1158,2024-12-06,,
5556,4163,4917,2025-11-25,,2025-11-30
5964,1169,547,2024-09-28,,
6278,6643,1604,2025-11-08,,
6500,439,3683,2025-10-26,,
6580,1009,1198,2025-01-19,,
6625,3632,4897,2024-09-19,,
6718,9079,2735,2025-03-09,,2025-11-30
7194,6862,2125,2025-11-26,,2025-12-19
7324,8409,272,2025-03-24,2025-08-08,
7386,3981,3723,2025-12-10,,2025-12-24
8343,1623,2149,2025-11-16,,
8438,9265,1489,2025-07-21,2025-09-07,
8523,5957,936,2025-10-30,,
8739,3067,2762,2024-11-07,,
8921,4988,4450,2025-12-02,,
8970,2161,2243,2025-01-21,,
9344,2644,1604,2025-03-19,,2025-06-26
9511,4542,520,2025-12-24,,
9652,9207,1008,2024-02-12,,
9754,7186,368,2024-04-27,,
10042,1930,4649,2024-02-14,,2024-12-17
10438,3839,285,2025-12-21,,
10663,1718,4436,2025-09-03,,2025-11-30
10795,1415,4867,2025-09-30,,2025-12-07
11042,859,1584,2025-04-09,2025-07-03,
11673,8011,3354,2024-06-22,,2025-03-09
11806,260,3865,2025-04-16,,
11885,8268,1759,2025-01-08,,
12084,5945,4066,2025-06-10,,
12153,3901,3788,2024-03-27,,
12225,426,3066,2025-11-09,,
12707,5452,1295,2025-01-26,,2025-03-20
12767,790,1712,2025-10-07,,
13077,315,750,2025-10-03,,
13122,1353,434,2024-12-29,,
13307,5022,1729,2025-06-11,,
13311,4688,1927,2024-04-11,,2024-08-30
13423,8005,1306,2025-04-15,,2025-10-17
13643,1156,4591,2024-10-08,,
13857,3019,802,2023-12-27,,
13934,2821,406,2025-02-11,,
14042,9700,725,2025-09-30,2025-12-08,
14267,2257,1577,2025-03-23,,
14278,2909,4151,2024-03-15,,
14330,8957,2235,2025-09-15,2025-11-12,
14371,8537,2223,2025-01-24,2025-06-26,
14432,1267,276,2025-05-18,2025-08-21,
14832,5668,3260,2024-12-31,,2025-02-07
15054,944,373,2025-06-23,,
15580,4768,1299,2025-01-05,,
15932,3257,1367,2024-10-03,2025-01-24,
16195,4590,4060,2024-07-15,,2025-04-17
16412,6130,633,2025-03-14,2025-04-01,
16580,9218,3675,2025-01-12,,
16731,173,3946,2025-01-21,2025-02-10,
16909,6368,4637,2025-07-13,2025-11-05,
16913,9572,1038,2024-10-27,,2025-08-12
17412,8064,1358,2024-02-10,,
17822,8252,1876,2024-07-07,2024-10-01,
18132,9884,327,2025-07-29,,
19227,4709,4407,2025-06-14,,
19532,1926,4395,2025-09-09,,
19544,7790,2715,2024-07-16,,
19789,8130,494,2024-02-09,2024-03-06,
25,521,1265,2024-12-19,,
32,6871,639,2024-09-18,,
801,9203,3896,2024-10-09,,
948,6637,1809,2025-04-20,,
1313,1344,50,2024-10-12,2024-11-12,
1370,7000,4489,2024-09-10,,2024-12-28
1394,9737,106,2024-11-29,,2025-01-03
1772,3646,4360,2024-12-20,,
1986,8281,4079,2025-09-22,,
2052,654,2647,2025-07-02,2025-11-03,
2306,3617,1069,2025-12-02,,2025-12-21
2507,6637,1947,2024-09-05,2024-12-31,
3137,7475,3593,2025-07-19,,2025-09-20
4097,3703,2699,2025-03-30,,
4399,5029,301,2025-06-19,,
5029,4074,4639,2025-01-13,,
5178,8212,4440,2024-11-11,2025-03-21,
5185,6515,2549,2025-02-18,,
5200,5834,2114,2024-09-17,,2025-02-02
5418,788,460,2024-02-18,2024-03-26,
5598,8257,723,2024-01-10,2024-05-21,
5911,3493,3599,2024-01-25,,
5916,6910,575,2025-12-14,,2025-12-18
6024,6398,1821,2025-07-04,,
6049,9247,1179,2025-11-26,2025-12-12,
6074,936,4856,2025-04-28,,
6448,6773,3323,2024-09-18,2025-01-12,
6743,2560,949,2025-12-15,,
7197,5935,431,2024-03-08,2024-05-16,
7234,2475,3506,2023-12-29,2024-04-16,
7319,6114,3892,2025-10-07,,
7752,5556,3666,2024-12-26,2025-05-21,
8715,4559,941,2024-10-12,,
8724,1193,372,2024-03-22,,
8761,178,990,2024-10-13,,
8874,440,2392,2025-03-27,,
9409,6194,2955,2023-12-26,,
9847,7625,1168,2025-09-16,,
9980,1890,1327,2025-10-15,,
10280,1870,4726,2024-12-17,,
10724,8327,1404,2024-11-19,,
10771,7115,10,2025-01-28,,
11088,7075,26,2025-10-31,,
11104,3220,4601,2025-03-05,,
11619,510,3653,2024-09-23,,
11798,1204,2860,2025-10-24,,
12029,8562,2982,2025-10-15,2025-11-07,
12403,9098,1962,2024-07-28,2024-08-25,
12504,4742,65,2024-08-08,,
12960,7255,3349,2024-05-30,,
12972,1783,1256,2024-12-22,,
13145,3071,2965,2024-12-11,,
13152,9628,1995,2024-05-14,,
13197,9501,883,2025-04-15,,2025-10-28
13353,8202,645,2025-06-29,,
13536,9429,1878,2024-05-22,,
13637,6462,2211,2025-03-23,,
14519,5442,3511,2024-05-27,,
14616,4853,396,2025-12-11,2025-12-21,
14780,7133,3029,2025-08-29,,
15167,5039,415,2024-03-03,,2024-12-06
15176,9069,1135,2025-06-07,,
15194,9877,3884,2025-01-02,,
15494,9474,1810,2024-03-11,,
15630,8494,188,2024-09-13,,
15758,9480,1715,2024-08-28,,
15858,1690,4201,2025-10-15,,
15931,9234,1750,2024-10-11,,2024-11-27
15946,5892,1294,2024-03-11,2024-04-13,
15990,9402,40,2025-04-06,,
16528,2644,3680,2025-01-12,,
16563,4624,3857,2025-10-22,,2025-12-24
16622,3848,2389,2025-09-05,,2025-10-08
16781,2681,680,2025-06-23,,
16820,4726,4807,2024-07-14,,
16849,1413,4986,2025-10-31,2025-11-16,
17322,8021,383,2024-11-08,,
17675,8417,2236,2024-01-03,2024-02-05,
18204,3265,2630,2024-08-24,,
18406,6137,1811,2024-12-13,,
18407,5789,1440,2025-01-11,,
18634,784,366,2025-07-30,,
18829,7394,2266,2024-09-04,2025-02-22,
19079,4341,3422,2025-06-21,,2025-08-31
19218,4426,1948,2025-01-28,2025-06-08,
19348,4187,1679,2024-07-16,,
19356,4191,1975,2024-07-25,2024-10-12,
19763,2590,4145,2024-03-16,,
19966,4822,3301,2024-11-23,2025-02-14,
23,8365,4757,2025-04-11,2025-08-21,
177,3811,2388,2025-04-01,,
216,8043,3571,2025-07-16,,
297,8740,3354,2025-08-03,,
303,2647,1415,2024-06-16,2024-06-27,
1006,7976,1253,2024-08-20,,
1442,5516,1280,2025-11-21,,2025-12-24
1537,246,3215,2025-11-16,,
2231,8457,1025,2025-10-18,2025-11-25,
2351,7962,538,2025-01-21,2025-03-09,
2410,328,38,2025-01-14,,
2827,6255,1091,2025-02-28,2025-08-07,
3344,850,826,2024-04-16,,
3733,4709,4492,2024-08-03,,2024-11-12
4546,7292,3886,2024-11-20,2025-01-19,
4752,4310,1198,2025-12-02,,2025-12-09
5168,7634,2197,2025-09-08,,
5263,5381,404,2024-02-16,,
5380,6193,1611,2025-09-15,2025-12-23,
5619,1665,2733,2024-06-04,2024-09-15,
5754,705,2064,2024-09-30,,
5844,6469,2656,2025-01-07,2025-04-22,
5903,9854,611,2024-10-30,,
6168,6101,3710,2025-03-04,2025-06-26,
6468,7729,2460,2025-08-27,2025-09-15,
6763,2127,4311,2025-08-15,2025-09-23,
6929,2016,4361,2025-05-05,,
7388,6949,2820,2024-11-09,,
7583,569,4579,2025-08-30,,2025-10-03
7637,3452,1648,2024-06-06,,2024-10-22
7765,5217,3363,2025-11-24,,
8231,3049,1369,2024-09-22,,
8328,8595,3737,2025-04-16,,
8531,9187,3495,2024-04-24,,
8588,4713,2688,2024-07-22,2024-12-26,
8796,1802,4592,2025-11-26,2025-12-23,
8909,3948,2486,2024-01-04,2024-06-17,
9146,3481,740,2025-09-04,,
9439,7211,2394,2025-01-02,,
9598,7117,319,2024-02-04,2024-05-16,
9657,6188,914,2024-11-09,,
9720,8299,3581,2024-02-27,,
9930,6836,2724,2024-12-07,,
10375,8870,719,2024-03-15,2024-07-21,
10805,3687,4077,2025-09-06,,
10806,5295,1187,2024-12-11,2025-04-02,
11748,5261,1088,2024-12-21,,
11796,1075,2093,2025-01-14,,2025-02-26
11813,8225,2284,2024-07-08,,
11846,334,2104,2024-10-01,,
11991,4445,2090,2025-12-10,2025-12-23,
12223,6403,4730,2025-04-05,2025-09-21,
12288,5896,1561,2024-01-23,,
12402,8439,2389,2025-04-10,,
12538,8889,2972,2024-09-02,,2025-07-26
12982,8069,608,2024-10-01,,
13146,8348,386,2025-01-11,,
13263,6251,1827,2024-07-06,,
13349,7538,302,2024-06-17,,
13452,3377,3230,2025-09-13,,
13713,2601,3535,2025-12-04,,
13890,6798,3021,2025-10-25,2025-12-10,
13894,2772,1118,2024-05-28,,
13977,3974,767,2025-04-26,,
13981,3384,36,2024-02-09,,
14679,4218,4575,2024-03-23,,2024-12-10
14695,4174,334,2025-12-24,,
14772,8278,1457,2025-07-24,2025-08-08,
14784,2385,1874,2025-05-15,,
14966,2347,3347,2024-11-28,,
15009,7725,3187,2025-09-11,,
15479,7101,4782,2025-07-08,,
15760,3660,463,2025-07-29,2025-10-18,
15970,5637,3705,2024-05-06,,
15979,2346,3821,2025-12-12,,
15986,8210,4442,2024-10-30,,
16046,2244,3670,2025-08-27,,
16313,2973,2916,2025-11-07,,
16414,9054,1245,2024-02-27,,
16490,1932,1622,2024-03-01,,
16543,4197,3617,2025-10-19,,
16703,5751,2627,2025-03-10,,2025-06-24
17067,7607,3263,2024-01-14,,
17223,4243,2715,2025-02-08,2025-07-19,
17278,9926,1524,2024-04-08,,
17298,8339,2899,2025-02-13,2025-05-17,
17300,1245,54,2025-04-06,,
17302,4792,2647,2025-11-27,,2025-11-30
17321,9403,2060,2025-08-10,,2025-10-01
17761,4579,1552,2025-04-29,,
17832,9542,878,2025-11-23,,2025-12-16
18116,3044,4515,2025-01-12,,
18221,7831,3006,2024-12-09,,
18495,5542,4034,2024-12-05,,
18871,811,3144,2025-12-12,2025-12-25,
19067,3625,2217,2025-06-13,,
19096,3755,589,2025-08-05,,
19292,9349,3521,2024-11-18,,
19650,847,688,2025-11-12,,
19741,380,4148,2025-06-14,,2025-07-15
19759,9394,2135,2025-12-02,,
399,3393,2884,2025-03-22,,2025-07-17
463,331,4675,2025-12-08,,
732,9637,1106,2024-02-09,,
745,4732,1078,2025-12-09,,
763,2202,1643,2025-05-25,2025-07-10,
967,6909,4310,2025-03-26,,
1349,9591,1135,2024-12-14,,
1761,27,2999,2024-02-09,,
1889,6615,4327,2025-04-02,2025-07-20,
2433,5042,3049,2025-06-09,,
2748,2056,3965,2024-12-16,,
2798,5112,1310,2025-01-01,,
3049,2105,1779,2025-10-12,,
3201,7402,3422,2024-02-27,,
3948,7003,1525,2025-01-01,,
3955,697,1631,2024-12-31,,
4339,5410,1054,2024-08-02,,
4686,1180,2248,2025-07-11,,
4811,8053,3279,2025-09-16,,
4899,675,3188,2025-10-15,,
5773,9433,4511,2025-04-26,,
5951,4474,758,2025-05-05,2025-07-04,
5993,7609,4672,2025-03-30,,
6114,2271,707,2025-01-11,,2025-07-01
6151,1815,3481,2024-10-02,,
6313,2456,640,2025-10-24,,
6419,6386,769,2025-03-12,,
6492,8162,665,2024-07-24,,
6708,457,2898,2024-07-07,,
6806,3814,1561,2025-09-23,2025-12-08,
7097,4519,702,2024-06-12,2024-07-26,
7109,9760,1127,2025-03-31,,
7226,4005,4019,2024-10-13,,
7270,7778,1689,2024-01-24,,
7458,4731,2884,2025-12-23,,
7580,3689,4581,2025-01-26,,
7874,2970,2814,2024-03-08,,
7969,5900,1323,2025-11-07,,
8234,2337,2593,2024-04-22,,
8254,331,3410,2023-12-27,,
8288,9186,2717,2025-04-03,,
8417,598,681,2025-03-08,2025-07-06,
8470,6630,2318,2024-12-24,,
9411,9449,3007,2025-05-21,,
9776,9849,1804,2025-11-05,,2025-12-13
10359,8853,4993,2024-06-20,,
10389,7030,702,2024-03-31,,
11214,8662,4977,2025-08-18,2025-09-20,
11286,8311,203,2025-12-15,2025-12-25,
11319,5050,3338,2025-07-15,,
11415,2055,317,2024-01-21,,
11433,3174,3097,2024-09-14,2024-11-04,
11488,6918,3125,2025-05-23,,2025-06-16
11981,7195,2175,2024-05-06,,
12031,6991,3240,2025-12-24,,
12278,7392,3443,2025-05-22,2025-07-09,
12333,9732,1774,2025-11-08,,
12377,2427,4867,2025-07-24,,
12389,5432,4634,2025-09-04,,
12528,320,4330,2024-07-30,,
12694,9370,2451,2024-01-25,,
12877,537,3387,2025-11-05,,
13096,797,1225,2025-10-23,,2025-12-21
13254,8167,4719,2024-01-29,2024-06-09,
13402,5350,196,2024-01-18,,
13510,3746,2891,2024-09-07,,
13551,5343,1800,2025-07-24,,
14004,6948,836,2025-12-23,,
14260,1442,1928,2024-04-13,,
14318,666,4524,2024-01-10,,
14450,7101,1986,2024-05-07,,
14532,5026,2499,2024-07-27,,
14764,3219,55,2024-07-02,,
14839,273,1010,2024-06-09,,
15006,7559,1332,2025-04-14,2025-09-02,
15185,4720,1387,2024-04-08,,2024-12-07
15218,8442,3915,2024-02-07,2024-05-10,
15553,5381,408,2024-01-21,,2024-12-18
15836,5940,2421,2024-08-12,,
15871,9089,1904,2024-10-07,,
15962,8255,1180,2024-03-11,,
15968,6566,2857,2025-11-08,2025-12-16,
15978,6737,3321,2024-04-13,,
16005,3161,1409,2025-01-12,,
16164,5531,3139,2025-07-14,2025-11-13,
16421,8500,2859,2024-06-25,,2025-02-15
16486,7056,1290,2025-02-03,,
16561,300,1176,2025-05-15,,2025-05-21
16649,4096,751,2024-05-25,,
16676,2244,3885,2025-10-09,,
16680,9101,4252,2024-03-12,,
16704,8013,2264,2025-06-04,,
16948,914,1317,2025-05-15,2025-05-25,
17168,9211,3574,2024-02-24,2024-04-30,
17329,7614,1461,2024-04-07,,
17460,2484,4324,2025-08-14,,
17472,6952,1267,2025-09-22,,
18470,109,272,2025-06-08,,
18486,1077,994,2025-05-23,2025-07-14,
18870,4975,3101,2025-09-04,,
19169,4889,2345,2024-12-06,,2025-08-28
19270,8274,34,2024-03-14,,2024-07-02
19347,3652,2013,2024-04-08,,2025-01-23
19490,973,34,2024-10-13,,
292,4196,1473,2024-07-17,,
410,4828,1461,2025-05-25,,2025-09-14
421,2370,3649,2024-12-15,,
488,2386,4979,2025-08-17,,
996,6544,2087,2025-08-07,2025-10-19,
1357,3317,496,2024-11-10,,
1420,1539,800,2025-11-05,,
1485,7593,3927,2024-05-10,2024-10-20,
1747,1178,4,2025-09-29,,2025-12-09
1878,5378,2849,2025-12-19,,
1953,4506,1183,2025-04-07,,2025-08-08
1987,5107,1622,2024-10-22,,2025-05-20
2004,4554,503,2024-09-03,2024-11-04,
2094,7748,1653,2025-09-05,2025-09-29,
2123,4315,2977,2025-02-21,,
2206,4468,320,2025-03-22,2025-04-01,
2216,3526,3617,2025-06-09,2025-10-02,
2390,3162,4613,2024-11-18,2024-12-11,
2517,1730,3169,2024-10-02,2024-12-21,
2841,1801,3793,2025-06-02,,2025-11-13
4056,7606,1244,2024-08-23,,
4341,8073,3126,2025-07-08,,
4735,4955,4747,2025-04-05,,
4881,1127,114,2024-09-26,,
4989,6145,2928,2024-07-22,2024-10-10,
5271,1241,4498,2025-02-24,,
5284,3904,2721,2025-01-20,,
5409,5575,4240,2024-03-31,,
5633,5244,4212,2024-08-14,,
5891,2840,2945,2025-07-23,,
5937,7963,934,2025-07-13,,
6030,9989,3427,2025-11-28,,
6048,9106,2638,2024-11-23,,
6423,2213,446,2024-01-18,,
6462,9513,488,2025-11-30,,
6558,8646,502,2024-08-25,,2025-03-24
6683,2524,614,2025-03-26,2025-05-14,
6864,4297,3887,2025-12-22,2025-12-25,
7284,8898,4767,2025-05-04,,
7289,1692,4927,2025-08-20,2025-09-15,
7525,7768,1756,2025-09-14,,
7890,600,2746,2025-09-25,,2025-10-04
7989,3701,3722,2024-03-10,2024-05-24,
8242,7725,3768,2024-04-19,2024-09-13,
8286,2555,216,2025-05-11,,
8300,7018,1231,2025-03-30,,
8371,9017,371,2025-05-24,,
8524,21,4301,2024-01-07,,
8562,3784,1720,2025-03-16,,
8713,1626,1932,2025-07-28,,
8747,3005,3892,2025-08-05,2025-09-28,
9288,7423,4973,2025-04-10,,
9629,9206,1231,2025-05-20,,
9723,7032,2418,2025-12-11,2025-12-19,
9954,8671,3021,2025-06-29,,
10038,3157,793,2024-12-12,,
10264,9824,344,2025-08-01,,
10268,8461,3032,2025-05-24,,
10694,8612,3863,2025-09-23,,
11082,8321,3160,2025-03-15,,
11469,5908,4138,2025-05-01,,
12017,1069,1677,2024-09-15,,2024-10-26
12069,3689,2562,2024-09-15,2024-09-23,
12099,6368,2590,2025-08-20,,
12242,4239,1826,2025-07-11,2025-08-12,
12269,3308,68,2024-04-01,,
12497,500,4996,2025-03-25,,
12550,6871,1238,2024-05-16,,
12684,3976,1523,2024-12-20,2025-04-09,
12690,3995,285,2024-08-09,2024-11-11,
12994,9714,467,2024-12-12,2025-04-13,
12999,4346,1140,2024-05-21,,
13310,5902,1469,2025-11-14,,
13833,296,2682,2025-06-23,2025-06-30,
14309,3372,3873,2024-10-18,,2025-08-22
14433,552,4737,2025-05-27,,
14595,6856,856,2025-01-21,,
14644,6916,4031,2025-08-28,,
14908,4177,4340,2025-10-20,2025-12-04,
14994,8094,2362,2024-04-23,2024-09-08,
15094,4098,1415,2024-05-16,,
15315,6237,3511,2024-03-22,,
15629,2193,3509,2024-10-28,,
15924,8440,3262,2024-01-14,,2024-06-01
16264,8547,2614,2025-09-22,,
16603,4138,3168,2024-06-08,,
16654,5896,3497,2024-12-12,,
17156,9539,2438,2025-07-03,,
17180,5659,57,2024-10-06,,
17205,1688,1868,2024-10-01,2024-10-24,
17720,5787,3682,2024-12-12,,2025-07-01
17758,9251,487,2024-01-19,,
17770,8624,3654,2025-05-10,,
17773,1092,4058,2024-09-14,,
17871,347,3737,2024-03-01,,
18367,2955,970,2025-04-22,,
18400,5305,4089,2025-08-02,,
