supplier_id,supplier_rating,supplier_status,is_preferred,is_verified,contract_start_date,contract_end_date,city,state,zip_code,country
82,2.44,Inactive,False,True,2019-05-29,2023-05-10,Vancouver,BC,,CA
276,5.0,Active,True,True,2022-06-02,2027-01-28,Ottawa,NS,,CA
170,4.78,Under Review,False,True,2021-07-16,2024-07-25,Glasgow,England,,GB
359,3.76,Inactive,False,False,2018-09-07,2021-05-01,Nantes,Occitanie,41879,FR
18,4.43,Active,False,True,2023-10-06,2027-06-14,Toronto,QC,,CA
146,1.81,Inactive,False,False,2020-10-29,2023-04-26,Hamburg,Unknown,26300,DE
292,4.33,Inactive,False,True,2019-06-11,2023-05-06,Vancouver,AB,,CA
320,4.58,Active,False,True,2023-12-07,2026-04-06,Leeds,Scotland,,GB
131,4.47,Inactive,False,True,2020-08-20,2022-05-14,Chicago,CO,49692,US
214,4.66,Inactive,False,True,2021-10-11,2024-01-07,Los Angeles,GA,82930,US
304,3.1,Inactive,False,False,2022-11-23,2024-11-07,Jacksonville,WA,39114,US
447,4.19,Inactive,False,True,2018-12-28,2022-08-19,Liverpool,Wales,,GB
493,2.9,Inactive,False,True,2022-02-02,2024-06-16,Charlotte,MA,69245,US
91,2.73,Active,False,True,2021-06-24,2026-06-20,Edinburgh,Scotland,,GB
330,4.16,Inactive,False,False,2021-02-12,2023-02-05,Jacksonville,VA,95356,US
430,4.31,Inactive,False,True,2021-07-07,2025-01-12,Strasbourg,Unknown,76781,FR
110,3.95,Active,False,False,2024-11-17,2029-05-26,Berlin,Unknown,41730,DE
362,1.88,Inactive,False,True,2022-02-02,2023-12-13,Liverpool,England,,GB
435,2.28,Under Review,False,False,2023-09-23,2025-10-30,Boston,WA,26069,US
279,1.93,Inactive,False,True,2019-02-28,2020-05-31,Ottawa,QC,,CA
265,3.48,Inactive,False,True,2018-07-08,2019-11-20,Los Angeles,WA,57635,US
411,4.75,Inactive,False,True,2021-07-21,2024-06-04,Houston,PA,29799,US
44,4.22,Inactive,False,True,2019-07-16,2022-11-06,Vancouver,NB,,CA
52,4.44,Inactive,False,True,2018-06-25,2023-06-04,New York,IL,36059,US
193,4.46,Inactive,False,False,2021-05-24,2024-02-27,Vancouver,SK,,CA
238,4.81,Active,False,True,2022-03-31,2027-01-10,Winnipeg,BC,,CA
307,4.68,Inactive,False,True,2020-12-05,2022-04-28,Winnipeg,ON,,CA
470,0.0,Pending,False,False,2024-12-20,2026-10-19,San Diego,NC,15421,US
448,4.41,Inactive,False,False,2022-08-06,2025-07-02,San Antonio,NY,15392,US
148,1.93,Under Review,False,True,2021-12-01,2023-10-30,Lyon,Unknown,19465,FR
376,3.17,Inactive,False,True,2019-03-18,2020-06-23,Dallas,CO,99459,US
169,4.23,Suspended,False,True,2021-10-02,2026-01-27,Fort Worth,OH,30913,US
490,2.73,Inactive,False,True,2021-02-17,2024-05-18,Boston,OR,78421,US
11,3.4,Active,True,True,2023-06-05,2026-09-28,Philadelphia,WA,42586,US
263,4.64,Inactive,False,True,2019-05-09,2022-10-10,Philadelphia,CA,68886,US
348,3.86,Under Review,False,True,2019-03-24,2024-02-01,Philadelphia,FL,52388,US
356,3.19,Inactive,False,True,2021-03-15,2023-02-25,Indianapolis,FL,20867,US
465,2.07,Inactive,False,True,2024-09-13,2025-09-24,San Jose,GA,72076,US
35,4.71,Under Review,False,True,2024-07-09,2025-07-09,Montreal,AB,,CA
473,4.92,Inactive,False,True,2021-07-01,2025-08-05,Leeds,England,,GB
478,4.57,Inactive,False,True,2021-08-01,2025-09-16,Portland,IL,85806,US
71,3.02,Suspended,False,False,2023-02-03,2027-11-26,Phoenix,CO,92644,US
233,4.37,Inactive,False,True,2021-10-25,2025-03-20,Portland,MA,99658,US
345,4.37,Active,False,True,2023-09-30,2026-11-15,Chicago,NC,23733,US
477,4.0,Active,False,True,2022-11-24,2026-02-16,Nice,Unknown,56760,FR
441,4.17,Inactive,False,False,2021-01-13,2022-12-31,San Diego,TN,24473,US
8,2.09,Under Review,False,True,2023-05-11,2025-05-26,Montreal,NB,,CA
42,3.03,Active,True,True,2024-08-25,2026-05-28,Toronto,NS,,CA
270,4.97,Under Review,False,True,2018-06-25,2021-10-25,Los Angeles,PA,87295,US
379,3.81,Inactive,False,True,2023-04-06,2025-01-24,San Antonio,VA,56348,US
300,4.0,Inactive,False,True,2021-01-18,2025-11-28,Leeds,Scotland,,GB
395,4.16,Inactive,False,False,2018-11-25,2021-05-19,Toronto,ON,,CA
427,4.39,Inactive,False,True,2021-12-09,2023-12-12,Quebec City,MB,,CA
46,2.24,Inactive,False,True,2020-07-18,2024-12-18,Stuttgart,Hesse,96459,DE
58,3.54,Inactive,False,True,2023-01-31,2025-04-17,Houston,VA,40498,US
93,2.75,Inactive,False,True,2022-08-16,2025-09-01,El Paso,CA,29586,US
419,4.62,Inactive,False,True,2023-03-08,2025-01-22,El Paso,PA,22494,US
446,4.47,Inactive,False,False,2020-05-25,2024-03-02,Denver,MI,67543,US
332,4.72,Active,True,True,2023-02-19,2026-02-11,Bristol,Scotland,,GB
485,3.4,Under Review,False,False,2019-04-05,2023-05-12,Winnipeg,NB,,CA
498,1.02,Inactive,False,False,2019-11-29,2024-03-06,Chicago,PA,79495,US
154,3.36,Inactive,False,True,2023-08-08,2025-08-18,Munich,Hesse,99128,DE
188,1.6,Active,False,True,2023-01-30,2027-06-25,Bristol,England,,GB
195,4.4,Inactive,False,True,2018-04-19,2021-05-13,London,Scotland,,GB
236,3.78,Active,False,True,2021-09-24,2026-03-22,Indianapolis,VA,85495,US
437,3.3,Under Review,False,True,2019-08-30,2021-07-12,Birmingham,England,,GB
80,4.81,Inactive,False,True,2020-08-21,2023-08-28,Edinburgh,England,,GB
240,3.42,Under Review,False,True,2020-12-26,2021-12-29,Philadelphia,NJ,87102,US
399,4.27,Inactive,False,True,2019-11-21,2023-10-18,Detroit,NY,67530,US
63,3.52,Inactive,False,True,2018-09-01,2023-05-29,Jacksonville,PA,67275,US
461,3.04,Active,True,True,2024-10-16,2027-06-30,Unknown,Bavaria,88022,DE
225,3.53,Inactive,False,True,2021-10-07,2023-04-06,Munich,Saxony,62963,DE
239,5.0,Under Review,False,False,2020-06-12,2025-05-03,Denver,NC,77062,US
27,4.44,Active,True,True,2023-05-13,2026-05-29,Dallas,NC,93500,US
78,4.58,Inactive,False,True,2020-02-08,2024-08-19,Lyon,Occitanie,83787,FR
456,3.56,Inactive,False,True,2018-05-17,2020-05-22,Edinburgh,England,,GB
31,3.98,Inactive,False,True,2022-10-12,2025-10-29,Ottawa,SK,,CA
472,3.69,Inactive,False,True,2020-02-13,2023-01-14,Columbus,NY,34241,US
440,3.24,Active,False,True,2024-01-31,2027-08-03,Detroit,IL,48917,US
7,2.57,Inactive,False,False,2021-07-26,2024-04-07,Dallas,MI,30753,US
25,3.52,Inactive,False,True,2018-04-28,2020-11-28,Columbus,PA,46298,US
66,3.11,Inactive,False,False,2021-05-02,2025-01-21,Winnipeg,BC,,CA
142,4.11,Active,False,True,2024-10-15,2029-05-08,San Jose,NJ,39297,US
331,3.72,Under Review,False,True,2023-06-07,2025-02-10,Quebec City,SK,,CA
480,2.83,Active,False,True,2023-01-03,2027-02-28,Toronto,ON,,CA
123,4.33,Inactive,False,True,2021-08-03,2024-10-25,Ottawa,ON,,CA
13,4.48,Active,False,True,2023-09-26,2026-08-15,Houston,NC,25527,US
324,2.16,Inactive,False,True,2018-02-14,2020-06-20,Edmonton,QC,,CA
457,3.09,Inactive,False,False,2018-05-26,2022-11-08,Fort Worth,VA,28292,US
459,4.2,Inactive,False,False,2021-03-16,2023-09-10,Indianapolis,GA,23650,US
500,1.83,Inactive,False,False,2020-03-25,2023-07-27,Munich,Saxony,43380,DE
208,4.01,Pending,False,False,2024-03-20,2027-01-31,Unknown,Berlin,46140,DE
468,4.16,Inactive,False,False,2020-08-28,2022-12-17,Nantes,Unknown,61962,FR
68,4.39,Active,False,True,2022-10-23,2026-01-13,Edmonton,ON,,CA
106,3.24,Pending,False,False,2024-04-26,2026-12-04,Montreal,MB,,CA
147,4.91,Under Review,False,True,2022-12-28,2027-09-26,Leeds,Wales,,GB
175,3.26,Active,False,True,2023-11-26,2028-01-29,San Antonio,NY,95058,US
213,3.11,Active,False,False,2023-04-23,2027-07-17,Leipzig,Bavaria,78257,DE
341,4.24,Under Review,False,True,2021-10-25,2025-03-14,Columbus,OH,87782,US
406,3.67,Inactive,False,True,2019-04-10,2021-05-19,Stuttgart,Bavaria,73456,DE
60,3.31,Active,True,True,2024-10-06,2027-04-19,Detroit,VA,52751,US
109,3.53,Inactive,False,True,2019-08-31,2020-10-15,Liverpool,Wales,,GB
296,4.43,Inactive,False,True,2021-09-05,2025-03-12,Calgary,NS,,CA
401,3.91,Inactive,False,False,2020-03-13,2021-08-29,Boston,TN,99975,US
463,2.99,Inactive,False,False,2018-01-22,2019-09-21,Philadelphia,OR,88759,US
319,3.4,Inactive,False,True,2020-06-25,2024-11-19,London,Wales,,GB
455,3.85,Inactive,False,True,2021-03-26,2022-12-06,Toronto,NS,,CA
4,1.91,Inactive,False,True,2021-12-27,2024-03-30,San Jose,OH,25728,US
70,4.86,Active,False,True,2023-04-29,2026-11-30,Chicago,TN,25737,US
88,3.8,Active,False,True,2024-09-29,2026-02-07,Detroit,TN,24921,US
353,4.63,Inactive,False,True,2021-12-18,2023-02-24,Charlotte,NJ,47534,US
77,4.32,Under Review,False,False,2019-01-31,2022-12-11,Marseille,Unknown,13985,FR
86,4.14,Inactive,False,False,2018-01-23,2022-09-30,Seattle,NC,30280,US
151,4.35,Active,True,True,2024-04-28,2026-09-29,Toulouse,Unknown,64175,FR
250,4.07,Inactive,False,True,2023-08-14,2024-10-09,Glasgow,England,,GB
413,4.41,Inactive,False,True,2018-06-27,2020-08-01,San Jose,FL,15170,US
221,4.62,Under Review,False,True,2019-03-07,2023-02-18,San Antonio,FL,63302,US
309,2.74,Inactive,False,True,2019-03-24,2020-08-09,Edinburgh,England,,GB
32,4.42,Active,True,True,2022-05-10,2026-10-09,Quebec City,NS,,CA
120,4.5,Active,False,False,2023-06-13,2026-05-07,Memphis,OH,13785,US
141,1.55,Active,True,True,2024-04-23,2028-09-29,Austin,PA,67367,US
350,4.09,Inactive,False,False,2018-04-02,2019-07-13,Indianapolis,MA,60227,US
415,4.25,Inactive,False,True,2021-11-20,2024-03-06,Los Angeles,CA,34822,US
217,2.16,Active,False,True,2024-10-18,2028-03-18,Austin,TN,20239,US
287,4.66,Inactive,False,True,2022-06-14,2025-09-13,San Diego,MI,74048,US
315,4.55,Inactive,False,False,2020-12-26,2023-05-19,Charlotte,PA,64494,US
449,4.32,Under Review,False,True,2018-02-17,2022-06-23,Los Angeles,PA,56768,US
5,4.11,Inactive,False,True,2020-04-30,2024-02-10,Portland,FL,81072,US
64,4.45,Inactive,False,False,2022-10-30,2025-05-03,Indianapolis,NC,78222,US
364,3.44,Inactive,False,True,2020-07-18,2025-01-25,Hamburg,Bavaria,65811,DE
150,4.74,Inactive,False,False,2018-10-31,2023-07-24,Liverpool,Northern Ireland,,GB
495,4.37,Inactive,False,True,2018-09-20,2023-05-29,Boston,NY,20833,US
72,4.39,Active,False,True,2022-09-01,2027-05-03,El Paso,GA,94326,US
398,2.29,Inactive,False,True,2023-05-13,2024-08-03,Jacksonville,GA,47281,US
165,3.44,Inactive,False,True,2021-06-14,2025-12-10,San Jose,NC,91932,US
54,4.21,Inactive,False,True,2022-05-02,2024-04-04,Leipzig,Bavaria,59348,DE
243,3.21,Inactive,False,True,2019-09-29,2021-04-13,Columbus,OR,80084,US
56,3.49,Inactive,False,True,2020-06-03,2023-10-23,San Jose,MI,22165,US
99,4.91,Inactive,False,True,2022-05-03,2024-09-20,Charlotte,TX,44731,US
479,4.36,Active,True,True,2024-12-24,2027-09-17,Unknown,Unknown,92944,DE
197,4.89,Inactive,False,True,2023-02-27,2027-11-25,Austin,VA,52537,US
223,4.5,Inactive,False,True,2020-03-05,2023-04-21,London,Scotland,,GB
312,4.72,Under Review,False,False,2020-03-18,2025-01-20,Philadelphia,CA,13162,US
242,0.0,Pending,False,False,2022-02-25,2026-09-14,London,England,,GB
262,4.55,Inactive,False,False,2021-09-23,2023-10-31,Seattle,FL,73508,US
333,4.66,Active,True,True,2023-03-19,2026-01-28,Fort Worth,VA,22006,US
387,4.82,Inactive,False,True,2024-01-10,2025-03-07,Marseille,Unknown,16419,FR
400,1.95,Inactive,False,False,2018-08-22,2019-12-02,Manchester,Northern Ireland,,GB
83,4.45,Inactive,False,True,2018-03-01,2022-03-29,Boston,FL,70435,US
219,4.8,Inactive,False,True,2021-12-30,2023-11-19,Chicago,GA,77425,US
226,3.82,Active,False,True,2024-07-17,2028-03-07,San Antonio,OH,55677,US
260,4.95,Inactive,False,True,2022-09-06,2025-10-08,New York,GA,69822,US
428,4.51,Inactive,False,True,2020-07-16,2023-07-15,Manchester,Northern Ireland,,GB
59,4.42,Active,True,True,2022-01-18,2026-06-04,Hamburg,Bavaria,33624,DE
40,3.01,Active,False,False,2024-06-24,2026-09-26,Houston,NY,72277,US
451,4.85,Active,False,True,2023-03-16,2027-11-13,Detroit,NY,92630,US
55,4.42,Inactive,False,True,2019-12-21,2023-03-10,Ottawa,ON,,CA
409,3.06,Inactive,False,True,2019-03-20,2023-05-28,Quebec City,BC,,CA
137,4.31,Under Review,False,True,2019-05-05,2022-07-28,Leeds,Wales,,GB
207,3.86,Inactive,False,True,2018-05-27,2021-08-03,Charlotte,MI,15780,US
261,4.42,Under Review,False,True,2018-01-28,2019-06-09,Phoenix,NC,41583,US
361,3.89,Under Review,False,False,2019-05-18,2021-03-22,San Antonio,VA,47689,US
403,4.39,Inactive,False,False,2023-06-25,2024-07-13,Hamburg,North Rhine-Westphalia,87037,DE
445,4.54,Inactive,False,False,2023-03-09,2025-02-15,Edmonton,MB,,CA
101,3.75,Active,False,True,2024-11-19,2029-09-24,Glasgow,Scotland,,GB
200,3.48,Under Review,False,True,2022-06-23,2026-05-10,Columbus,MA,51731,US
366,3.29,Active,False,True,2024-11-09,2028-03-11,Boston,NJ,11336,US
73,3.68,Active,True,True,2024-10-17,2029-01-20,San Diego,OR,54663,US
173,4.57,Inactive,False,True,2019-01-24,2022-11-03,Indianapolis,NJ,37990,US
305,3.77,Inactive,False,False,2021-04-06,2022-11-03,Edmonton,SK,,CA
235,3.9,Inactive,False,True,2024-02-20,2025-09-24,San Antonio,CA,89230,US
334,3.83,Inactive,False,True,2019-10-28,2023-09-24,San Jose,WA,96452,US
26,4.93,Inactive,False,False,2024-09-15,2026-01-08,Winnipeg,NB,,CA
161,4.06,Under Review,False,True,2023-07-14,2025-04-15,Los Angeles,TX,59800,US
210,4.82,Inactive,False,True,2021-02-02,2025-12-05,Winnipeg,BC,,CA
229,3.96,Pending,False,False,2024-04-03,2028-07-11,Toronto,QC,,CA
407,4.31,Inactive,False,True,2021-08-10,2023-08-17,San Jose,WA,17794,US
136,3.87,Inactive,False,False,2021-04-08,2023-10-15,Calgary,NS,,CA
191,3.9,Inactive,False,False,2021-07-04,2024-01-19,Philadelphia,OR,29313,US
467,4.6,Active,False,True,2024-12-24,2026-07-23,New York,MA,23653,US
482,3.82,Inactive,False,True,2024-03-22,2025-12-21,Birmingham,Northern Ireland,,GB
124,4.83,Under Review,False,False,2018-10-13,2020-11-03,Leipzig,North Rhine-Westphalia,25091,DE
338,4.43,Inactive,False,True,2019-01-29,2021-01-17,Houston,VA,47595,US
342,4.87,Active,True,True,2024-04-19,2026-08-18,Marseille,Occitanie,51255,FR
381,4.49,Inactive,False,True,2020-07-27,2022-03-07,Charlotte,WA,81464,US
38,4.02,Under Review,False,True,2020-12-02,2023-02-02,Fort Worth,CO,54609,US
185,3.73,Under Review,False,False,2020-08-06,2024-11-16,Edmonton,MB,,CA
294,4.39,Active,False,True,2022-03-25,2026-11-16,Dallas,GA,18617,US
313,2.83,Inactive,False,True,2020-12-29,2022-12-10,Vancouver,BC,,CA
167,3.93,Active,True,True,2023-02-05,2027-04-25,El Paso,NC,33295,US
172,3.37,Active,False,False,2024-03-09,2026-08-16,Bristol,Northern Ireland,,GB
222,3.7,Active,False,False,2023-05-01,2027-04-10,Dallas,OH,90052,US
316,3.05,Inactive,False,True,2019-11-25,2024-02-15,Ottawa,SK,,CA
231,3.86,Active,False,True,2021-08-16,2026-05-05,San Jose,TX,58966,US
423,4.92,Inactive,False,True,2021-03-04,2025-07-19,New York,TX,92759,US
439,4.53,Inactive,False,False,2020-04-24,2021-09-03,New York,FL,10986,US
218,4.06,Under Review,False,True,2024-08-11,2026-04-08,Quebec City,QC,,CA
290,3.7,Inactive,False,False,2022-02-04,2025-06-11,Portland,MI,51333,US
285,3.64,Active,False,True,2024-06-11,2028-09-29,Columbus,TN,82500,US
76,4.13,Inactive,False,True,2022-07-24,2025-08-28,San Jose,VA,20867,US
244,4.2,Under Review,False,True,2020-01-26,2024-12-09,Bordeaux,Unknown,73049,FR
245,2.32,Active,False,True,2024-11-22,2027-05-19,Phoenix,NY,34804,US
420,4.88,Inactive,False,True,2019-11-22,2020-12-06,Ottawa,NS,,CA
269,2.1,Under Review,False,False,2018-10-30,2022-11-13,Munich,Berlin,40667,DE
382,0.0,Pending,False,False,2024-02-06,2028-01-04,Los Angeles,VA,37962,US
69,1.64,Inactive,False,False,2020-11-08,2022-02-13,Memphis,FL,91990,US
248,4.4,Under Review,False,True,2018-11-05,2021-04-09,Birmingham,England,,GB
258,1.38,Inactive,False,True,2019-06-10,2022-04-07,Montreal,NS,,CA
375,3.36,Inactive,False,True,2023-01-18,2024-12-14,Calgary,ON,,CA
98,4.69,Inactive,False,True,2019-11-02,2021-04-02,Bordeaux,Unknown,72438,FR
383,3.59,Inactive,False,False,2024-11-13,2026-08-23,Cologne,Saxony,38610,DE
432,3.99,Inactive,False,True,2020-08-22,2021-11-11,Detroit,CA,20451,US
458,3.04,Suspended,False,True,2022-04-16,2027-01-13,Winnipeg,AB,,CA
139,4.66,Inactive,False,False,2020-12-07,2025-11-23,Berlin,Bavaria,75463,DE
168,3.4,Inactive,False,True,2021-04-20,2025-11-23,Nashville,AZ,76871,US
374,4.08,Inactive,False,False,2019-12-11,2023-07-03,Charlotte,IL,90257,US
39,1.59,Inactive,False,True,2023-09-25,2025-02-25,Nashville,CO,81477,US
114,4.23,Inactive,False,True,2019-05-12,2023-07-18,Los Angeles,FL,45664,US
417,4.1,Active,False,True,2023-02-07,2026-03-25,Dallas,NY,12989,US
24,3.95,Active,False,True,2022-05-13,2026-07-16,Boston,NY,32883,US
215,2.22,Under Review,False,False,2020-04-20,2022-06-24,Edmonton,QC,,CA
282,3.48,Inactive,False,False,2024-04-19,2025-11-16,Toronto,AB,,CA
323,4.27,Active,False,False,2023-03-18,2026-05-18,Vancouver,AB,,CA
484,4.86,Inactive,False,True,2020-10-05,2025-07-09,Denver,IL,51470,US
115,4.14,Inactive,False,True,2018-01-06,2019-05-27,Los Angeles,CO,81497,US
396,4.18,Inactive,False,True,2020-01-07,2022-01-21,Nice,Unknown,59412,FR
182,4.68,Inactive,False,False,2017-12-30,2022-03-02,Houston,OR,44772,US
308,3.61,Active,False,True,2022-04-16,2026-07-24,Indianapolis,IL,66883,US
317,3.14,Inactive,False,True,2018-04-18,2022-03-26,Glasgow,England,,GB
318,3.76,Inactive,False,True,2018-09-20,2022-12-29,Stuttgart,Hesse,39394,DE
344,3.34,Active,True,True,2024-09-24,2026-01-25,Nice,Occitanie,33609,FR
453,3.59,Inactive,False,True,2021-06-13,2023-12-22,Leeds,England,,GB
288,4.39,Inactive,False,False,2022-01-09,2024-04-01,Jacksonville,FL,44781,US
349,4.27,Active,False,True,2024-12-25,2027-02-05,Nashville,MI,87328,US
360,3.04,Active,False,True,2023-01-04,2026-05-31,Nantes,Unknown,77946,FR
450,3.85,Active,True,True,2024-04-16,2028-11-10,Vancouver,SK,,CA
14,3.06,Under Review,False,False,2019-11-04,2023-05-22,Birmingham,Scotland,,GB
107,3.05,Active,False,True,2023-11-30,2028-11-13,Strasbourg,Unknown,77123,FR
134,3.76,Inactive,False,True,2021-08-23,2024-04-01,Seattle,NC,86800,US
397,4.27,Inactive,False,False,2019-01-27,2023-10-10,Edmonton,NS,,CA
241,4.1,Inactive,False,True,2020-09-07,2022-04-27,Berlin,Berlin,11170,DE
298,2.74,Active,False,True,2022-12-04,2026-04-14,Munich,Saxony,31365,DE
392,3.21,Inactive,False,True,2019-06-05,2024-03-15,Portland,OR,41643,US
122,3.91,Inactive,False,True,2021-02-26,2025-01-31,Phoenix,TN,54434,US
264,3.82,Inactive,False,True,2021-12-26,2025-12-21,Toronto,NS,,CA
273,4.14,Active,True,True,2023-01-08,2026-09-10,Denver,MI,55631,US
367,3.73,Inactive,False,False,2020-09-22,2024-12-27,Columbus,MA,59768,US
152,0.0,Pending,False,False,2022-04-24,2027-04-17,Columbus,OR,11685,US
326,4.45,Inactive,False,True,2024-07-06,2025-07-16,Portland,NC,92017,US
339,3.74,Inactive,False,True,2019-06-17,2020-10-08,Columbus,TN,91526,US
43,4.27,Inactive,False,True,2022-09-14,2025-06-04,Portland,NY,38093,US
85,1.19,Under Review,False,True,2020-11-24,2023-12-06,Philadelphia,TN,39186,US
224,3.12,Inactive,False,False,2023-09-06,2025-04-04,El Paso,OH,41487,US
328,3.09,Active,True,True,2023-07-27,2027-12-31,Calgary,ON,,CA
357,4.57,Inactive,False,False,2023-02-11,2025-06-05,Marseille,Unknown,58223,FR
494,4.21,Inactive,False,True,2018-11-30,2022-08-22,Liverpool,Scotland,,GB
128,4.12,Active,False,True,2024-07-26,2029-05-13,Indianapolis,WA,10768,US
254,4.52,Active,False,True,2024-12-13,2028-04-24,El Paso,WA,99240,US
301,4.61,Inactive,False,True,2023-03-05,2025-06-16,Houston,WA,69280,US
380,4.13,Inactive,False,True,2021-11-06,2024-06-14,San Jose,MA,89101,US
51,3.09,Under Review,False,True,2021-10-03,2024-07-17,Calgary,ON,,CA
132,4.6,Active,False,True,2021-08-04,2026-06-26,San Jose,AZ,68617,US
176,4.09,Inactive,False,True,2023-01-16,2025-10-08,Edmonton,MB,,CA
