session_id,customer_id,session_start,session_end,device_type,referrer_source,pages_viewed,products_viewed,conversion_flag,cart_abandonment_flag
09f0693a-89e0-4298-af4a-63690b57b987,8837,2025-12-07 03:37:52,2025-12-07 03:39:54,Desktop,Paid Search,7,6,True,False
e2d68b1e-ad04-4f5e-8849-fdf6d38eb10a,8227,2021-02-23 15:12:27,2021-02-23 19:08:26,Desktop,Referral,55,19,False,True
af94ec8e-28c9-4a1e-9141-d58e2a330827,7147,2024-01-30 07:30:37,2024-01-30 08:20:23,Desktop,Referral,82,26,True,False
aa15eec8-6c89-45ab-b310-7238e73cc23d,1858,2020-12-26 20:10:48,2020-12-26 21:04:51,Mobile,Organic Search,96,5,True,False
c1c848c9-7a88-4034-b63b-5873586becd1,4603,2024-11-29 11:35:03,2024-11-29 11:36:01,Smart TV,Organic Search,3,1,False,True
357788fd-efc4-4c47-a44d-5de5c83b5557,3291,2023-06-20 11:53:47,2023-06-20 11:57:43,Mobile,Referral,12,5,False,True
42db5d6f-003f-40d4-938c-ada594b7b98c,416,2023-11-18 08:41:54,2023-11-18 09:39:40,Desktop,Direct,60,40,False,False
8de21d53-d7c2-485b-887d-d1730c6da768,6233,2018-11-30 10:05:00,2018-11-30 10:07:40,Smart TV,Paid Search,10,1,False,False
66d58d75-68cc-4086-a050-3a4aee48323f,8730,2024-03-29 01:44:42,2024-03-29 04:10:46,Mobile,Organic Search,81,45,False,True
7737a934-8193-4508-a930-98f09e53e8ed,1561,2021-11-27 10:04:20,2021-11-27 10:10:19,Mobile,Paid Search,14,11,False,True
5a50613e-f01d-485f-95f5-65b3ff0afee6,6337,2025-04-06 07:02:37,2025-04-06 07:02:52,Desktop,Referral,3,0,True,False
09869537-313d-4b98-ab6b-24ef4f2fe9a9,8376,2022-09-29 16:20:21,2022-09-29 16:21:11,Desktop,Referral,2,1,False,False
c8be0c09-b810-4683-bf6b-8035b11f48d3,9768,2023-11-13 17:02:46,2023-11-13 21:02:18,Mobile,Organic Search,52,49,True,False
4b1899fe-4203-45df-aa41-8ae893938808,7760,2025-08-07 09:43:07,2025-08-07 13:25:51,Smart TV,Paid Search,41,17,False,False
843fdb56-20a1-4fc5-8795-ee0d9f61d6b9,6500,2024-10-12 23:12:18,2024-10-12 23:12:27,Desktop,Paid Search,1,0,False,False
fd916166-1a6e-4aa7-b3af-291a6cdc7fa8,9640,2023-04-07 02:30:17,2023-04-07 02:30:46,Tablet,Referral,4,2,False,True
4bf56558-d070-43ff-adec-2f7ac3e9ac60,6038,2024-10-15 14:08:17,2024-10-15 17:05:26,Mobile,Organic Search,42,38,True,False
f4e66c7e-f6c6-4fa8-8b3e-c5a766f6a691,2460,2025-11-20 19:49:08,2025-11-20 20:37:46,Mobile,Social Media,62,20,True,False
e8eaeb4f-9ca0-4d3a-9ef9-3a508053b938,179,2024-09-24 22:43:26,2024-09-24 22:53:29,Wearable,Direct,23,1,False,True
30d10029-edc3-4f03-b950-c6aa4d42b783,6200,2023-12-22 02:46:08,2023-12-22 02:46:50,Mobile,Paid Search,5,1,False,False
a5db48c6-073c-453e-8739-38bc179a8764,5776,2019-12-02 18:46:46,2019-12-02 18:47:01,Mobile,Social Media,4,2,False,True
41692fa2-e4f2-49f7-82ae-0e41c9a3b396,8050,2025-09-06 12:24:55,2025-09-06 12:25:00,Desktop,Organic Search,4,2,False,True
9443e05a-08db-4389-b863-31a26ba9917f,8469,2021-03-20 06:12:27,2021-03-20 07:08:41,Tablet,Paid Search,49,15,True,False
b59a6a84-d96a-4558-ae42-ecc3d50d69e6,9029,2024-07-30 12:30:57,2024-07-30 12:41:51,Mobile,Paid Search,11,6,False,True
22f5d935-64f9-4c35-9e96-ec78eaa09449,5908,2024-05-21 05:00:46,2024-05-21 05:01:05,Desktop,Social Media,4,0,False,False
9e7de0cc-24f5-457e-933a-64575f9e46b5,9221,2023-10-25 23:19:43,2023-10-25 23:20:38,Mobile,Paid Search,2,0,True,False
1e1326e7-474c-4c63-8d3e-e7df045bb77c,529,2023-11-08 07:46:11,2023-11-08 08:06:10,Desktop,Organic Search,23,1,True,False
176930ef-4b26-467e-ac62-44bc5eb6ec58,7380,2024-10-29 12:01:40,2024-10-29 12:15:42,Mobile,Organic Search,7,6,True,False
dcf1d157-68be-4aeb-a8e1-8610c8d28efa,4070,2018-02-14 03:23:19,2018-02-14 03:48:22,Mobile,Social Media,10,5,False,False
a409bfa6-b4b0-48ee-9d36-ad95f9c8b436,8773,2024-04-30 20:12:05,2024-04-30 20:41:50,Mobile,Organic Search,25,19,True,False
6209b922-318b-4d11-b317-f4d74c0386aa,6724,2025-11-24 18:37:30,2025-11-24 18:37:55,Desktop,Social Media,3,1,False,False
678acb0c-6f96-4974-aa46-2fda0193ae09,1140,2025-08-26 11:06:31,2025-08-26 11:19:49,Wearable,Email,17,2,False,True
b64457bf-bc67-4f92-9ed1-a147e1cb06de,106,2024-11-21 10:12:48,2024-11-21 10:34:59,Mobile,Email,20,5,True,False
dd9f0df4-8131-4027-ad93-0d3094f22c38,8621,2019-05-27 05:45:55,2019-05-27 05:46:43,Tablet,Organic Search,2,1,True,False
13d9eb32-0b42-4c0f-ac06-e5970a508611,5516,2025-02-01 05:12:45,2025-02-01 05:13:08,Tablet,Paid Search,1,1,False,False
75bb02eb-afb8-45d5-96fa-3db6dff3391a,1383,2024-08-21 21:52:03,2024-08-21 22:34:40,Mobile,Direct,26,25,True,False
a21f4ad2-139d-48d0-8665-316cf37b2323,3773,2025-01-16 09:06:59,2025-01-16 11:50:14,Mobile,Direct,63,21,False,False
d8596d79-96a5-4344-8919-0d99195ad8b3,2933,2020-08-28 12:16:00,2020-08-28 12:29:44,Mobile,Direct,19,13,False,True
f9a83f2c-9621-4c61-bb64-fd94fb399045,3788,2019-08-12 21:57:24,2019-08-13 00:48:51,Desktop,Referral,85,2,False,False
529dbbb7-3d1e-4224-8d88-299017279564,4615,2016-05-08 21:32:56,2016-05-08 21:47:06,Tablet,Referral,9,7,True,False
69a45b5a-461e-42e1-8ff8-9bb20a1b658c,4466,2017-08-16 07:58:09,2017-08-16 08:15:58,Desktop,Organic Search,19,7,True,False
d60bfa84-091e-4f99-8887-934408144bdf,6909,2024-01-30 13:49:12,2024-01-30 13:49:32,Tablet,Organic Search,3,2,True,False
f571d48a-80f9-417a-b399-afb1c8937acd,3357,2020-03-19 10:23:53,2020-03-19 10:24:12,Smart TV,Social Media,1,0,False,False
f8276b22-0bb5-4c5b-994a-1a54983d1c3b,5470,2016-09-14 09:00:12,2016-09-14 09:13:36,Desktop,Social Media,19,18,False,False
bc37deec-a7d1-44f6-89b8-d0c3c5419b82,1479,2017-03-25 22:44:55,2017-03-25 23:15:02,Mobile,Email,14,10,True,False
8e65dade-85a7-42f2-8a4d-c0a44099d052,3753,2024-02-14 01:36:35,2024-02-14 01:45:29,Mobile,Social Media,6,2,False,True
60de1c9e-f076-4b43-9224-e1b3fab2edb0,2539,2023-01-19 17:15:47,2023-01-19 18:08:25,Mobile,Display Ads,31,24,True,False
7dc94ee3-1ac8-4f6d-8f6f-f646ace13e56,2648,2024-03-31 19:55:52,2024-03-31 20:19:37,Mobile,Organic Search,19,9,True,False
3356c4ae-b03d-47e9-a89b-cace922dee4a,6276,2022-04-11 17:59:02,2022-04-11 18:13:34,Desktop,Referral,10,5,False,False
c0965d61-cda8-4a31-9d2c-5a61489c6c7e,4116,2023-07-27 02:38:19,2023-07-27 02:51:42,Desktop,Organic Search,27,15,False,True
727e2f97-360b-4e8d-8b06-1184ef32e1c1,6639,2020-05-16 07:06:04,2020-05-16 07:06:27,Mobile,Social Media,3,1,False,True
458988dc-77e3-4116-a286-fb4033c0ae0a,9628,2025-01-20 08:09:52,2025-01-20 09:03:39,Mobile,Organic Search,27,12,True,False
20034c6f-96b4-43ed-ad2d-e07fd2be5134,4219,2025-01-09 07:55:37,2025-01-09 08:02:51,Mobile,Organic Search,7,6,False,True
4d32e103-ea55-4564-9f42-7da6de70df53,8313,2022-06-17 19:59:14,2022-06-17 20:10:11,Mobile,Email,26,22,False,True
ba42e900-8b68-494d-82ec-c4ecbb1dda48,5510,2024-07-15 20:05:05,2024-07-15 20:13:02,Mobile,Email,13,4,False,False
5afdf320-4c6b-4bcd-a360-9a13a460ba94,1341,2025-12-22 09:51:12,2025-12-22 09:58:20,Mobile,Organic Search,12,2,False,False
82c3f839-535b-45f6-8188-43bc276344d1,7923,2023-06-19 17:04:21,2023-06-19 17:22:57,Mobile,Organic Search,27,9,False,False
de3eda3a-247f-46d7-a0bf-eaa53c65d97d,3227,2025-04-26 03:16:02,2025-04-26 03:22:03,Mobile,Direct,4,2,False,False
e2004d0e-d2f4-4a33-b9c6-e64be92ef056,5179,2024-03-08 07:39:12,2024-03-08 07:47:43,Mobile,Email,9,3,True,False
4f41abfc-392d-4810-bcae-8138781528c9,9646,2022-10-24 05:37:16,2022-10-24 05:48:20,Wearable,Paid Search,27,4,False,True
bd566e66-707b-4a61-9e01-f30bcbf68954,1914,2020-01-11 15:17:07,2020-01-11 15:17:54,Smart TV,Referral,5,0,False,True
f12f52ed-d610-4a6f-98d0-c937c724a751,822,2025-10-24 00:49:55,2025-10-24 01:09:38,Mobile,Social Media,12,4,True,False
71519e03-55fa-4ff8-a424-e820e4d8229f,7333,2025-02-03 20:58:56,2025-02-03 20:59:56,Desktop,Direct,2,1,False,True
40e1a808-ec94-4348-8ae1-c60f38e5b538,7445,2024-04-16 08:39:32,2024-04-16 09:37:43,Mobile,Organic Search,26,15,False,False
1e6dd986-a8be-4b44-9b73-af4856875e07,1357,2024-06-17 19:01:34,2024-06-17 19:01:46,Desktop,Direct,1,0,False,False
41d5daa7-9ca3-404d-8c12-93c4fb258a2c,3819,2024-08-20 23:44:29,2024-08-20 23:44:38,Tablet,Organic Search,1,0,False,False
4009d831-c6e1-4b02-94bc-b8aa6601d20d,3988,2024-05-13 04:14:31,2024-05-13 04:15:27,Wearable,Social Media,2,1,False,True
2b161670-0a32-4c9b-8536-189bf450c5da,4906,2025-09-04 23:02:29,2025-09-04 23:04:49,Mobile,Email,6,0,False,True
b8879fd2-579b-4a53-9010-a0f6b04de9ee,2051,2023-03-20 03:05:48,2023-03-20 03:16:59,Mobile,Direct,28,17,True,False
7806714a-5fdc-4cbe-9a31-d5dc15282103,5261,2021-05-29 18:11:30,2021-05-29 18:12:21,Mobile,Organic Search,2,1,False,False
402c5781-d5e3-4938-9438-aa6efa71e6d0,9026,2023-08-20 18:17:36,2023-08-20 18:17:51,Desktop,Direct,2,1,False,False
14f799c4-bc98-4269-beb6-eaf56f2d7253,3159,2025-06-06 20:11:19,2025-06-06 20:26:19,Wearable,Direct,19,1,True,False
c65b3c9d-8202-44fb-bcb6-d4d35c1bdf62,9182,2022-07-13 05:45:50,2022-07-13 05:55:55,Desktop,Social Media,24,7,True,False
fe665c8d-e834-4205-9210-1987b9a58af1,5943,2025-08-12 13:56:33,2025-08-12 14:09:23,Mobile,Social Media,23,0,True,False
deee25ca-5e95-46d9-a26d-3dbdb68179b6,9893,2025-10-20 16:07:32,2025-10-20 16:08:12,Desktop,Paid Search,5,4,False,False
7136ff56-0e7d-44a4-adcd-22f7b1610dee,3464,2022-04-09 16:59:52,2022-04-09 17:02:33,Smart TV,Social Media,3,2,False,False
75245071-32e2-46c1-a6da-8b2186556e90,7351,2024-05-08 07:17:24,2024-05-08 07:23:17,Tablet,Social Media,12,11,True,False
80f1a691-c84f-4ca4-931c-d4d5e21edb71,193,2025-12-23 02:55:45,2025-12-23 02:59:41,Desktop,Social Media,15,7,False,True
d2152499-5c09-4b2c-8c30-dcb037060282,6587,2025-10-19 14:19:51,2025-10-19 14:30:06,Desktop,Direct,25,9,False,True
5a531509-8e18-4cfa-88dc-f70878df1ab4,6843,2024-02-18 07:44:20,2024-02-18 07:44:36,Mobile,Social Media,1,0,False,False
b2b139f7-9751-4eb8-af5b-f6fcc37a367f,4288,2024-03-17 14:24:09,2024-03-17 14:36:02,Mobile,Organic Search,6,3,False,True
e32bc3fe-72c3-46d9-8ba2-f7531c1ef3d3,5953,2022-07-29 19:52:15,2022-07-29 19:56:10,Desktop,Organic Search,12,5,False,False
12bf3f0d-1caa-46a2-b406-010ce8867d88,6969,2021-07-20 13:47:53,2021-07-20 14:02:04,Mobile,Email,22,3,False,False
1fb11660-6ff7-422e-9b11-e61b1c50ff87,864,2025-11-03 22:44:18,2025-11-03 22:44:43,Desktop,Direct,1,0,False,False
1e15da68-78bb-4ec3-89ef-4bd635ce93d2,436,2020-11-26 23:24:05,2020-11-27 00:06:55,Tablet,Social Media,29,26,False,False
f5a1a136-0e23-4ce8-8437-2cd010fdb58a,8320,2025-08-18 15:11:51,2025-08-18 18:34:44,Desktop,Organic Search,77,45,True,False
d929c546-167a-4493-b28b-2385a440a0b5,1745,2024-09-07 17:35:33,2024-09-07 18:18:44,Mobile,Referral,53,35,False,True
97bd90aa-b4b5-4cc2-a289-48820099d145,505,2025-06-20 19:53:17,2025-06-20 19:59:54,Desktop,Organic Search,3,2,True,False
745069a0-3540-43b7-a3cb-1c5e85dab60e,1046,2025-01-12 22:06:33,2025-01-12 22:07:32,Wearable,Organic Search,5,3,False,True
a2adb0d1-a306-455e-b2f4-f28d659b0267,3744,2025-03-09 18:25:36,2025-03-09 18:33:53,Desktop,Paid Search,9,4,False,False
fc6919d0-242c-41bb-9aa5-d47087702d18,4790,2023-05-25 01:35:40,2023-05-25 01:46:02,Desktop,Paid Search,28,4,False,True
b13ed37b-ba44-4495-b58c-b0161a2e9937,6345,2024-08-16 03:46:50,2024-08-16 03:47:41,Wearable,Email,4,1,False,False
953c9448-de97-4775-9e5e-5a88f824d746,4179,2022-10-05 00:07:40,2022-10-05 00:12:50,Mobile,Organic Search,7,6,False,False
e61af989-9433-4f21-8139-b54b3b812e9f,44,2023-09-24 16:04:55,2023-09-24 16:19:14,Tablet,Organic Search,14,3,True,False
f10ff494-9c1a-46a8-8472-0b9c389c31b0,4804,2020-03-20 02:42:04,2020-03-20 03:15:53,Mobile,Organic Search,48,29,False,False
f5956dd9-0997-4b26-9abf-7e45393f53e0,7481,2017-01-12 01:38:50,2017-01-12 01:39:00,Desktop,Display Ads,1,0,False,False
0bbcbad7-178a-4def-96db-71ae6aace4f1,4066,2023-04-25 02:18:16,2023-04-25 02:23:20,Mobile,Organic Search,5,1,False,True
2d4d6a93-33c6-4257-a60e-2e21db758a89,2932,2024-09-23 00:24:47,2024-09-23 00:32:46,Mobile,Organic Search,4,2,True,False
4aa6dbd0-e830-496c-b437-de85ae230f80,1319,2020-04-03 19:28:38,2020-04-03 19:41:08,Desktop,Social Media,30,11,False,False
7b56c04a-3fc4-4ba1-8394-e053b2c9ebc7,9054,2024-08-15 03:22:32,2024-08-15 03:22:58,Tablet,Direct,4,1,False,False
2e5b9f56-0a93-4e61-bd4c-7e83080d5785,276,2025-10-04 20:28:19,2025-10-04 20:42:40,Desktop,Email,24,17,False,False
e4531e2f-84f2-4dab-b375-e02bab2997c0,9338,2024-08-04 23:38:01,2024-08-05 00:19:20,Mobile,Social Media,12,9,False,False
b4d0b87b-bb0f-41b5-b433-ec2c62fb31d9,9798,2025-01-18 04:38:03,2025-01-18 04:52:44,Mobile,Referral,14,5,False,False
1819d815-bb4d-4cb4-9eef-9a3fb6bed55c,4600,2023-11-28 00:11:06,2023-11-28 00:19:19,Mobile,Direct,5,4,False,True
554ca865-0c3c-4721-9aed-838574888f3a,151,2020-01-06 12:33:32,2020-01-06 14:29:19,Desktop,Organic Search,92,25,True,False
0f82ae7b-d0c1-44bd-a638-12e0f1d3249a,2304,2024-09-07 01:15:28,2024-09-07 02:02:12,Mobile,Direct,79,10,False,True
e1606457-064d-47fa-b660-8b445328ebfe,1505,2017-08-08 15:54:08,2017-08-08 16:42:13,Smart TV,Organic Search,37,5,False,False
de4e078f-e77b-4b11-bf4f-a45179d3d9a1,8207,2025-09-26 07:07:17,2025-09-26 07:15:47,Tablet,Paid Search,7,0,False,False
cd0ddcc9-42c9-4475-a978-5b9c3abd2710,5329,2025-09-16 19:58:10,2025-09-16 20:08:55,Tablet,Organic Search,28,17,False,False
c759cde3-cd65-4236-8d22-5ee19248bdb2,9824,2022-06-14 12:18:53,2022-06-14 12:25:37,Mobile,Direct,3,0,False,False
e19fd5a0-499a-4f54-8f3f-c0f706987007,2178,2021-02-25 00:08:55,2021-02-25 00:18:09,Desktop,Email,12,2,True,False
19a93580-8347-4c9a-be5e-adc6dc3b7018,1614,2024-09-29 15:08:19,2024-09-29 15:24:45,Mobile,Direct,26,19,False,False
4970c228-895f-4211-a60f-ea168ad32f5c,8832,2018-03-21 00:52:55,2018-03-21 00:53:04,Mobile,Organic Search,2,0,True,False
a529ce95-e530-46bd-8fb7-64898358f592,7993,2022-04-23 10:20:09,2022-04-23 11:17:49,Tablet,Direct,58,44,False,False
542982b3-2787-4e7e-abcd-58ca6aad2a08,5204,2025-09-05 13:15:48,2025-09-05 13:16:41,Mobile,Direct,4,3,False,True
418fe830-f006-4723-8767-21ffd5a1216c,5881,2025-07-18 12:57:50,2025-07-18 15:08:43,Mobile,Paid Search,46,2,False,False
f6cbd610-565e-4e33-b930-944b59941b58,2822,2021-05-30 12:23:35,2021-05-30 12:29:56,Mobile,Organic Search,11,6,True,False
4231f34d-c18a-4c43-9d0e-e34b384a7da5,1924,2017-09-08 17:47:01,2017-09-08 17:47:55,Mobile,Social Media,2,1,False,True
a4c365bb-f655-4e30-b977-cf79e69e104c,447,2025-04-23 15:12:18,2025-04-23 15:12:47,Smart TV,Social Media,1,0,False,False
7b3cab45-36b5-48f7-82b7-69b9e598bb69,2011,2017-08-15 06:48:16,2017-08-15 07:00:05,Desktop,Paid Search,28,8,True,False
3005d0ba-6cf9-4b4a-bc30-dd64b0149bc7,8490,2024-05-21 16:17:31,2024-05-21 19:18:18,Mobile,Organic Search,44,38,False,False
60937188-4f32-4f3f-aad4-b35b608394de,7446,2024-06-18 16:05:43,2024-06-18 16:41:00,Desktop,Organic Search,34,14,False,True
03032a46-0108-47f9-a6de-f4a3e3a0d274,3231,2023-08-02 09:51:41,2023-08-02 09:56:34,Smart TV,Organic Search,4,2,True,False
cc96de46-38cc-453f-9b9e-a6fac7babb8e,2255,2025-02-16 06:28:25,2025-02-16 06:28:59,Mobile,Social Media,5,1,False,True
54c7dab0-299b-43ac-b6ef-14b4ac92319a,6600,2024-06-15 06:57:08,2024-06-15 06:57:48,Mobile,Email,2,0,True,False
59137e23-7caa-4748-8b19-794421bf4afe,5746,2025-06-11 06:04:26,2025-06-11 06:04:51,Wearable,Direct,4,3,True,False
240ada31-0b32-46bf-b917-3705c390a40b,2856,2025-06-19 09:50:54,2025-06-19 09:51:40,Desktop,Organic Search,3,1,False,False
7d7af7d8-b104-4ad4-94a4-e4abdd5a25e5,5335,2019-09-05 20:27:57,2019-09-05 23:30:56,Mobile,Direct,34,11,False,False
1628a9f5-bd01-4454-9e53-e3251120cb2b,4539,2025-11-13 06:39:41,2025-11-13 06:40:57,Wearable,Display Ads,2,0,False,False
